weight logl gamma delta nu_max
0.000000000000000000e+00 -3.384399387145101791e+05 6.310767343859324807e-02 4.502443213707290059e-01 4.566543291764867396e-01
0.000000000000000000e+00 -3.366967946961049456e+05 6.584516355979674884e-04 1.977314887068897242e-01 4.119512587651614766e-01
0.000000000000000000e+00 -3.342073654102319269e+05 4.558483529756629515e-03 2.838303486727693503e-01 9.294296644892785508e-01
0.000000000000000000e+00 -3.325220656356493710e+05 7.624227652856307991e-02 4.908179001682811959e-01 1.188802250001705918e-01
0.000000000000000000e+00 -3.248143133707600646e+05 1.156965981401603116e-01 8.687652884086869420e-01 8.318010316726339726e-01
0.000000000000000000e+00 -3.202572089172790875e+05 1.301120709181663448e-01 8.728426223162366604e-01 4.744506305631248644e-01
0.000000000000000000e+00 -3.191686086975217331e+05 7.804390542573358402e-02 3.508480216773846028e-01 1.906399339844010443e-01
0.000000000000000000e+00 -3.133835073031786596e+05 1.148860820015420448e-01 7.112479105976082794e-01 5.206684407000581327e-01
0.000000000000000000e+00 -3.130547217290343833e+05 1.240581102799467317e-01 7.890706538029098605e-01 6.493507726045237849e-01
0.000000000000000000e+00 -3.112850576406845939e+05 1.186835223160586095e-01 2.895460056732886978e-01 3.641012996753734132e-02
0.000000000000000000e+00 -3.087837252676726202e+05 1.073169073707112009e-01 4.626732654242589060e-01 6.520049646014336453e-02
0.000000000000000000e+00 -3.073666525893252692e+05 1.109465638575963808e-01 6.691437256329335614e-01 6.608185383204822072e-01
0.000000000000000000e+00 -3.049652123159865732e+05 7.245348937730178296e-02 2.706769221466852615e-01 2.461260108314312633e-01
0.000000000000000000e+00 -3.034554867241193424e+05 1.799016199585081743e-01 9.404907998610304576e-01 6.201603231188903553e-01
0.000000000000000000e+00 -3.034539780279921833e+05 4.422820790631276644e-03 3.496559295768064679e-01 4.853531143371434542e-01
0.000000000000000000e+00 -3.031223071473316522e+05 5.993032004376297461e-02 2.349610329410625198e-01 5.033450282235327755e-01
0.000000000000000000e+00 -3.018491346245172317e+05 1.496460442549184533e-01 6.895834528151041365e-01 9.106076377824900980e-02
0.000000000000000000e+00 -3.013545493883446325e+05 1.602963114023148172e-02 8.134518363677778474e-01 3.125051789259950530e-01
0.000000000000000000e+00 -3.008759853715501959e+05 9.433741484293967083e-02 5.627040665923062068e-01 8.006256537072583557e-01
0.000000000000000000e+00 -3.003098257982592913e+05 1.092789030238756620e-01 5.814573135490431754e-01 4.987958444179951822e-01
0.000000000000000000e+00 -2.997911652339500142e+05 5.899253383937952400e-02 2.402898091277680948e-01 6.726856577677632343e-01
0.000000000000000000e+00 -2.984942226221312885e+05 5.522294813496708699e-02 1.253051170822739868e-01 1.948845539510132285e-01
0.000000000000000000e+00 -2.975367189946191502e+05 9.846296867026760324e-02 3.905802211261583112e-01 2.237769593220094722e-01
0.000000000000000000e+00 -2.946776002942755586e+05 4.700245674410330476e-02 9.635733004714913674e-01 2.384830550716831032e-01
0.000000000000000000e+00 -2.927819650180561584e+05 1.970420167207045381e-01 8.685494262093890194e-01 1.803793164086273659e-01
0.000000000000000000e+00 -2.925397387128925184e+05 1.915631823873780171e-01 9.400305293831847653e-01 9.481122246009742183e-01
0.000000000000000000e+00 -2.916165860794901964e+05 1.923814164822686967e-01 8.949263598195363878e-01 6.570479408635724328e-01
0.000000000000000000e+00 -2.915145506607840071e+05 1.593958950862413015e-01 7.609423958974039781e-01 4.496710472148869320e-01
0.000000000000000000e+00 -2.899661177947772667e+05 1.295552205347684227e-01 4.255220383579064736e-01 1.243262688885498068e-01
0.000000000000000000e+00 -2.880331159373409464e+05 1.389127539233081521e-01 8.059432746095969158e-01 9.652641799780722343e-01
0.000000000000000000e+00 -2.854845525506371632e+05 1.705250482197218087e-02 5.127654581881113671e-01 6.390955574708871989e-01
0.000000000000000000e+00 -2.853967207584794960e+05 6.647539684444914165e-02 2.290425088339904658e-01 6.240186147006119288e-01
0.000000000000000000e+00 -2.844569937494230107e+05 2.134729118179118368e-01 8.767098644690367593e-01 3.256339884964707387e-01
0.000000000000000000e+00 -2.842603960301897023e+05 1.180653043032225957e-01 2.341540714982244253e-01 5.108513031694561501e-02
0.000000000000000000e+00 -2.842318415870391182e+05 9.524345946049228573e-03 5.568306666508807679e-01 2.506406757853851808e-01
0.000000000000000000e+00 -2.796535588078561123e+05 3.316446900247089768e-01 9.973853747345472476e-01 9.802775047823024668e-01
0.000000000000000000e+00 -2.783932668896372197e+05 7.584153140683869143e-02 3.018723054932119787e-01 8.249459017036282482e-01
0.000000000000000000e+00 -2.781735638194524799e+05 1.904560900476172103e-01 8.267696857205372174e-01 5.479428228165459380e-01
0.000000000000000000e+00 -2.779656048902054899e+05 3.746227777582822327e-02 7.823003192773911874e-01 7.449864655537606906e-01
0.000000000000000000e+00 -2.777279978992295219e+05 1.419597331971084175e-01 6.682751382398182116e-01 6.191772083792845827e-01
0.000000000000000000e+00 -2.754212709636837244e+05 1.878677728916964274e-01 6.391574365386922807e-01 1.794100954548172311e-01
0.000000000000000000e+00 -2.752692792297417182e+05 1.653845452522580972e-01 7.319805449832653688e-01 5.392220903450224423e-01
0.000000000000000000e+00 -2.739996098976770299e+05 8.285783518746858700e-02 2.987718253844643401e-01 6.692814227297655405e-01
0.000000000000000000e+00 -2.719593840785211651e+05 3.214255742925937742e-01 9.142833706825483908e-01 9.107562872436147927e-02
0.000000000000000000e+00 -2.708631197080966667e+05 8.620532630617805392e-02 1.246035941489455068e-01 9.649827755963391596e-02
0.000000000000000000e+00 -2.704827513083362719e+05 1.544168092049750252e-01 4.524070344636778040e-01 1.523707664982538734e-01
0.000000000000000000e+00 -2.702441708178364788e+05 2.307778339976426230e-01 8.223735112925156798e-01 3.139968554992699223e-01
0.000000000000000000e+00 -2.695672029772126698e+05 1.674199118031330924e-01 3.700862699128468769e-01 6.866591389307985516e-02
0.000000000000000000e+00 -2.679812268553697504e+05 3.338192754351124725e-01 9.761456621645452358e-01 5.385763271224779380e-01
0.000000000000000000e+00 -2.658234096184513182e+05 7.291020194510156038e-02 1.870815671259952184e-01 6.252237708826855478e-01
0.000000000000000000e+00 -2.652216764560555457e+05 1.724355797576250238e-01 1.969708919465703589e-01 3.771217626029155223e-02
0.000000000000000000e+00 -2.641565965661748196e+05 3.773170983117518640e-01 9.515930382144929256e-01 1.102376713064310287e-01
0.000000000000000000e+00 -2.639504628841501544e+05 2.246205535758871719e-01 8.738043042324589171e-01 6.515115808683656917e-01
0.000000000000000000e+00 -2.638289650083049783e+05 9.652815949946380591e-03 7.998130381079238127e-02 5.876574414116374490e-01
0.000000000000000000e+00 -2.617802205692961288e+05 3.369584572096639974e-02 1.906575713315017406e-02 7.964452693702589459e-01
0.000000000000000000e+00 -2.612608781518464675e+05 7.789897618545627012e-02 1.854244781060520042e-01 5.534504575115624103e-01
0.000000000000000000e+00 -2.587653947136608185e+05 1.675770586842133536e-01 3.702693031107451294e-01 1.122375532118173869e-01
0.000000000000000000e+00 -2.546266406277896895e+05 2.750919166008801708e-01 9.161135697787382570e-01 6.036905334893125641e-01
0.000000000000000000e+00 -2.543919476535465219e+05 1.946275901905478722e-01 3.686807700097556317e-01 8.607170951838538642e-02
0.000000000000000000e+00 -2.535250606436351663e+05 8.683084911486460555e-02 9.199613425622464868e-01 3.700441789161562633e-01
0.000000000000000000e+00 -2.528443755250113318e+05 1.597838553175989773e-02 3.270370871173986504e-01 3.643637758848093933e-01
0.000000000000000000e+00 -2.527717924632216163e+05 3.050639923831794942e-01 8.600959154920851946e-01 2.555216351376072836e-01
0.000000000000000000e+00 -2.523432881675248500e+05 7.877482070268648773e-02 9.394564255711363998e-01 2.019731248664564660e-01
0.000000000000000000e+00 -2.518050099788451917e+05 9.384579160247441543e-02 2.230542394819088337e-01 5.307523076052224065e-01
0.000000000000000000e+00 -2.505167489953718032e+05 1.928337150679868550e-01 6.966047650865465624e-01 5.460901126429307251e-01
0.000000000000000000e+00 -2.497513762508837972e+05 3.408298416040593803e-01 9.079958277966528879e-01 2.848059349284283170e-01
0.000000000000000000e+00 -2.497474370067134441e+05 6.437220889698008763e-01 1.611321228485684820e-01 2.797475524994708085e-02
0.000000000000000000e+00 -2.493325077140384819e+05 1.859656641772039487e-01 7.518977409926304034e-01 8.456110673406890266e-01
0.000000000000000000e+00 -2.489570863775035250e+05 9.198927548361524043e-02 9.514443950525446336e-01 5.694541367275558486e-01
0.000000000000000000e+00 -2.487975060047190636e+05 3.389878042781624412e-02 7.409243272234701250e-01 2.237736818690942986e-01
0.000000000000000000e+00 -2.473224547715902154e+05 2.324692101701620883e-01 7.549219337396553264e-01 4.137042019130954262e-01
0.000000000000000000e+00 -2.456502942990638549e+05 2.245594186277113380e-01 2.744080833951069165e-01 4.772994765076066237e-02
0.000000000000000000e+00 -2.445565327262642677e+05 1.757890234339087865e-01 4.437833949760394692e-01 2.343431231304208273e-01
0.000000000000000000e+00 -2.437364286697028438e+05 1.831533630940453961e-01 7.909011788125197562e-01 9.922549008774902424e-01
0.000000000000000000e+00 -2.417362900610692159e+05 4.807671687878767308e-02 8.447849007838214019e-01 5.273551065028158069e-01
0.000000000000000000e+00 -2.415956678149086074e+05 2.013463638092140018e-01 7.204759998868282000e-01 7.134352984265919240e-01
0.000000000000000000e+00 -2.410087986676521541e+05 4.865883530767478593e-02 8.693135514599948932e-01 7.206946562162037662e-01
0.000000000000000000e+00 -2.409628571608228958e+05 1.140628113906519969e-01 1.394986415148081749e-01 1.485162682013337898e-01
0.000000000000000000e+00 -2.402982839618781290e+05 2.148348029636883982e-01 7.612431438289208874e-01 7.323767101612675967e-01
0.000000000000000000e+00 -2.395375608387487009e+05 2.748429813045495385e-01 7.932763784997964862e-01 3.620443469489683652e-01
0.000000000000000000e+00 -2.391562576526603370e+05 2.993185782892243685e-01 7.849670467679610297e-01 2.538606012372702780e-01
0.000000000000000000e+00 -2.378350333529670024e+05 4.062737224807688730e-02 1.190456879364598652e-02 6.762214326527195007e-01
0.000000000000000000e+00 -2.374876148474979273e+05 1.373844933356959119e-01 2.947004842879056286e-01 3.383832651924776336e-01
0.000000000000000000e+00 -2.372223842948727543e+05 1.480596335369639416e-01 4.429464678787609078e-01 6.514330217126963474e-01
0.000000000000000000e+00 -2.361931244673514157e+05 2.982868133461865634e-01 9.062337451883005768e-01 6.947727985663936234e-01
0.000000000000000000e+00 -2.361918124912676285e+05 1.743419379659655322e-01 4.857102842837961454e-01 4.411442635961153602e-01
0.000000000000000000e+00 -2.354671067968684656e+05 2.273197686566365006e-01 6.121764365482652570e-01 3.104674118856122211e-01
0.000000000000000000e+00 -2.348135798983991554e+05 2.163094644228762409e-01 7.508197975701209614e-01 7.946047333203187790e-01
0.000000000000000000e+00 -2.345404512564050092e+05 5.452782756647256424e-02 8.775199363450494339e-01 9.812358919153586490e-01
0.000000000000000000e+00 -2.344500659807778720e+05 5.543425530858325789e-02 7.884833745644421743e-01 7.414766259429904638e-01
0.000000000000000000e+00 -2.338619587057013705e+05 1.539811793918937077e-01 4.706456498018730672e-01 7.328227995097654768e-01
0.000000000000000000e+00 -2.337589649497709761e+05 1.635702697436365316e-01 2.667389642267727901e-01 1.636108047318947101e-01
0.000000000000000000e+00 -2.337260174632413255e+05 3.489064555723740968e-01 9.241172742509274896e-01 5.085097582803184135e-01
0.000000000000000000e+00 -2.334224828823808639e+05 4.390035374070222485e-02 6.434792440793506429e-01 5.446487069761914990e-01
0.000000000000000000e+00 -2.333117299587906746e+05 5.093323999147466585e-01 4.622421707678474601e-01 3.767560380800316633e-02
0.000000000000000000e+00 -2.321177257697717287e+05 2.914992849875323033e-01 8.761036233763419556e-01 6.665846288947977483e-01
0.000000000000000000e+00 -2.314457107541771256e+05 4.805057924184867879e-01 9.938800022428367908e-01 7.105557029674897107e-01
0.000000000000000000e+00 -2.312379477191104670e+05 3.058213994748772979e-01 8.535308857616968892e-01 4.867129283303573972e-01
0.000000000000000000e+00 -2.311805861486941576e+05 2.395451813405040653e-01 7.272069640572238480e-01 5.607730055984486706e-01
0.000000000000000000e+00 -2.305937074737398070e+05 2.922841543730911873e-01 9.366230056542731441e-01 9.666735620231772241e-01
0.000000000000000000e+00 -2.299034058933216147e+05 5.892182355150538120e-01 9.647973849500370846e-01 1.393340177929854873e-01
0.000000000000000000e+00 -2.285041681926941965e+05 4.390449623322547623e-01 9.125303802957419608e-01 2.284032302740290898e-01
0.000000000000000000e+00 -2.266695450770985917e+05 3.247416373283303903e-01 9.254155000081171201e-01 7.987356535168959049e-01
0.000000000000000000e+00 -2.264035740333880531e+05 3.316497315030969562e-01 6.528380036193726088e-01 1.463297097608690089e-01
0.000000000000000000e+00 -2.261200664312308945e+05 7.235623053000999061e-01 9.392470330228065434e-01 5.600518311334889976e-02
0.000000000000000000e+00 -2.258761739052004123e+05 2.708198964746246773e-01 6.353910831905097423e-01 2.627591850757600156e-01
0.000000000000000000e+00 -2.250988837574165955e+05 6.456754699490513394e-01 8.749266580527577108e-01 5.593290462871491897e-02
0.000000000000000000e+00 -2.236722018299100455e+05 1.749797245321870198e-01 3.780927212714972896e-01 4.087332463474729893e-01
0.000000000000000000e+00 -2.236689062684636447e+05 1.987347684478779630e-01 5.670860413743550321e-01 6.704810314731666221e-01
0.000000000000000000e+00 -2.234964178333033924e+05 1.791494391638465133e-01 4.947372329514583278e-01 7.034117430722602871e-01
0.000000000000000000e+00 -2.232034466631047544e+05 2.134866410330757969e-01 6.245791800274872463e-01 6.858185386652129178e-01
0.000000000000000000e+00 -2.225908428720643569e+05 2.519107975831843538e-01 5.613224457829597558e-01 2.711660724387787713e-01
0.000000000000000000e+00 -2.224270784855262027e+05 3.200540678372869596e-01 9.456160751552737942e-01 9.719572582815998452e-01
0.000000000000000000e+00 -2.217129922226077470e+05 2.448441860780166124e-01 6.593450494691276420e-01 5.164542810850574206e-01
0.000000000000000000e+00 -2.214951685943102639e+05 2.345440343604451305e-01 7.467455214613901715e-01 8.746007306250984659e-01
0.000000000000000000e+00 -2.204698667865348398e+05 1.014013833335675185e-01 1.588923567216737887e-01 8.858887210835475479e-01
0.000000000000000000e+00 -2.204245691535817750e+05 2.347838055628969078e-01 6.431643050546287377e-01 5.882854911613218940e-01
0.000000000000000000e+00 -2.203814582663379842e+05 9.923169193835935653e-01 3.839981777276657571e-02 6.830298504539843440e-01
0.000000000000000000e+00 -2.196979647440935660e+05 3.935040484852184717e-01 8.599983986301016348e-01 2.937137824100187755e-01
0.000000000000000000e+00 -2.188363271400690428e+05 8.933428315066794800e-01 5.954514273005210301e-01 3.406862104848262796e-02
0.000000000000000000e+00 -2.172739743994455785e+05 1.739534823630281002e-01 2.920746668149455383e-01 3.301784842990240776e-01
0.000000000000000000e+00 -2.167903674985560647e+05 1.799726979490874346e-01 3.320525709243643542e-01 3.823717553990668705e-01
0.000000000000000000e+00 -2.161320349026470212e+05 2.731505353257472901e-01 5.750366646479684318e-01 2.795869998105996457e-01
0.000000000000000000e+00 -2.151432193823778071e+05 3.982732532072765785e-01 9.121033249766311579e-01 4.984901843959057555e-01
0.000000000000000000e+00 -2.148503127166393679e+05 5.980853140745190366e-02 2.387687891929468620e-02 9.526784440988179670e-01
0.000000000000000000e+00 -2.142685625393376977e+05 1.531159616360810993e-01 2.779719283791384221e-01 6.028503756885527087e-01
0.000000000000000000e+00 -2.123329077659715840e+05 9.177917822774723788e-01 9.672861782213819648e-01 4.855241720243086423e-02
0.000000000000000000e+00 -2.116377179871066473e+05 3.172687079238584174e-01 8.490005921830127145e-01 7.781499297098700696e-01
0.000000000000000000e+00 -2.110964068122397584e+05 6.778078448987261417e-01 9.894613207502745977e-01 2.403676203710355397e-01
0.000000000000000000e+00 -2.110058565015582717e+05 3.488911451676123265e-01 7.427579941136752684e-01 3.139063782024272831e-01
0.000000000000000000e+00 -2.107739547909376561e+05 3.729782146756691619e-01 6.815712639374417181e-01 1.903617146129072957e-01
0.000000000000000000e+00 -2.104217640185050550e+05 6.101714704424631153e-01 7.333250735442736756e-01 7.158506151776811155e-02
0.000000000000000000e+00 -2.094153082638019405e+05 3.568284840413250558e-01 8.773097789407761082e-01 6.800114190927626368e-01
0.000000000000000000e+00 -2.089329302957775653e+05 1.083968696648974772e-01 6.259129580606315191e-02 3.268980241424866984e-01
0.000000000000000000e+00 -2.082273784790535574e+05 1.863275170717439977e-01 3.677490997526821070e-01 6.261304147604462855e-01
0.000000000000000000e+00 -2.076610079663913639e+05 4.975610017072575886e-01 9.183383035389539595e-01 2.908935513735286804e-01
0.000000000000000000e+00 -2.074312273098231817e+05 3.185222821599787979e-01 8.509406397390008037e-01 8.606291101513072750e-01
0.000000000000000000e+00 -2.058197743732063391e+05 1.135142797128528835e-01 1.067720406089819329e-01 7.247625012612021189e-01
0.000000000000000000e+00 -2.055032456119130948e+05 2.660424656785514985e-01 6.388302125755059846e-01 6.545414478910294154e-01
0.000000000000000000e+00 -2.054310387902024377e+05 6.147357721153009491e-01 9.718815315864807181e-01 2.655786481606817739e-01
0.000000000000000000e+00 -2.052155350140752271e+05 2.326909639023998499e-01 6.253690158484191963e-01 9.100314465057049995e-01
0.000000000000000000e+00 -2.048090602245666669e+05 2.375103735237766855e-01 4.100904200114831033e-01 3.518480131124749333e-01
0.000000000000000000e+00 -2.043207379410691792e+05 2.981560074443950770e-01 3.175232509055136987e-01 1.124077743322665635e-01
0.000000000000000000e+00 -2.041806339456269634e+05 2.953603371241528830e-01 6.506142426959830027e-01 4.953493100859241993e-01
0.000000000000000000e+00 -2.040394849855349457e+05 2.159923866216495458e-01 4.631134373939350679e-01 6.869473804572933107e-01
0.000000000000000000e+00 -2.037062802262919431e+05 2.515740816316477391e-01 4.986707588693145565e-01 4.613754489250228019e-01
0.000000000000000000e+00 -2.035136241766870371e+05 3.359983878133135926e-01 5.948258375664555730e-01 2.440786539489642193e-01
0.000000000000000000e+00 -2.030976886822819652e+05 2.319087180356195210e-01 1.660837739066209906e-01 1.035982695062939163e-01
0.000000000000000000e+00 -2.026111135262488970e+05 6.029611054430126238e-01 5.465736983934995630e-01 5.776029593204379253e-02
0.000000000000000000e+00 -2.022934523281409056e+05 5.136913965094733747e-01 7.868128692760556486e-01 1.463077571822951617e-01
0.000000000000000000e+00 -2.019118760982856620e+05 3.565094240698361006e-01 8.370102558220059441e-01 6.852665406659793623e-01
0.000000000000000000e+00 -2.015727230912127998e+05 1.325161109498717016e-01 1.620643582285703488e-01 8.404469716931023404e-01
0.000000000000000000e+00 -2.015619048726509209e+05 2.655120103068298043e-01 3.202782722699090145e-01 1.738260104278354090e-01
0.000000000000000000e+00 -2.012317365409920458e+05 1.955207457590737441e-01 4.264627102772442502e-01 8.846773363550524127e-01
0.000000000000000000e+00 -2.003920862816508452e+05 2.161206691035034710e-01 4.266167557547537736e-01 6.841417193145336029e-01
0.000000000000000000e+00 -2.000363034883761429e+05 2.183479552187812534e-01 4.813564705895762019e-01 8.240672980397693026e-01
0.000000000000000000e+00 -1.999797399535049626e+05 3.491811299233797961e-01 3.356865784557263588e-01 9.633063742136271923e-02
0.000000000000000000e+00 -1.978759963376673113e+05 5.440351086193716545e-01 9.662544627554482402e-01 5.008237635891977790e-01
0.000000000000000000e+00 -1.975605952382701507e+05 9.101788297902733138e-01 7.969328946831222282e-03 9.616034486622632160e-01
0.000000000000000000e+00 -1.962913672699848539e+05 5.800171451098300457e-01 4.201188908110761178e-01 5.685039519904200311e-02
0.000000000000000000e+00 -1.959476629587006755e+05 4.792173021441691327e-01 6.074392247690537650e-01 1.174438687504142376e-01
0.000000000000000000e+00 -1.959107955716210417e+05 2.571475257577934270e-01 5.158941905257534710e-01 6.564784736023905332e-01
0.000000000000000000e+00 -1.951924623638174380e+05 3.191059286467663458e-01 7.467643209253895797e-01 8.031832504388235483e-01
0.000000000000000000e+00 -1.949630955151339294e+05 6.220009785951137182e-01 8.936240993988512349e-01 1.637833908518395720e-01
0.000000000000000000e+00 -1.949242712104109232e+05 1.968055739960801187e-01 2.072116988861556486e-01 3.639362907625702803e-01
0.000000000000000000e+00 -1.940385778785417788e+05 5.499540683365409244e-01 9.784579752070484693e-01 6.781247780899177791e-01
0.000000000000000000e+00 -1.930373883485115657e+05 4.315480076227650175e-01 3.374491988694322542e-01 7.797176540467742889e-02
0.000000000000000000e+00 -1.926323504881944100e+05 5.907015589456401372e-01 7.940358187045254423e-01 1.322131817171759982e-01
0.000000000000000000e+00 -1.918799586907812336e+05 7.425611026290197536e-01 9.985092043534414818e-01 5.293438925865597833e-01
0.000000000000000000e+00 -1.914524496527932642e+05 3.892667913292732207e-01 6.118448284944432158e-01 2.571214072759853142e-01
0.000000000000000000e+00 -1.914349605163167289e+05 6.177136054152474465e-01 8.513705808828000432e-01 1.495617245758179559e-01
0.000000000000000000e+00 -1.902988496658694639e+05 3.930420938872881687e-01 7.758821889730411758e-01 5.446082344117276763e-01
0.000000000000000000e+00 -1.902227630179915577e+05 6.695089838720157394e-01 9.361354030616657607e-01 1.924595520856734465e-01
0.000000000000000000e+00 -1.901686448395228363e+05 2.937806188640316174e-01 4.154427566669695038e-01 3.294719101661988114e-01
0.000000000000000000e+00 -1.901392466835508822e+05 5.013125820866590754e-01 1.890163556782271659e-01 4.765843553062165672e-02
0.000000000000000000e+00 -1.898802097668772039e+05 3.247994863528707032e-01 7.393576033065554221e-01 8.683453925745425739e-01
0.000000000000000000e+00 -1.886759370716577978e+05 3.278401402801149889e-01 6.070164538189359860e-01 5.451331562383966434e-01
0.000000000000000000e+00 -1.880419034074461670e+05 4.720993785267264542e-01 6.091870109646680964e-01 1.563864859911712202e-01
0.000000000000000000e+00 -1.877336826508663944e+05 2.597098130490447243e-01 4.363294033301793329e-01 6.610959661734012727e-01
0.000000000000000000e+00 -1.876851987388757698e+05 2.569541338834767652e-01 1.422904719982126531e-01 1.270455071354729126e-01
0.000000000000000000e+00 -1.875449547173657920e+05 1.778329200413704125e-01 2.039202709164579241e-01 8.054218005791693447e-01
0.000000000000000000e+00 -1.854331721181777248e+05 5.492970351464281364e-01 9.416470707512858418e-01 5.331121876918247793e-01
0.000000000000000000e+00 -1.852422649832002353e+05 2.021710554849035502e-01 2.628763939932060589e-01 8.059474447989615209e-01
0.000000000000000000e+00 -1.850277194575406320e+05 5.712710423702894724e-01 9.682343980717047494e-01 6.448058919329180405e-01
0.000000000000000000e+00 -1.847260536574359285e+05 6.275073692302616246e-01 9.754450611263046911e-01 5.001141436355384107e-01
0.000000000000000000e+00 -1.841865037508913083e+05 3.369018903401191922e-01 5.875605185054265656e-01 5.592305541766550148e-01
0.000000000000000000e+00 -1.840095948745152855e+05 4.852213422541131749e-01 8.120283780137189655e-01 3.752699656459810296e-01
0.000000000000000000e+00 -1.833160097845621640e+05 2.493284616846760393e-01 4.365072290953101453e-01 8.831474625013560065e-01
0.000000000000000000e+00 -1.830462976135186618e+05 9.996763772155478067e-01 7.850662393138804207e-01 5.104276039657964503e-01
0.000000000000000000e+00 -1.822800673583449970e+05 1.941286266740567257e-01 1.246560572980460746e-01 4.055767086480265293e-01
0.000000000000000000e+00 -1.821379227223043854e+05 3.388108406846124243e-01 7.685426623179175687e-01 9.756227452239200071e-01
0.000000000000000000e+00 -1.818611344830388553e+05 4.123256253270515259e-01 7.501521937129798090e-01 5.743069448153770296e-01
0.000000000000000000e+00 -1.818588653319084551e+05 2.259743295603846569e-01 1.186368867626541590e-01 2.113828370633521470e-01
0.000000000000000000e+00 -1.815285602925751009e+05 3.368257818647149016e-01 5.373610122434362424e-01 5.183467753600482508e-01
0.000000000000000000e+00 -1.813198572519790614e+05 1.133527585972468055e-01 2.532335685330366903e-02 6.758640670000711781e-01
0.000000000000000000e+00 -1.812926946150821168e+05 2.975617288697182117e-01 3.175477608094102733e-01 3.110150018619449730e-01
0.000000000000000000e+00 -1.809335085939798737e+05 1.882007038188394654e-01 2.534948271914619911e-01 9.857556549352374242e-01
0.000000000000000000e+00 -1.798924748721520591e+05 3.914973902320315613e-01 5.106336419510721925e-01 2.828544375689437951e-01
0.000000000000000000e+00 -1.791314866246592137e+05 4.652996678849933287e-01 9.050883923801601449e-01 8.653609447210289796e-01
0.000000000000000000e+00 -1.785329255086277262e+05 5.612656613430142549e-01 9.690122570606055641e-01 8.303228163401713546e-01
0.000000000000000000e+00 -1.783663005058054114e+05 5.472362296155797168e-01 9.409736985042032043e-01 6.871021481705157363e-01
0.000000000000000000e+00 -1.779656552294268913e+05 7.169758320036571098e-01 2.424587799185249359e-01 4.411431829145728845e-02
0.000000000000000000e+00 -1.778592730776718527e+05 4.498866764325832879e-01 8.738275938231035989e-01 8.505776503704319813e-01
0.000000000000000000e+00 -1.772823543403583753e+05 5.676576181594590320e-01 6.246898965674961834e-01 1.378405014245460691e-01
0.000000000000000000e+00 -1.757139856977550371e+05 6.767747896375614358e-01 9.190671920539883466e-01 2.534775692350271781e-01
