logz logzerr logvol nlive logl logwt insert_order
-1.279321983365233609e+05 1.475069866032568511e+00 -1.617499999999976623e+00 4.000000000000000000e+02 -1.278513064230504679e+05 -1.278589166373371554e+05 nan
-1.278589166373371554e+05 3.673339496211934119e+01 -1.619999999999976570e+00 4.000000000000000000e+02 -1.278398471275693882e+05 -1.278474598418560781e+05 nan
-1.278474598312787857e+05 2.279675846716218857e+01 -1.622499999999976517e+00 4.000000000000000000e+02 -1.277585637780578545e+05 -1.277661789923445467e+05 nan
-1.277661789923445467e+05 5.303294594178009902e+01 -1.624999999999976463e+00 4.000000000000000000e+02 -1.276946679437288694e+05 -1.277022856580155640e+05 nan
-1.277022856580155640e+05 5.456261325773684234e+01 -1.627499999999976410e+00 4.000000000000000000e+02 -1.276805369868295384e+05 -1.276881572011162352e+05 nan
-1.276881572003849433e+05 2.809128287120411116e+01 -1.629999999999976357e+00 4.000000000000000000e+02 -1.276480354766311357e+05 -1.276556581909178203e+05 nan
-1.276556581909178203e+05 3.287229148797726452e+01 -1.632499999999976303e+00 4.000000000000000000e+02 -1.276368748460765200e+05 -1.276445000603632070e+05 nan
-1.276445000461044256e+05 3.641292828145157756e+01 -1.634999999999976250e+00 4.000000000000000000e+02 -1.275948504897999082e+05 -1.276024782040865975e+05 nan
-1.276024782040865975e+05 3.510148524651000201e+01 -1.637499999999976197e+00 4.000000000000000000e+02 -1.275698880954498600e+05 -1.275775183097365516e+05 nan
-1.275775183097365370e+05 3.146096511405384533e+01 -1.639999999999976144e+00 4.000000000000000000e+02 -1.275621543294149742e+05 -1.275697870437016682e+05 nan
-1.275697866049098375e+05 3.348225761817644752e+01 -1.642499999999976090e+00 4.000000000000000000e+02 -1.275426201162754151e+05 -1.275502553305621113e+05 nan
-1.275502553305588226e+05 3.875708072982180852e+01 -1.644999999999976037e+00 4.000000000000000000e+02 -1.275296246079797420e+05 -1.275372623222664261e+05 nan
-1.275372623199902446e+05 1.421367507297268773e+01 -1.647499999999975984e+00 4.000000000000000000e+02 -1.274757534082221973e+05 -1.274833936225088837e+05 nan
-1.274833936225088837e+05 3.898814174595555926e+01 -1.649999999999975930e+00 4.000000000000000000e+02 -1.274699579045856517e+05 -1.274776006188723404e+05 nan
-1.274775975746996555e+05 4.228104119937496108e+01 -1.652499999999975877e+00 4.000000000000000000e+02 -1.274544887567918486e+05 -1.274621339710785396e+05 nan
-1.274621339708861196e+05 2.951984821619964450e+01 -1.654999999999975824e+00 4.000000000000000000e+02 -1.274516641511902708e+05 -1.274593118654769642e+05 nan
-1.274592540867079661e+05 2.063778809188135277e+00 -1.657499999999975770e+00 4.000000000000000000e+02 -1.273946782218464068e+05 -1.274023284361331025e+05 nan
-1.274023284361331025e+05 2.902475618108393007e+01 -1.659999999999975717e+00 4.000000000000000000e+02 -1.273399186734350806e+05 -1.273475713877217786e+05 nan
-1.273475713877217786e+05 4.360977265356707022e+01 -1.662499999999975664e+00 4.000000000000000000e+02 -1.273327749653491919e+05 -1.273404301796358777e+05 nan
-1.273404293881542253e+05 3.313865785694089539e+01 -1.664999999999975611e+00 4.000000000000000000e+02 -1.273300211879498675e+05 -1.273376789022365556e+05 nan
-1.273376169638380525e+05 3.409022623421493137e+01 -1.667499999999975557e+00 4.000000000000000000e+02 -1.273104764845317259e+05 -1.273181366988184163e+05 nan
-1.273181366988149530e+05 3.961828380357881940e+01 -1.669999999999975504e+00 4.000000000000000000e+02 -1.272182442233235342e+05 -1.272259069376102270e+05 nan
-1.272259069376102270e+05 7.088589109046222347e+01 -1.672499999999975451e+00 4.000000000000000000e+02 -1.271470823960601119e+05 -1.271547476103468071e+05 nan
-1.271547476103468071e+05 6.121789896568846245e+01 -1.674999999999975397e+00 4.000000000000000000e+02 -1.271420769991161505e+05 -1.271497447134028480e+05 nan
-1.271497380174153077e+05 2.090063898135031550e+01 -1.677499999999975344e+00 4.000000000000000000e+02 -1.270800187306921725e+05 -1.270876889449788578e+05 nan
-1.270876889449788578e+05 3.100559732895241183e+01 -1.679999999999975291e+00 4.000000000000000000e+02 -1.270167283772859519e+05 -1.270244010915726394e+05 nan
-1.270244010915726394e+05 4.801712479033384540e+01 -1.682499999999975238e+00 4.000000000000000000e+02 -1.269992742071387620e+05 -1.270069494214254519e+05 nan
-1.270069494213990984e+05 2.249683974916314710e+01 -1.684999999999975184e+00 4.000000000000000000e+02 -1.269925674407016777e+05 -1.270002451549883699e+05 nan
-1.270002439300673723e+05 7.312688717501237612e+00 -1.687499999999975131e+00 4.000000000000000000e+02 -1.269865994861435611e+05 -1.269942797004302556e+05 nan
-1.269942771347016242e+05 8.350653896575634505e+00 -1.689999999999975078e+00 4.000000000000000000e+02 -1.268960445803468610e+05 -1.269037272946335579e+05 nan
-1.269037272946335579e+05 3.472672004131246837e+01 -1.692499999999975024e+00 4.000000000000000000e+02 -1.268581565836330847e+05 -1.268658417979197693e+05 nan
-1.268658417979197693e+05 3.759265092149048826e+01 -1.694999999999974971e+00 4.000000000000000000e+02 -1.268482516061095666e+05 -1.268559393203962536e+05 nan
-1.268559392703469784e+05 3.938896206850648696e+01 -1.697499999999974918e+00 4.000000000000000000e+02 -1.268391053777634370e+05 -1.268467955920501263e+05 nan
-1.268467954851624236e+05 5.597802976084352622e+00 -1.699999999999974865e+00 4.000000000000000000e+02 -1.267842412992568425e+05 -1.267919340135435341e+05 nan
-1.267919340135435341e+05 2.667837642531509346e+01 -1.702499999999974811e+00 4.000000000000000000e+02 -1.267748022947052377e+05 -1.267824975089919317e+05 nan
-1.267824974292363913e+05 3.068297630376264351e+01 -1.704999999999974758e+00 4.000000000000000000e+02 -1.267372702540195751e+05 -1.267449679683062714e+05 nan
-1.267449679683062714e+05 3.804435529319064102e+01 -1.707499999999974705e+00 4.000000000000000000e+02 -1.267176363627262035e+05 -1.267253365770128876e+05 nan
-1.267253365770099044e+05 4.537634650831174810e+01 -1.709999999999974651e+00 4.000000000000000000e+02 -1.267067639243342273e+05 -1.267144666386209137e+05 nan
-1.267144666195995524e+05 3.616240748109098035e+01 -1.712499999999974598e+00 4.000000000000000000e+02 -1.266575187624536193e+05 -1.266652239767403080e+05 nan
-1.266652239767403080e+05 2.536848379729152825e+01 -1.714999999999974545e+00 4.000000000000000000e+02 -1.266291767038581456e+05 -1.266368844181448367e+05 nan
-1.266368844181448367e+05 3.294750826860852300e+01 -1.717499999999974492e+00 4.000000000000000000e+02 -1.266014375180619973e+05 -1.266091477323486906e+05 nan
-1.266091477323486906e+05 3.644241706941044612e+01 -1.719999999999974438e+00 4.000000000000000000e+02 -1.265996773798205249e+05 -1.266073900941072206e+05 nan
-1.266072309971042559e+05 3.185639078613540676e+01 -1.722499999999974385e+00 4.000000000000000000e+02 -1.265983837635445961e+05 -1.266060989778312942e+05 nan
-1.266058195434611407e+05 3.306971619294607478e+01 -1.724999999999974332e+00 4.000000000000000000e+02 -1.265847855812477792e+05 -1.265925032955344650e+05 nan
-1.265925032938869554e+05 7.191909803153833103e+00 -1.727499999999974278e+00 4.000000000000000000e+02 -1.265630077023292979e+05 -1.265707279166159860e+05 nan
-1.265707279166156368e+05 9.731588452069598105e+00 -1.729999999999974225e+00 4.000000000000000000e+02 -1.265045061285920965e+05 -1.265122288428787870e+05 nan
-1.265122288428787870e+05 2.643018488468324279e+01 -1.732499999999974172e+00 4.000000000000000000e+02 -1.264704556276746298e+05 -1.264781808419613226e+05 nan
-1.264781808419613226e+05 3.241181715688941978e+01 -1.734999999999974118e+00 4.000000000000000000e+02 -1.264436925948871940e+05 -1.264514203091738891e+05 nan
-1.264514203091738891e+05 3.847764661188443114e+01 -1.737499999999974065e+00 4.000000000000000000e+02 -1.263985177901746210e+05 -1.264062480044613185e+05 nan
-1.264062480044613185e+05 3.173034973251494151e+01 -1.739999999999974012e+00 4.000000000000000000e+02 -1.263846771214129258e+05 -1.263924098356996110e+05 nan
-1.263924098347220133e+05 1.673533578717581349e+01 -1.742499999999973959e+00 4.000000000000000000e+02 -1.263351129782810458e+05 -1.263428481925677333e+05 nan
-1.263428481925677333e+05 2.484243296209145058e+01 -1.744999999999973905e+00 4.000000000000000000e+02 -1.262843675709870149e+05 -1.262921052852737048e+05 nan
-1.262921052852737048e+05 3.613361036721244091e+01 -1.747499999999973852e+00 4.000000000000000000e+02 -1.262655986015400413e+05 -1.262733388158267335e+05 nan
-1.262733388158196612e+05 3.802085668794310180e+01 -1.749999999999973799e+00 4.000000000000000000e+02 -1.262391023667992704e+05 -1.262468450810859649e+05 nan
-1.262468450810859649e+05 4.804622814356656590e+01 -1.752499999999973745e+00 4.000000000000000000e+02 -1.262325326077656937e+05 -1.262402778220523905e+05 nan
-1.262402764173944161e+05 1.466315109664696870e+01 -1.754999999999973692e+00 4.000000000000000000e+02 -1.262317608929307025e+05 -1.262395086072173872e+05 nan
-1.262391274156108266e+05 1.473397771428797753e+01 -1.757499999999973639e+00 4.000000000000000000e+02 -1.262310093986935972e+05 -1.262387596129802841e+05 nan
-1.262382335517315514e+05 1.022479432011380140e+00 -1.759999999999973586e+00 4.000000000000000000e+02 -1.262172020846240193e+05 -1.262249547989107086e+05 nan
-1.262249547972002620e+05 6.572263097261682674e+00 -1.762499999999973532e+00 4.000000000000000000e+02 -1.262060212109836721e+05 -1.262137764252703637e+05 nan
-1.262137764112972945e+05 7.868291250196866926e+00 -1.764999999999973479e+00 4.000000000000000000e+02 -1.261797850375455018e+05 -1.261875427518321958e+05 nan
-1.261875427518321958e+05 1.488055997318965851e+01 -1.767499999999973426e+00 4.000000000000000000e+02 -1.261451884561470797e+05 -1.261529486704337760e+05 nan
-1.261529486704337760e+05 1.961027791774732520e+01 -1.769999999999973372e+00 4.000000000000000000e+02 -1.261449542729553941e+05 -1.261527169872420782e+05 nan
-1.261521329869726324e+05 1.314856598355280859e+01 -1.772499999999973319e+00 4.000000000000000000e+02 -1.261366161618297483e+05 -1.261443813761164347e+05 nan
-1.261443809461596393e+05 1.580199068755924685e+01 -1.774999999999973266e+00 4.000000000000000000e+02 -1.260932460076692369e+05 -1.261010137219559256e+05 nan
-1.261010137219559256e+05 2.388472046418171857e+01 -1.777499999999973213e+00 4.000000000000000000e+02 -1.260733852895404998e+05 -1.260811555038271908e+05 nan
-1.260811555038248189e+05 2.475366319091024181e+01 -1.779999999999973159e+00 4.000000000000000000e+02 -1.260683438231182663e+05 -1.260761165374049597e+05 nan
-1.260761100778698310e+05 2.078827547782571017e+01 -1.782499999999973106e+00 4.000000000000000000e+02 -1.260581477255247883e+05 -1.260659229398114840e+05 nan
-1.260659229021607025e+05 5.342378509545907761e+00 -1.784999999999973053e+00 4.000000000000000000e+02 -1.260556574464335426e+05 -1.260634351607202407e+05 nan
-1.260633553357883065e+05 4.917123363787708534e+00 -1.787499999999972999e+00 4.000000000000000000e+02 -1.260340852310705523e+05 -1.260418654453572381e+05 nan
-1.260418654453567724e+05 8.539675812070404604e+00 -1.789999999999972946e+00 4.000000000000000000e+02 -1.260018641240888246e+05 -1.260096468383755127e+05 nan
-1.260096468383755127e+05 1.672724480583743656e+01 -1.792499999999972893e+00 4.000000000000000000e+02 -1.259951722846261691e+05 -1.260029574989128596e+05 nan
-1.260029562555818411e+05 3.005957512534726206e+00 -1.794999999999972840e+00 4.000000000000000000e+02 -1.259852680215673463e+05 -1.259930557358540391e+05 nan
-1.259930556857066840e+05 4.998547755319635577e+00 -1.797499999999972786e+00 4.000000000000000000e+02 -1.259755849292609637e+05 -1.259833751435476588e+05 nan
-1.259833750810619968e+05 8.748798223114897965e+00 -1.799999999999972733e+00 4.000000000000000000e+02 -1.259652202924088342e+05 -1.259730130066955317e+05 nan
-1.259730129750872147e+05 1.252186475279778577e+01 -1.802499999999972680e+00 4.000000000000000000e+02 -1.259348350098931696e+05 -1.259426302241798548e+05 nan
-1.259426302241798548e+05 2.258097463264268967e+01 -1.804999999999972626e+00 4.000000000000000000e+02 -1.259294465592615306e+05 -1.259372442735482182e+05 nan
-1.259372397035228059e+05 1.299710017913166915e+01 -1.807499999999972573e+00 4.000000000000000000e+02 -1.258971674435961904e+05 -1.259049676578828803e+05 nan
-1.259049676578828803e+05 2.496961491053646753e+01 -1.809999999999972520e+00 4.000000000000000000e+02 -1.258555122496502154e+05 -1.258633149639369076e+05 nan
-1.258633149639369076e+05 3.501367726078460407e+01 -1.812499999999972466e+00 4.000000000000000000e+02 -1.258409185012725939e+05 -1.258487237155592884e+05 nan
-1.258487237150989240e+05 4.051178438047626429e+01 -1.814999999999972413e+00 4.000000000000000000e+02 -1.258268784925298532e+05 -1.258346862068165501e+05 nan
-1.258346862060156272e+05 4.368339977595660883e+01 -1.817499999999972360e+00 4.000000000000000000e+02 -1.258040200669275655e+05 -1.258118302812142501e+05 nan
-1.258118302812141337e+05 5.308728642067449499e+01 -1.819999999999972307e+00 4.000000000000000000e+02 -1.257882427880346222e+05 -1.257960555023213092e+05 nan
-1.257960555021803448e+05 1.194212172540215278e+01 -1.822499999999972253e+00 4.000000000000000000e+02 -1.257464550847600476e+05 -1.257542702990467369e+05 nan
-1.257542702990467369e+05 2.065550552609809998e+01 -1.824999999999972200e+00 4.000000000000000000e+02 -1.257241343830814294e+05 -1.257319520973681210e+05 nan
-1.257319520973679173e+05 2.644085464862345347e+01 -1.827499999999972147e+00 4.000000000000000000e+02 -1.257237275289466925e+05 -1.257315477432333864e+05 nan
-1.257310364730720612e+05 1.852979663455616688e+01 -1.829999999999972093e+00 4.000000000000000000e+02 -1.257090707787264982e+05 -1.257168934930131945e+05 nan
-1.257168934922924527e+05 1.168534516036685034e+01 -1.832499999999972040e+00 4.000000000000000000e+02 -1.256747489130617469e+05 -1.256825741273484309e+05 nan
-1.256825741273484309e+05 1.246670935824310966e+01 -1.834999999999971987e+00 4.000000000000000000e+02 -1.256297914542756189e+05 -1.256376191685623053e+05 nan
-1.256376191685623053e+05 2.647900301557154634e+01 -1.837499999999971934e+00 4.000000000000000000e+02 -1.255956889493862545e+05 -1.256035191636729433e+05 nan
-1.256035191636729433e+05 1.450639023262747784e+01 -1.839999999999971880e+00 4.000000000000000000e+02 -1.255829251452114549e+05 -1.255907578594981460e+05 nan
-1.255907578566284501e+05 1.238796066825572773e+01 -1.842499999999971827e+00 4.000000000000000000e+02 -1.255203193132681918e+05 -1.255281545275548851e+05 nan
-1.255281545275548851e+05 4.028339886962076122e+01 -1.844999999999971774e+00 4.000000000000000000e+02 -1.255127962326947600e+05 -1.255206339469814557e+05 nan
-1.255206334053102764e+05 2.227860157966347998e+01 -1.847499999999971720e+00 4.000000000000000000e+02 -1.254968749474316719e+05 -1.255047151617183699e+05 nan
-1.255047151615962503e+05 9.925704095269074045e+00 -1.849999999999971667e+00 4.000000000000000000e+02 -1.254157167837931484e+05 -1.254235594980798342e+05 nan
-1.254235594980798342e+05 3.898488403631305488e+01 -1.852499999999971614e+00 4.000000000000000000e+02 -1.253286826904779009e+05 -1.253365279047645890e+05 nan
-1.253365279047645890e+05 3.231035916477537739e+01 -1.854999999999971561e+00 4.000000000000000000e+02 -1.253263980767569738e+05 -1.253342457910436642e+05 nan
-1.253341486024158075e+05 1.754035374725977148e+00 -1.857499999999971507e+00 4.000000000000000000e+02 -1.253194574428163614e+05 -1.253273076571030542e+05 nan
-1.253273065885818360e+05 4.630779070823430210e+00 -1.859999999999971454e+00 4.000000000000000000e+02 -1.252683999704020389e+05 -1.252762526846887340e+05 nan
-1.252762526846887340e+05 1.965123555525449817e+01 -1.862499999999971401e+00 4.000000000000000000e+02 -1.252677192247924686e+05 -1.252755744390791660e+05 nan
-1.252751639820670534e+05 1.437599024984861451e+01 -1.864999999999971347e+00 4.000000000000000000e+02 -1.252629525192610745e+05 -1.252708102335477597e+05 nan
-1.252707974569949147e+05 1.526421617990977708e+01 -1.867499999999971294e+00 4.000000000000000000e+02 -1.252551675002927514e+05 -1.252630277145794389e+05 nan
-1.252630272923465527e+05 1.768024367759320015e+01 -1.869999999999971241e+00 4.000000000000000000e+02 -1.252455857448156748e+05 -1.252534484591023647e+05 nan
-1.252534483899271436e+05 2.015945820328917648e+01 -1.872499999999971187e+00 4.000000000000000000e+02 -1.252381511697746027e+05 -1.252460163840612950e+05 nan
-1.252460157922376093e+05 3.178361520490712522e+00 -1.874999999999971134e+00 4.000000000000000000e+02 -1.251975263095315167e+05 -1.252053940238182113e+05 nan
-1.252053940238182113e+05 2.117033071742689643e+01 -1.877499999999971081e+00 4.000000000000000000e+02 -1.251842446736638667e+05 -1.251921148879505636e+05 nan
-1.251921148862407717e+05 2.146235344954972390e+01 -1.879999999999971028e+00 4.000000000000000000e+02 -1.251810675936009502e+05 -1.251889403078876348e+05 nan
-1.251888993466418615e+05 2.267670740885422198e+00 -1.882499999999970974e+00 4.000000000000000000e+02 -1.251760261368025531e+05 -1.251839013510892401e+05 nan
-1.251838946223119128e+05 2.893212156873315344e+00 -1.884999999999970921e+00 4.000000000000000000e+02 -1.251393878021419951e+05 -1.251472655164286844e+05 nan
-1.251472655164286844e+05 1.983466709813080442e+01 -1.887499999999970868e+00 4.000000000000000000e+02 -1.251374217615264934e+05 -1.251453019758131850e+05 nan
-1.251451706313049363e+05 1.865449289597617977e+01 -1.889999999999970814e+00 4.000000000000000000e+02 -1.251044700257584773e+05 -1.251123527400451712e+05 nan
-1.251123527400451712e+05 2.849545741032553536e+01 -1.892499999999970761e+00 4.000000000000000000e+02 -1.250853518622430565e+05 -1.250932370765297528e+05 nan
-1.250932370765247615e+05 2.555845857131203402e+01 -1.894999999999970708e+00 4.000000000000000000e+02 -1.250711654094379337e+05 -1.250790531237246178e+05 nan
-1.250790531230328052e+05 1.043757922681863981e+01 -1.897499999999970655e+00 4.000000000000000000e+02 -1.250529609375335276e+05 -1.250608511518202140e+05 nan
-1.250608511518077721e+05 1.004072020981901581e+01 -1.899999999999970601e+00 4.000000000000000000e+02 -1.250461281011844694e+05 -1.250540208154711581e+05 nan
-1.250540197355598211e+05 3.109982701443759989e+00 -1.902499999999970548e+00 4.000000000000000000e+02 -1.250443613802151376e+05 -1.250522565945018287e+05 nan
-1.250520983049912757e+05 2.326204186451230171e+00 -1.904999999999970495e+00 4.000000000000000000e+02 -1.250372006904372538e+05 -1.250450984047239472e+05 nan
-1.250450974931666278e+05 3.240709424378248826e+00 -1.907499999999970441e+00 4.000000000000000000e+02 -1.250368063174739218e+05 -1.250447065317606175e+05 nan
-1.250441898793889122e+05 6.799962048488361610e-01 -1.909999999999970388e+00 4.000000000000000000e+02 -1.250362784032351046e+05 -1.250441811175218027e+05 nan
-1.250434923416785459e+05 5.468257306383857985e-01 -1.912499999999970335e+00 4.000000000000000000e+02 -1.250273564078610652e+05 -1.250352616221477510e+05 nan
-1.250352613558385929e+05 4.152876962009711903e+00 -1.914999999999970282e+00 4.000000000000000000e+02 -1.250085232489042974e+05 -1.250164309631909855e+05 nan
-1.250164309631843498e+05 7.877858527215307660e+00 -1.917499999999970228e+00 4.000000000000000000e+02 -1.249886023334098863e+05 -1.249965125476965768e+05 nan
-1.249965125476943358e+05 1.205758658180363163e+01 -1.919999999999970175e+00 4.000000000000000000e+02 -1.249823103016023524e+05 -1.249902230158890452e+05 nan
-1.249902211619800510e+05 1.385579110422839832e+01 -1.922499999999970122e+00 4.000000000000000000e+02 -1.249647690800332930e+05 -1.249726842943199881e+05 nan
-1.249726842942957883e+05 2.132586448676066837e+01 -1.924999999999970068e+00 4.000000000000000000e+02 -1.249543417807840888e+05 -1.249622594950707862e+05 nan
-1.249622594653841661e+05 1.484990681164078019e+01 -1.927499999999970015e+00 4.000000000000000000e+02 -1.249348157247166237e+05 -1.249427359390033089e+05 nan
-1.249427359389999910e+05 1.361066700123517315e+01 -1.929999999999969962e+00 4.000000000000000000e+02 -1.249282054040515650e+05 -1.249361281183382525e+05 nan
-1.249361267694778217e+05 1.381986054252346285e+01 -1.932499999999969909e+00 4.000000000000000000e+02 -1.249261734463506436e+05 -1.249340986606373335e+05 nan
-1.249339750420991040e+05 1.892120085241949523e+00 -1.934999999999969855e+00 4.000000000000000000e+02 -1.249032896645387518e+05 -1.249112173788254440e+05 nan
-1.249112173788253131e+05 1.070969786734027274e+01 -1.937499999999969802e+00 4.000000000000000000e+02 -1.249000175446210196e+05 -1.249079477589077142e+05 nan
-1.249079104430120060e+05 1.036905257252092305e+01 -1.939999999999969749e+00 4.000000000000000000e+02 -1.248857882443976850e+05 -1.248937209586843819e+05 nan
-1.248937209579963819e+05 6.460602541734409066e+00 -1.942499999999969695e+00 4.000000000000000000e+02 -1.248583127450067550e+05 -1.248662479592934396e+05 nan
-1.248662479592934396e+05 1.253912186821342267e+01 -1.944999999999969642e+00 4.000000000000000000e+02 -1.248239812847738795e+05 -1.248319189990605664e+05 nan
-1.248319189990605664e+05 2.065333701381323195e+01 -1.947499999999969589e+00 4.000000000000000000e+02 -1.247882412121034286e+05 -1.247961814263901178e+05 nan
-1.247961814263901178e+05 3.021084830674511323e+01 -1.949999999999969535e+00 4.000000000000000000e+02 -1.247673838615712011e+05 -1.247753265758578927e+05 nan
-1.247753265758570196e+05 1.070260360153058343e+01 -1.952499999999969482e+00 4.000000000000000000e+02 -1.247296608559020824e+05 -1.247376060701887764e+05 nan
-1.247376060701887764e+05 1.585678054024278794e+01 -1.954999999999969429e+00 4.000000000000000000e+02 -1.247237858359052771e+05 -1.247317335501919733e+05 nan
-1.247317307383801672e+05 3.416139780322015707e+00 -1.957499999999969376e+00 4.000000000000000000e+02 -1.247222595406616165e+05 -1.247302097549483005e+05 nan
-1.247300121368946857e+05 2.247641783800700122e+00 -1.959999999999969322e+00 4.000000000000000000e+02 -1.247028952487674251e+05 -1.247108479630541115e+05 nan
-1.247108479630493530e+05 1.018309500460201278e+01 -1.962499999999969269e+00 4.000000000000000000e+02 -1.246850788832651160e+05 -1.246930340975518047e+05 nan
-1.246930340975334548e+05 1.335271695115415369e+01 -1.964999999999969216e+00 4.000000000000000000e+02 -1.246734865534590499e+05 -1.246814442677457409e+05 nan
-1.246814442584859935e+05 1.355081543057523419e+01 -1.967499999999969162e+00 4.000000000000000000e+02 -1.246419046096290112e+05 -1.246498648239157046e+05 nan
-1.246498648239157046e+05 2.446795653821326155e+01 -1.969999999999969109e+00 4.000000000000000000e+02 -1.246252895745125570e+05 -1.246332522887992527e+05 nan
-1.246332522887382656e+05 1.754570283971161970e+01 -1.972499999999969056e+00 4.000000000000000000e+02 -1.246249420410798339e+05 -1.246329072553665319e+05 nan
-1.246323718171025539e+05 1.110653227395801634e+00 -1.974999999999969003e+00 4.000000000000000000e+02 -1.246018206640056887e+05 -1.246097883782923745e+05 nan
-1.246097883782922145e+05 1.101178615077823686e+01 -1.977499999999968949e+00 4.000000000000000000e+02 -1.245950135844925971e+05 -1.246029837987792853e+05 nan
-1.246029826907071692e+05 1.234785249178112743e+01 -1.979999999999968896e+00 4.000000000000000000e+02 -1.245814978543787583e+05 -1.245894705686654488e+05 nan
-1.245894705673110147e+05 1.593038304032520003e+01 -1.982499999999968843e+00 4.000000000000000000e+02 -1.245676380856896576e+05 -1.245756132999763504e+05 nan
-1.245756132990172482e+05 9.661859228312019710e+00 -1.984999999999968789e+00 4.000000000000000000e+02 -1.245423506711564987e+05 -1.245503283854431938e+05 nan
-1.245503283854431793e+05 1.873079742064162900e+01 -1.987499999999968736e+00 4.000000000000000000e+02 -1.245182826259113644e+05 -1.245262628401980619e+05 nan
-1.245262628401980328e+05 1.134018638183450278e+01 -1.989999999999968683e+00 4.000000000000000000e+02 -1.245059535931135470e+05 -1.245139363074002322e+05 nan
-1.245139363029676751e+05 5.292631857996284772e+00 -1.992499999999968630e+00 4.000000000000000000e+02 -1.244967984848265478e+05 -1.245047836991132353e+05 nan
-1.245047835931752634e+05 2.432800296812259067e+00 -1.994999999999968576e+00 4.000000000000000000e+02 -1.244735400731541740e+05 -1.244815277874408639e+05 nan
-1.244815277874407911e+05 1.059151076887605747e+01 -1.997499999999968523e+00 4.000000000000000000e+02 -1.244637354048360867e+05 -1.244717256191227789e+05 nan
-1.244717255637928174e+05 5.012783486859630599e+00 -1.999999999999968470e+00 4.000000000000000000e+02 -1.244606504548070370e+05 -1.244686431690937316e+05 nan
-1.244685983397826931e+05 4.131767408823459498e+00 -2.002499999999968416e+00 4.000000000000000000e+02 -1.244514892618134181e+05 -1.244594844761001150e+05 nan
-1.244594843659777835e+05 6.545015002976073859e+00 -2.004999999999968363e+00 4.000000000000000000e+02 -1.244392371145148791e+05 -1.244472348288015637e+05 nan
-1.244472348240142455e+05 7.816153267278228789e+00 -2.007499999999968310e+00 4.000000000000000000e+02 -1.244283723009265086e+05 -1.244363725152131956e+05 nan
-1.244363724960461550e+05 9.823610476211285913e+00 -2.009999999999968257e+00 4.000000000000000000e+02 -1.244221384268115507e+05 -1.244301411410982400e+05 nan
-1.244301391762446292e+05 1.794808596943072043e+00 -2.012499999999968203e+00 4.000000000000000000e+02 -1.244037088463058462e+05 -1.244117140605925379e+05 nan
-1.244117140605825844e+05 9.825388635221825595e+00 -2.014999999999968150e+00 4.000000000000000000e+02 -1.243920649630360422e+05 -1.244000726773227361e+05 nan
-1.244000726685282716e+05 1.319128768179900568e+01 -2.017499999999968097e+00 4.000000000000000000e+02 -1.243856175207591004e+05 -1.243936277350457967e+05 nan
-1.243936261477559747e+05 9.482252363590220057e+00 -2.019999999999968043e+00 4.000000000000000000e+02 -1.243744786893911223e+05 -1.243824914036778064e+05 nan
-1.243824913890816388e+05 1.280744592672549409e+01 -2.022499999999967990e+00 4.000000000000000000e+02 -1.243457791582202044e+05 -1.243537943725068908e+05 nan
-1.243537943725068908e+05 1.624152467249157183e+00 -2.024999999999967937e+00 4.000000000000000000e+02 -1.243128444917580637e+05 -1.243208622060447524e+05 nan
-1.243208622060447524e+05 1.660824728171969511e+01 -2.027499999999967883e+00 4.000000000000000000e+02 -1.243057178730114974e+05 -1.243137380872981885e+05 nan
-1.243137372821798926e+05 1.476847503503186054e+01 -2.029999999999967830e+00 4.000000000000000000e+02 -1.242974066044192296e+05 -1.243054293187059229e+05 nan
-1.243054290721906873e+05 5.559510720825651120e+00 -2.032499999999967777e+00 4.000000000000000000e+02 -1.242966971248636546e+05 -1.243047223391503503e+05 nan
-1.243043213821848331e+05 5.257019785141641144e+00 -2.034999999999967724e+00 4.000000000000000000e+02 -1.242871679842346930e+05 -1.242951956985213910e+05 nan
-1.242951955896929721e+05 8.393846549605857632e+00 -2.037499999999967670e+00 4.000000000000000000e+02 -1.242803027106002992e+05 -1.242883329248869850e+05 nan
-1.242883318793112849e+05 9.755834208411018338e+00 -2.039999999999967617e+00 4.000000000000000000e+02 -1.242794386260125175e+05 -1.242874713402992056e+05 nan
-1.242871186193238973e+05 3.150346965686973810e+00 -2.042499999999967564e+00 4.000000000000000000e+02 -1.242456899604913342e+05 -1.242537251747780247e+05 nan
-1.242537251747780247e+05 1.669742457657697088e+01 -2.044999999999967510e+00 4.000000000000000000e+02 -1.242443434416335949e+05 -1.242523811559202877e+05 nan
-1.242521494130812061e+05 1.289057457902148052e+01 -2.047499999999967457e+00 4.000000000000000000e+02 -1.242316438205005106e+05 -1.242396840347872057e+05 nan
-1.242396840309292747e+05 1.681881850741024209e+01 -2.049999999999967404e+00 4.000000000000000000e+02 -1.242122513028718095e+05 -1.242202940171585069e+05 nan
-1.242202940171547089e+05 1.881604949023968132e+01 -2.052499999999967351e+00 4.000000000000000000e+02 -1.242122240689327882e+05 -1.242202692832194734e+05 nan
-1.242195884265375353e+05 5.480622438182676248e+00 -2.054999999999967297e+00 4.000000000000000000e+02 -1.242066531309608690e+05 -1.242147008452475566e+05 nan
