weight logl gamma delta nu_max
0.000000000000000000e+00 -1.425047400665248861e+05 5.426417142160878671e-01 3.166496500078738174e-01 3.289766856243747650e-01
0.000000000000000000e+00 -1.424818812388759688e+05 9.628386466388000331e-01 5.157227051656427808e-01 8.653297543762864530e-01
0.000000000000000000e+00 -1.422063691222223279e+05 3.579513572385879527e-01 2.582328440482675180e-01 9.983207387421093593e-01
0.000000000000000000e+00 -1.421488541503822489e+05 6.782755847392156756e-01 6.807100823565512826e-01 4.035577282025638590e-01
0.000000000000000000e+00 -1.420661259319393721e+05 6.554725289715537251e-01 7.649634030950732688e-01 6.428821945499227919e-01
0.000000000000000000e+00 -1.420641542531570012e+05 6.201292621090072066e-01 7.016947707101737208e-01 6.712440256015654860e-01
0.000000000000000000e+00 -1.420208728733014141e+05 6.165230793657666686e-01 6.783073834265991309e-01 6.426589100854503966e-01
0.000000000000000000e+00 -1.418660128084772150e+05 2.809049586173867352e-01 9.665559627864750425e-03 2.287135779438332905e-01
0.000000000000000000e+00 -1.418474873037542275e+05 7.291181579092930187e-01 1.996714234616880912e-02 9.816198858954137130e-01
0.000000000000000000e+00 -1.417166342612442386e+05 4.566751962249996355e-01 2.509651443179877761e-01 5.711821107369702277e-01
0.000000000000000000e+00 -1.415823410630921717e+05 5.948885273610763358e-01 2.336212588029275006e-01 1.745034723455234360e-01
0.000000000000000000e+00 -1.415460664493031509e+05 6.401620807705429295e-01 5.288146774628209590e-01 3.436437144501270913e-01
0.000000000000000000e+00 -1.414267327086956357e+05 5.941293189733144464e-01 4.677516856379858590e-01 4.058133774989018949e-01
0.000000000000000000e+00 -1.411385227180309012e+05 7.843772776915683975e-01 8.195154844587692056e-01 3.199213870425875461e-01
0.000000000000000000e+00 -1.411132716281426547e+05 9.719167407455994168e-01 1.383472552546842760e-01 3.605035934530591568e-01
0.000000000000000000e+00 -1.409854502608068869e+05 7.385691455313798670e-01 2.032880096829254857e-01 8.601773059636641516e-02
0.000000000000000000e+00 -1.409458532106079219e+05 8.658742644470136529e-01 3.140746055219945099e-02 6.765514362803963788e-01
0.000000000000000000e+00 -1.408965621828357107e+05 8.594969783700381338e-01 8.433488108576649989e-01 2.052397409875643675e-01
0.000000000000000000e+00 -1.408371675234193390e+05 2.134791027077068692e-01 1.198044985936841389e-02 9.874061687566845213e-01
0.000000000000000000e+00 -1.406812077435068204e+05 5.011049372607111474e-01 2.908138069246859470e-01 4.921087536415785779e-01
0.000000000000000000e+00 -1.406345838594373490e+05 4.187931527232692241e-01 2.681760728476706435e-01 8.927800545453117298e-01
0.000000000000000000e+00 -1.404368347620173008e+05 6.325399375087366050e-01 3.126624709983565342e-01 1.968249672824601282e-01
0.000000000000000000e+00 -1.403951671027840348e+05 6.400724791269568614e-01 7.123652056235162400e-01 6.671585308664298442e-01
0.000000000000000000e+00 -1.403908715317329916e+05 9.904079038640328791e-01 3.267148131713605297e-01 2.832104977956427794e-01
0.000000000000000000e+00 -1.403800632852505660e+05 5.852384584602848827e-01 2.686822425803064851e-01 2.306949307658444637e-01
0.000000000000000000e+00 -1.402329741452780145e+05 4.590851508245578083e-01 3.778740615643797485e-01 9.177713542248238099e-01
0.000000000000000000e+00 -1.398759532279201958e+05 6.221927054296545467e-01 7.052317179183830165e-01 7.578990113913349758e-01
0.000000000000000000e+00 -1.398712652862610121e+05 9.357509413193690895e-01 4.611986763285002011e-01 7.165243787724295821e-02
0.000000000000000000e+00 -1.397744918265535380e+05 6.700635892771356072e-01 7.082226562425184557e-01 5.507784354565414819e-01
0.000000000000000000e+00 -1.395879341377193632e+05 9.807815063834366409e-01 3.375207148869058260e-01 4.204091710716296726e-01
0.000000000000000000e+00 -1.395665739183177066e+05 3.021946300969680088e-01 2.069224827630289365e-02 4.254817684491462026e-01
0.000000000000000000e+00 -1.393427359667665733e+05 8.152038102373722062e-01 5.389451491677936801e-01 1.353149408389716646e-01
0.000000000000000000e+00 -1.392643584881909192e+05 3.043210854276351407e-01 6.886249322571813547e-02 9.734953623233546516e-01
0.000000000000000000e+00 -1.392412512025253091e+05 4.839323638557753160e-01 2.643623107294541530e-01 5.823002685996933048e-01
0.000000000000000000e+00 -1.391849933505916561e+05 9.992954883332736404e-01 4.516050629921063431e-01 7.421257267380354516e-02
0.000000000000000000e+00 -1.391730252038118197e+05 6.882601272002418780e-01 8.671165180956841301e-01 8.528733166240589636e-01
0.000000000000000000e+00 -1.390747241728983936e+05 3.858863605842133282e-01 1.121780473099016628e-01 6.636635361386331589e-01
0.000000000000000000e+00 -1.390747043156051659e+05 7.486745661437788080e-01 7.370577569482473779e-01 3.505349161262917290e-01
0.000000000000000000e+00 -1.390317335766395845e+05 7.463365675694906276e-01 5.146338311537401733e-02 9.942427580351046457e-01
0.000000000000000000e+00 -1.390179913069774047e+05 6.549427428244357641e-01 3.479946754554393840e-01 2.098389880328535018e-01
0.000000000000000000e+00 -1.387377206580724742e+05 6.000246168928051738e-01 7.088808267422264109e-01 9.015314340121277636e-01
0.000000000000000000e+00 -1.387216996135103109e+05 4.649885748092678073e-01 1.919864479175813488e-01 5.122915712176264735e-01
0.000000000000000000e+00 -1.384727464963933162e+05 8.613651318648077870e-01 8.028574667291370481e-01 1.991401519267776976e-01
0.000000000000000000e+00 -1.384589847765380400e+05 7.088815334097179344e-01 6.326108751880744618e-01 3.514820197646182365e-01
0.000000000000000000e+00 -1.384385223717254994e+05 8.646018814300630018e-01 6.098300583619221671e-01 1.252552377579090326e-01
0.000000000000000000e+00 -1.384045760947862291e+05 6.586422221539018906e-01 7.418027492396674916e-01 7.239537013350054728e-01
0.000000000000000000e+00 -1.383837985825279902e+05 6.424431424113040690e-01 5.617681204542182005e-01 4.708996822595304943e-01
0.000000000000000000e+00 -1.383246861807867826e+05 4.769679537470981057e-01 2.330366269476911167e-01 5.855730851062745934e-01
0.000000000000000000e+00 -1.381664908605806995e+05 8.451426226749791937e-01 9.120218541390113787e-01 3.640973872675805634e-01
0.000000000000000000e+00 -1.381404379976175551e+05 4.215497962796417308e-01 2.383405570941509177e-01 9.247382193284598983e-01
0.000000000000000000e+00 -1.380960258481568890e+05 4.738079140931348299e-01 2.114230131966304826e-01 5.543867096599268685e-01
0.000000000000000000e+00 -1.379959914542059123e+05 8.976231203476012777e-01 2.796201508057664098e-01 9.468583343501766336e-01
0.000000000000000000e+00 -1.378407367308732937e+05 9.815684692579975668e-01 7.332083164344210813e-01 7.464820984227669154e-01
0.000000000000000000e+00 -1.377775989467795298e+05 4.463846172879673002e-01 2.556191064967162641e-01 8.573776160089079390e-01
0.000000000000000000e+00 -1.376813104605961125e+05 4.824148104102494727e-01 1.652135152520693984e-01 4.074185740686357970e-01
0.000000000000000000e+00 -1.376615787178842875e+05 3.233559997454702462e-01 4.156964365219517621e-02 7.230201527182718024e-01
0.000000000000000000e+00 -1.376373727100795368e+05 3.714565919042562836e-01 1.128805458805827167e-01 8.674098319101746224e-01
0.000000000000000000e+00 -1.375750545332224865e+05 5.317329819195226737e-01 1.315059537893477071e-01 2.158653423724017362e-01
0.000000000000000000e+00 -1.373821822727643303e+05 6.735810482688395773e-01 3.764731529262231868e-01 2.268294275568984997e-01
0.000000000000000000e+00 -1.371865628795457305e+05 7.505059554805155742e-01 7.806654062049784848e-01 4.567832332868237977e-01
0.000000000000000000e+00 -1.371262376502270345e+05 7.072635717548182432e-01 7.586654676898609839e-01 5.896760231155688814e-01
0.000000000000000000e+00 -1.370800526785387774e+05 7.198098445090854725e-01 8.230186348545556196e-01 6.775562476197235506e-01
0.000000000000000000e+00 -1.370490821323346172e+05 9.239181195115577783e-01 2.028557100068183461e-01 7.273775337986830847e-01
0.000000000000000000e+00 -1.368055572894232173e+05 3.780766633003930233e-01 8.898825482480821059e-02 7.475393350832142403e-01
0.000000000000000000e+00 -1.365739589970897650e+05 4.264176254205602756e-01 1.184732322969216378e-01 5.841488563743727491e-01
0.000000000000000000e+00 -1.365647844953233725e+05 8.024170164167341301e-01 4.495873832249863700e-01 1.372752868067129706e-01
0.000000000000000000e+00 -1.365495435663744865e+05 8.403488403851754329e-01 9.604583419232274322e-01 6.082510037357417021e-01
0.000000000000000000e+00 -1.365176912361962604e+05 4.553975114634811749e-01 1.015616632419042986e-01 3.710107972002634202e-01
0.000000000000000000e+00 -1.364981954135855776e+05 7.045129762714920085e-01 5.723626523927777265e-01 3.478909971729140516e-01
0.000000000000000000e+00 -1.364818530453426938e+05 9.025602956747099670e-01 2.362105051925236232e-01 8.689659447028372785e-01
0.000000000000000000e+00 -1.361279860460335040e+05 5.190740973213646692e-01 1.900113152166178487e-01 3.909739493210917516e-01
0.000000000000000000e+00 -1.361044138701955089e+05 8.214870470200426045e-01 4.520080792271485848e-01 1.284029482396144006e-01
0.000000000000000000e+00 -1.359720357217524434e+05 7.078532898996222622e-01 8.745527147253726596e-01 8.995849766210529674e-01
0.000000000000000000e+00 -1.357181206481860136e+05 6.099599938354988149e-01 7.287775271133417609e-01 9.714086737425149387e-01
0.000000000000000000e+00 -1.356841449087990331e+05 4.283768089079690311e-01 2.708083448807221405e-01 9.944168243300526289e-01
0.000000000000000000e+00 -1.355175907569680130e+05 6.904832815815111768e-01 8.592515366843741509e-01 9.368242243026418947e-01
0.000000000000000000e+00 -1.354880831454674480e+05 9.733287517719175774e-01 4.613725854114468783e-01 5.499950982245364051e-01
0.000000000000000000e+00 -1.354135555873177072e+05 3.963746619079830946e-01 1.355169557293647298e-01 9.287674121559519325e-01
0.000000000000000000e+00 -1.353370000773490465e+05 8.439914737336318140e-01 1.415172337209413822e-01 9.374351607824057409e-01
0.000000000000000000e+00 -1.351362995033463230e+05 4.869234818484818872e-01 2.129176327719369821e-01 6.581708742237255549e-01
0.000000000000000000e+00 -1.350226470067841583e+05 8.884803851073758141e-01 1.256337521695102266e-01 7.343811253072103362e-01
0.000000000000000000e+00 -1.347586417679372244e+05 7.058106780174130401e-01 7.625665394074081505e-01 7.055460611206868515e-01
0.000000000000000000e+00 -1.347258635345208750e+05 6.924435613934812883e-01 4.801006960224657449e-01 3.313271778813152713e-01
0.000000000000000000e+00 -1.347084942981731147e+05 5.540295578002177868e-01 2.901846905437269752e-01 5.278363758149381413e-01
0.000000000000000000e+00 -1.346989153442129027e+05 4.415918942169173578e-01 9.556788401301596902e-02 5.024714613199684488e-01
0.000000000000000000e+00 -1.346665686801811389e+05 5.155925614672128843e-01 2.482066932553192995e-01 6.243767511309823437e-01
0.000000000000000000e+00 -1.346333387621919101e+05 9.570672114612909231e-01 2.049144953012518311e-01 4.299747622873409947e-01
0.000000000000000000e+00 -1.346307271138658107e+05 7.460954369603497449e-01 6.836968066043086489e-01 4.090422788455447822e-01
0.000000000000000000e+00 -1.345938925015909190e+05 6.531402383400594092e-01 6.890367076960652870e-01 8.140053936238602628e-01
0.000000000000000000e+00 -1.345798546259505965e+05 5.394554797561305071e-01 2.960873638110348427e-01 6.201915104696391623e-01
0.000000000000000000e+00 -1.345563675851292210e+05 7.277511017193066811e-01 6.654765267599288547e-01 4.482474940425761334e-01
0.000000000000000000e+00 -1.345434147175678518e+05 8.870078764038225039e-01 1.743317055257523895e-01 8.189262557407581689e-01
0.000000000000000000e+00 -1.344750795906372950e+05 6.087191991856170104e-01 2.170699693612001546e-01 2.509866521561789909e-01
0.000000000000000000e+00 -1.343424359265536477e+05 8.571937350044265269e-01 8.981959178176183167e-01 3.827361546109643298e-01
0.000000000000000000e+00 -1.343370030661936325e+05 3.802990836965021160e-01 1.521217433449784107e-02 2.259223265716456819e-01
0.000000000000000000e+00 -1.343188048239638156e+05 4.999228238853724582e-01 9.726109086048273511e-02 2.949249849970736470e-01
0.000000000000000000e+00 -1.343110308708689408e+05 5.905291833902478471e-01 4.446396890238313304e-01 6.836888858923283463e-01
0.000000000000000000e+00 -1.342520965505103813e+05 9.888999385741044090e-01 3.713720074028579177e-01 2.369232015200347652e-01
0.000000000000000000e+00 -1.342180704021627025e+05 7.342185982518453224e-01 7.463391721038850068e-01 5.667877423706930706e-01
0.000000000000000000e+00 -1.341403627652363793e+05 8.739539163659616472e-01 2.281419785286684654e-01 9.254367075961505984e-01
0.000000000000000000e+00 -1.341298928379510180e+05 6.940675297367848717e-01 6.607153120710035354e-01 5.921563614157728805e-01
0.000000000000000000e+00 -1.340479572201628180e+05 5.370434232071377156e-01 2.891227962142133290e-01 6.484373042406018639e-01
0.000000000000000000e+00 -1.340435888461488939e+05 5.973881207353946010e-01 2.979320842890360588e-01 4.007335874802976372e-01
0.000000000000000000e+00 -1.339874708793772152e+05 7.683517976002397498e-01 7.444201690159305551e-01 4.388302872909078944e-01
0.000000000000000000e+00 -1.339800375022041262e+05 9.622826342515229392e-01 6.364393362285678535e-01 8.089441965018194791e-01
0.000000000000000000e+00 -1.339631067244718433e+05 5.342756236453634067e-01 4.476704427516851048e-01 9.546045319703757581e-01
0.000000000000000000e+00 -1.339330427892559092e+05 9.939488709848601777e-01 8.785682928920409696e-01 4.908510972125421645e-01
0.000000000000000000e+00 -1.338741759283671272e+05 6.932190924426193668e-01 6.697519533193739827e-01 6.240236298011235805e-01
0.000000000000000000e+00 -1.338262475186300580e+05 4.410593470998765975e-01 1.560813413260127014e-01 8.421509821799985085e-01
0.000000000000000000e+00 -1.338180683340202086e+05 5.498055386044342630e-01 2.716458047329650682e-01 5.548167952052688312e-01
0.000000000000000000e+00 -1.336327496167663194e+05 8.866127117509584599e-01 9.673858410665648888e-01 5.131646255133938128e-01
0.000000000000000000e+00 -1.335252752445332881e+05 8.718989399413809016e-01 4.712981974494477866e-01 1.177183026889899731e-01
0.000000000000000000e+00 -1.334938168344272999e+05 8.331976425115120710e-01 8.540534609939910426e-01 4.039792776672999075e-01
0.000000000000000000e+00 -1.334421769816961023e+05 7.962378202109985370e-01 1.725582827299083633e-01 8.934061133377368957e-02
0.000000000000000000e+00 -1.333501004026943992e+05 5.370277029628799381e-01 3.148170206170157748e-01 7.534701628299455001e-01
0.000000000000000000e+00 -1.333255996888494992e+05 8.466749126012635962e-01 1.783188847311053538e-01 9.389563293084131068e-01
0.000000000000000000e+00 -1.332905414311774948e+05 3.584250761847005418e-01 5.818848038550250568e-02 9.452867980389163538e-01
0.000000000000000000e+00 -1.332807903355185990e+05 5.300169002639815163e-01 4.467469604301874675e-01 9.788347878929894996e-01
0.000000000000000000e+00 -1.332152435672082356e+05 4.179460829272697575e-01 6.120322680737344534e-02 5.342010059600227345e-01
0.000000000000000000e+00 -1.332148252167619066e+05 5.522682608001997506e-01 2.019955763282426098e-01 4.185218616852433016e-01
0.000000000000000000e+00 -1.331582885669909592e+05 7.083772698451548111e-01 2.002467088774424475e-01 1.415838685005346154e-01
0.000000000000000000e+00 -1.330616640185771685e+05 9.919190989978540207e-01 8.447702961913264863e-01 4.874675556563117240e-01
0.000000000000000000e+00 -1.329836779551118670e+05 9.913313628718479764e-01 6.788802593829507126e-01 3.464582567068333896e-01
0.000000000000000000e+00 -1.328517200119540212e+05 8.439189210611816039e-01 9.397173795439633937e-01 6.159037892602658992e-01
0.000000000000000000e+00 -1.327712532710091036e+05 4.732159056584741563e-01 1.829776335743630300e-01 8.103413851240356403e-01
0.000000000000000000e+00 -1.326551117876658682e+05 7.500121838756405035e-01 1.912424913414612071e-01 1.168433560845544283e-01
0.000000000000000000e+00 -1.323713392811657686e+05 8.718697677486483277e-01 9.625915750585702924e-01 6.055172478760930677e-01
0.000000000000000000e+00 -1.323667318186193588e+05 9.125663536672502518e-01 3.415031083927304589e-01 8.415234084874279041e-01
0.000000000000000000e+00 -1.323522705023119343e+05 5.185649318424190302e-01 1.379616934862617494e-01 4.302435042167969126e-01
0.000000000000000000e+00 -1.323389480000856565e+05 4.844849479381015955e-01 1.449200469629141619e-01 6.319586479122757394e-01
0.000000000000000000e+00 -1.323379048440271290e+05 6.819028901793009467e-01 7.603888705104487888e-01 9.098366578317979014e-01
0.000000000000000000e+00 -1.323319347288932186e+05 5.316295323125976857e-01 4.035534038099488630e-01 9.686578496735173127e-01
0.000000000000000000e+00 -1.322785497518155316e+05 6.107964414604866166e-01 5.651215454228821766e-01 9.016485520837732581e-01
0.000000000000000000e+00 -1.322596083885222033e+05 8.418835396450962127e-01 2.699665244398709030e-01 9.844396341426034924e-01
0.000000000000000000e+00 -1.321874179465025372e+05 7.235899054093870575e-01 3.486528718515891079e-01 2.211441439551912191e-01
0.000000000000000000e+00 -1.321372331225037633e+05 5.937311747883111668e-01 1.662036202380240413e-01 2.730254141738873708e-01
0.000000000000000000e+00 -1.320600911916209734e+05 5.732537857482751242e-01 3.050028561631226154e-01 6.177307047828511921e-01
0.000000000000000000e+00 -1.320560366822281503e+05 6.354489223267955067e-01 5.852583614899731224e-01 8.401179607996809295e-01
0.000000000000000000e+00 -1.319818116436167620e+05 5.577948324426295068e-01 4.289897470331636153e-01 9.329649455406878733e-01
0.000000000000000000e+00 -1.319673856462187541e+05 9.187755504380553662e-01 8.993756387038663869e-01 2.529451875562975793e-01
0.000000000000000000e+00 -1.318772749846563675e+05 8.822019178864533018e-01 8.921940329400394054e-01 3.488030368859238450e-01
0.000000000000000000e+00 -1.318498982556423580e+05 5.524036917008053882e-01 1.562721710099819195e-01 3.761094694851688791e-01
0.000000000000000000e+00 -1.318402118172295159e+05 6.300284603580859066e-01 5.335152317668830912e-01 7.901926198960745884e-01
0.000000000000000000e+00 -1.318248963686661446e+05 9.032533672484398535e-01 9.255578508021007345e-01 3.425951119500902919e-01
0.000000000000000000e+00 -1.317884049487531884e+05 9.607181836294430566e-01 5.344934529806889545e-01 6.595447574872773666e-01
0.000000000000000000e+00 -1.317227734146058792e+05 6.774423853280527874e-01 5.572924557162935999e-01 6.078963437818980520e-01
0.000000000000000000e+00 -1.317200426987729443e+05 4.034775870411433374e-01 1.502065001262975485e-02 2.474696294783852446e-01
0.000000000000000000e+00 -1.317158592817088356e+05 5.065975672174333200e-01 2.259858937091381303e-01 8.156103160188633572e-01
0.000000000000000000e+00 -1.317122813988748821e+05 7.135978197544492474e-01 8.205874961953306679e-01 9.170948986816315207e-01
0.000000000000000000e+00 -1.317031286787135468e+05 6.185606351989693108e-01 2.117622236259252277e-01 2.954540518209871625e-01
0.000000000000000000e+00 -1.317006922706892074e+05 9.543770736240244634e-01 5.333429440434341862e-01 9.303560164921365061e-02
0.000000000000000000e+00 -1.316589700350269850e+05 5.900961738956974623e-01 2.478747489343409161e-01 4.427347327291537571e-01
0.000000000000000000e+00 -1.316483483763906115e+05 4.572660626731932521e-01 1.235930661941031516e-01 7.740755866731207080e-01
0.000000000000000000e+00 -1.316065781514995033e+05 5.287602764936268906e-01 2.491365257658160193e-01 7.574630380992507517e-01
0.000000000000000000e+00 -1.315870359486779198e+05 8.933736413613539984e-01 9.704786236873184091e-01 5.670547673543712142e-01
0.000000000000000000e+00 -1.315275577740263252e+05 8.451571516837996789e-01 3.247058522526568014e-01 1.134291728029608315e-01
0.000000000000000000e+00 -1.315274052540114790e+05 8.366675313112179602e-01 9.217153449773901608e-01 6.341221218463942710e-01
0.000000000000000000e+00 -1.314665953576299071e+05 6.004358095548605334e-01 5.424700446289735245e-01 9.413914607462047224e-01
0.000000000000000000e+00 -1.313602820977499068e+05 6.089563184157370523e-01 4.760848251910954065e-01 8.203856501627455611e-01
0.000000000000000000e+00 -1.313441461414266669e+05 8.839510892397586250e-01 3.167248653693282012e-01 9.184966307467760105e-01
0.000000000000000000e+00 -1.313157055476932437e+05 9.917741654495150216e-01 6.356900907138645085e-01 2.591876834627754311e-01
0.000000000000000000e+00 -1.312906055090482405e+05 6.452014288993671576e-01 4.146973565932129402e-01 5.350325471959862522e-01
0.000000000000000000e+00 -1.312460850460929214e+05 3.376352943615851254e-01 1.325236741113500205e-02 6.534334721594450279e-01
0.000000000000000000e+00 -1.312261968257413537e+05 5.975621690849549639e-01 4.698493817449570509e-01 8.702191902727609563e-01
0.000000000000000000e+00 -1.311941310350069543e+05 9.322706367198400068e-01 6.768375648104278941e-01 9.651267472234946743e-01
0.000000000000000000e+00 -1.311879442707134003e+05 7.754030111422980376e-01 6.890496869885371911e-01 4.342752460310542739e-01
0.000000000000000000e+00 -1.310892390015830169e+05 7.650441979647825130e-01 6.990833106199642044e-01 4.908202610692052881e-01
0.000000000000000000e+00 -1.310839114062140870e+05 8.972532048691841400e-01 4.880978613495031704e-01 9.716167343863633121e-01
0.000000000000000000e+00 -1.310796594803836488e+05 4.900459100256390199e-01 2.416486294007107460e-01 9.596107100352357921e-01
0.000000000000000000e+00 -1.309593214798392437e+05 8.911503254157119303e-01 8.019725770341867843e-01 2.432907474693853933e-01
0.000000000000000000e+00 -1.309460989345156122e+05 5.536742992377272632e-01 1.401095798054697861e-01 3.731820012456913416e-01
0.000000000000000000e+00 -1.309127407657702424e+05 5.870373986951503698e-01 2.754334025351202753e-01 5.551436737900590224e-01
0.000000000000000000e+00 -1.309118419335178332e+05 6.318133020706081515e-01 3.757151518577384053e-01 5.468189392270845772e-01
0.000000000000000000e+00 -1.308568210990765801e+05 7.350044615856260455e-01 5.343010698149979198e-01 3.911274249717491269e-01
0.000000000000000000e+00 -1.307565586142368556e+05 7.681907583923619498e-01 6.712526978960584589e-01 4.525362692744112625e-01
0.000000000000000000e+00 -1.307551714819757326e+05 7.078665948283592302e-01 5.037610604196884889e-01 4.474900779528200312e-01
0.000000000000000000e+00 -1.307267969364540331e+05 8.331074368504993721e-01 7.194839635907579467e-02 6.755057499423744449e-02
0.000000000000000000e+00 -1.307232375508642726e+05 4.782364301760344549e-01 1.299744322332713198e-01 7.422012217893919628e-01
0.000000000000000000e+00 -1.306995251420927525e+05 7.841928631402049765e-01 5.150502965458079174e-01 2.599624703001247594e-01
0.000000000000000000e+00 -1.306788557335824735e+05 9.702646848041956984e-01 5.251349172004571297e-02 1.313560681295444788e-01
0.000000000000000000e+00 -1.306575110338141822e+05 6.649199013076180220e-01 6.888617161251139320e-01 9.329023886923687447e-01
0.000000000000000000e+00 -1.306164947009192838e+05 6.671982976538965993e-01 2.880499156961360274e-01 3.101756788800331677e-01
0.000000000000000000e+00 -1.305149717476189689e+05 8.087672615307450741e-01 4.251414741420489474e-01 1.801980899893352861e-01
0.000000000000000000e+00 -1.305138540821464267e+05 8.016561011680928273e-01 8.981373659665423670e-01 7.778477121475395606e-01
0.000000000000000000e+00 -1.305101552465123677e+05 8.592804199592887215e-01 1.599330100196074689e-01 8.113577406350415133e-01
0.000000000000000000e+00 -1.303455652417909732e+05 7.334463072135561923e-01 5.772067443804406173e-01 4.704727372197041735e-01
0.000000000000000000e+00 -1.302830409459351795e+05 9.431722982400334576e-01 2.285665618494193696e-01 4.453087564890477745e-01
0.000000000000000000e+00 -1.302052449067031994e+05 6.415138780550090347e-01 6.738942319544772852e-01 9.823783220894145574e-01
0.000000000000000000e+00 -1.301903963947296143e+05 7.865454556165522026e-01 7.427160407980640811e-01 5.111620271703084528e-01
0.000000000000000000e+00 -1.301631196921037335e+05 5.377949843084351977e-01 1.699536741072547041e-01 5.775255861733726848e-01
0.000000000000000000e+00 -1.301614500869014882e+05 7.068540381661866379e-01 2.288976236297662892e-01 1.981592309526596374e-01
0.000000000000000000e+00 -1.300578398558234476e+05 6.626566889872277377e-01 4.575911345827584631e-01 5.999232168812369537e-01
0.000000000000000000e+00 -1.299392107323027303e+05 5.021848641038597627e-01 1.012317628276007131e-01 5.229253095295220977e-01
0.000000000000000000e+00 -1.299376212318608450e+05 8.415055194356100277e-01 3.922706362902652621e-01 1.449827001069078358e-01
0.000000000000000000e+00 -1.297964267414902570e+05 7.910885377087816250e-01 2.227823410572745688e-01 9.924925739365616506e-01
0.000000000000000000e+00 -1.297837541400061600e+05 7.994857738931784308e-01 9.097778279529696865e-01 8.568886427337900624e-01
0.000000000000000000e+00 -1.297163648872135818e+05 5.447134435229760152e-01 2.014015404632297779e-01 6.737040790326225270e-01
0.000000000000000000e+00 -1.295901914833267365e+05 4.480616180029445283e-01 8.634733058867571920e-02 8.380375884615349769e-01
0.000000000000000000e+00 -1.295820638641376863e+05 5.500610067210141008e-01 3.336055350330512370e-01 9.478481846896829044e-01
0.000000000000000000e+00 -1.295345739097544720e+05 8.205900258228665534e-01 9.750597781418752774e-01 9.856934985219782952e-01
0.000000000000000000e+00 -1.295064504514238943e+05 9.156580101823533768e-01 3.706849455006546723e-01 7.723731076516170413e-01
0.000000000000000000e+00 -1.294852436086796224e+05 4.547203635817654854e-01 1.118832023057654279e-01 9.245382894189482226e-01
0.000000000000000000e+00 -1.294738330276758061e+05 7.602451949232914563e-01 8.829111687443685907e-01 9.466091284644914117e-01
0.000000000000000000e+00 -1.294343252706463536e+05 9.002316602008858526e-01 6.369760866863006799e-01 1.693047200195221258e-01
0.000000000000000000e+00 -1.293050834801066521e+05 7.738221155835195431e-01 5.739126494546499258e-01 3.727950807024245083e-01
0.000000000000000000e+00 -1.293020443813584425e+05 6.817252192851648296e-01 7.105624582807283929e-01 9.537184513234368000e-01
0.000000000000000000e+00 -1.292958226936579013e+05 5.228769702934580321e-01 2.376545341081940377e-01 9.241447251710150912e-01
0.000000000000000000e+00 -1.290406835415782116e+05 8.494134073090434667e-01 8.721618654097639256e-01 5.329759778168120521e-01
0.000000000000000000e+00 -1.289657181489031645e+05 9.826724073265188375e-01 1.362244663598808359e-01 9.143431340937191454e-02
0.000000000000000000e+00 -1.288000731696120638e+05 7.400335734684970745e-01 6.513434939104797428e-01 6.378905276000799152e-01
0.000000000000000000e+00 -1.287640636464052659e+05 9.705563186762752315e-01 2.350030278514431137e-01 7.733798490090637578e-02
0.000000000000000000e+00 -1.287519852693184512e+05 5.946996996455730100e-01 9.557900755045367625e-03 7.727415365068512898e-02
0.000000000000000000e+00 -1.287442029345184419e+05 7.153266610190457397e-01 3.889098906609034234e-01 3.651810705552179792e-01
0.000000000000000000e+00 -1.287239283250505396e+05 9.269398393682333204e-01 3.644999453269920364e-01 6.588592169459439596e-01
0.000000000000000000e+00 -1.287217945261253626e+05 5.691133289702051679e-01 2.286198301712449865e-01 6.944390712460732917e-01
0.000000000000000000e+00 -1.287134934314467537e+05 7.939521986750363025e-01 7.477976409505915356e-01 5.575604826285253113e-01
0.000000000000000000e+00 -1.287024966878798004e+05 8.493353323673246136e-01 1.208308042004440086e-01 7.158713749522819247e-01
0.000000000000000000e+00 -1.286701554675151710e+05 6.826602089920047467e-01 2.977884434183315499e-01 3.510456463928437465e-01
0.000000000000000000e+00 -1.285889499395960302e+05 6.434255654291813897e-01 4.922371625619478275e-01 8.536519998167449996e-01
0.000000000000000000e+00 -1.285799342333064997e+05 4.189281689651498386e-01 3.745712856466321128e-02 7.612664562385589306e-01
0.000000000000000000e+00 -1.285264469694371946e+05 5.244593381097435447e-01 2.102751797217127239e-01 9.146295559728425673e-01
0.000000000000000000e+00 -1.285020970397219353e+05 9.843408628639984670e-01 8.978140098776143940e-01 6.400207022582586891e-01
0.000000000000000000e+00 -1.284628630431347701e+05 4.883728926010021398e-01 1.479688614319885076e-01 9.423007715858805478e-01
0.000000000000000000e+00 -1.283481135938559019e+05 6.747799716801515801e-01 3.639530501753837077e-01 4.897521860064223409e-01
0.000000000000000000e+00 -1.282618800145142450e+05 6.905021589290751827e-01 6.795595258416793349e-01 9.356855978449651889e-01
0.000000000000000000e+00 -1.282593662768260983e+05 7.365256965083223362e-01 5.844417551312494075e-01 5.755100646701980516e-01
0.000000000000000000e+00 -1.282014107420867367e+05 5.662539159460864280e-01 2.435108957825479203e-01 7.978573048958601532e-01
0.000000000000000000e+00 -1.281564373355823045e+05 5.818856754617875993e-01 1.421822280635438585e-01 4.233816828739710436e-01
0.000000000000000000e+00 -1.281061208702887088e+05 4.589598224973360230e-01 1.099065350822520104e-01 9.880514903198228671e-01
