gamma delta nu_max
4.993269618228484141e-01 3.776622009100362387e+00 9.567120580350565717e+01
5.371193971983664328e-01 4.279043643985114720e+00 1.748156451104699727e+01
4.710411042405167059e-01 3.701463354277399809e+00 6.656317104716727329e+01
5.111343192076489572e-01 3.696365457530776055e+00 4.062392019573686497e+01
5.622070046668402599e-01 4.231066578030421965e+00 4.394147436224008629e+01
4.260829666999503829e-01 3.519116471591286377e+00 7.068251257465034598e+01
4.249081736748614446e-01 3.746481196155824644e+00 1.062654246410393455e+01
4.703822068740071138e-01 3.488601938610713660e+00 3.702489613367305310e+01
4.586009801948329745e-01 3.744698401344288996e+00 5.559549344956672456e+01
5.410370678356888341e-01 4.050849646442729934e+00 6.997023663597848042e+01
4.356686146923065550e-01 3.788577953760850825e+00 6.139860646497304231e+00
5.275012126447018446e-01 3.849508509370708431e+00 2.228337055281750878e+01
5.286254530044210975e-01 4.073521219852843878e+00 8.473766008519461934e+00
5.006815841167604475e-01 3.755256897015073037e+00 1.103941904778372987e+02
4.554736944633419604e-01 3.580406998660309537e+00 4.888464798410988976e+01
5.959141848333628921e-01 4.625478056065325916e+00 1.193230586583952402e+01
4.754441503005577552e-01 3.625556074383425642e+00 3.413162430214688925e+01
4.773683937594059845e-01 3.884960900274418094e+00 4.242609978031873652e+01
4.929472024651102569e-01 3.684637819427791339e+00 4.348820229787556002e+01
3.796983423895707865e-01 3.314008572686683252e+00 6.556017143354813470e+01
4.142896807419420568e-01 3.205719611427195304e+00 9.036667010435097325e+01
4.545561569548088876e-01 3.789219483806180122e+00 2.283227105646046340e+01
4.648298147006908465e-01 3.527193647892384654e+00 6.206113497895668729e+01
4.930596015447978875e-01 3.815068336609008792e+00 1.921326153462423036e+01
5.321125310750449700e-01 3.926205816940005366e+00 7.196726311136087872e+01
5.107513226710030940e-01 3.757121085081691625e+00 5.594872077648945208e+01
5.301095012524532635e-01 3.876679847876287610e+00 4.181999784212313642e+01
5.318719431297559419e-01 4.018551385285646482e+00 6.925902459983844039e+01
4.868686298502329368e-01 3.549691732916376186e+00 1.031382901360529871e+02
4.119992194960928611e-01 3.589410599214698738e+00 9.868006746971204279e+00
4.545561569548088876e-01 3.789219483806180122e+00 2.283227105646046340e+01
3.337043334984499676e-01 3.233470941952230504e+00 2.110209260362007200e+01
4.789352782674349829e-01 3.780451692848000977e+00 1.392494482373342635e+01
5.039132873871221552e-01 4.321657491953502905e+00 8.846220329155208617e+00
4.396576238041958185e-01 3.587111463972022740e+00 6.312846379245775807e+01
4.960838598923271725e-01 3.955604699177202033e+00 1.112963115676482317e+01
4.411455141468347829e-01 3.672305222487533882e+00 2.760207177726379513e+01
5.321125310750449700e-01 3.926205816940005366e+00 7.196726311136087872e+01
4.317919753669712257e-01 3.541637660646074437e+00 3.307255242060473677e+01
4.701291984604276664e-01 3.387128419092735321e+00 2.501488745310468431e+01
4.772032441964446647e-01 3.543361728476756678e+00 3.850370590586040720e+01
4.838025881559595565e-01 3.631506374378122626e+00 5.039101865139230796e+01
4.321570810616401914e-01 3.508920902434250699e+00 4.623171301044443737e+00
5.313031592800903091e-01 4.085524591237126302e+00 3.109036300435822753e+01
5.264193367724930850e-01 3.881220420112752478e+00 1.981871405848032452e+01
4.898423665913653746e-01 3.756014527393582547e+00 5.067870869815152446e+01
3.793375101711440323e-01 3.199600006522028028e+00 7.303302339413259858e+01
3.475151134760063876e-01 2.898784607664659507e+00 7.160226506675282110e+01
4.847945959416184447e-01 3.691562384899613747e+00 5.203007180120719255e+01
5.377968595298749932e-01 4.071760468744352934e+00 5.591461601265618953e+01
4.360630618284899729e-01 2.885746391763512442e+00 1.206468521014384265e+01
4.321700185406331940e-01 3.707249911552098265e+00 3.621221124111656309e+00
5.316720535804955183e-01 4.181172261705508042e+00 3.631700576837641847e+01
4.954522403618311088e-01 3.915142673378193994e+00 5.249501574862441799e+01
3.383124007326006044e-01 3.317434094215928830e+00 2.454938201737141412e+01
5.037473687358131613e-01 3.936595258526978558e+00 1.196169359280560229e+00
5.083435351189996565e-01 3.986482097989904272e+00 3.128468046900584199e+01
5.083109889485895039e-01 4.277271217394188696e+00 1.289283948655344858e+01
4.154551409167490661e-01 3.340481441394103079e+00 7.118266106818458638e+01
5.134294057744407391e-01 3.711207682520222040e+00 5.652040270767347607e+01
4.247104635243099668e-01 3.364197371943545178e+00 1.007920606382688931e+02
4.673493591516071355e-01 3.411393011209971959e+00 3.931136369289380639e+01
4.565102811843373409e-01 3.362934528109997601e+00 6.395276954921649093e+01
3.396557053667714765e-01 2.839132342176390544e+00 8.215041114463116401e+01
5.152398781894812485e-01 3.852191384169793231e+00 6.171561679348316432e+01
5.377968595298749932e-01 4.071760468744352934e+00 5.591461601265618953e+01
5.593254314357057888e-01 4.396691283720740806e+00 1.754473138069982951e+01
4.559242920918493702e-01 3.545159619073741553e+00 6.111925350863622697e+01
4.828688676429018223e-01 3.902107966568674868e+00 2.113438101608814890e+01
4.956066355764376929e-01 3.431788737425778724e+00 5.512090772363283975e+01
4.973253632018894699e-01 3.455797663412773613e+00 6.319644917216822932e+01
5.506403068747061091e-01 4.122911334227219449e+00 6.622842649847369501e+01
4.670479831505314205e-01 3.737712691709653257e+00 1.210472782078214493e+01
4.175150491299726152e-01 3.457400968270370800e+00 3.057686258752688957e+00
3.856592036565469339e-01 3.306686298166779281e+00 7.107161744086144495e+01
4.301660813389462934e-01 3.818220373601848738e+00 1.394632714059014944e+01
5.083435351189996565e-01 3.986482097989904272e+00 3.128468046900584199e+01
4.421445699678825392e-01 3.510854574775873704e+00 6.623252194850999786e+01
4.733389776215011224e-01 3.431181758285583250e+00 4.538176101558924103e+01
5.059414430201002455e-01 3.799544077308881107e+00 2.815476277422346030e+01
4.993269618228484141e-01 3.776622009100362387e+00 9.567120580350565717e+01
4.477185238090397590e-01 3.471148906065170792e+00 1.856597793402008278e+01
4.260829666999503829e-01 3.519116471591286377e+00 7.068251257465034598e+01
4.005727934526110978e-01 3.296024943019397746e+00 8.777775658527059477e+01
4.784446594238409567e-01 3.622596969972684100e+00 3.506539954158132844e+01
4.773122722492164627e-01 3.498144938760052725e+00 4.665162142356341235e+01
5.300359111450290150e-01 3.826095420702460892e+00 6.914471454783837601e+01
5.374803908917291650e-01 4.053273680955805425e+00 1.378209169064867012e+01
4.702139652595191954e-01 3.696391993402746046e+00 5.940243932647461378e+01
5.192498254175620387e-01 3.830246483103853183e+00 2.556297171830430415e+01
5.615801067448590311e-01 4.375407883011773968e+00 1.092592474839907624e+01
3.609903425578877556e-01 2.478118376393765310e+00 6.346453474277270601e+01
4.235168502935238166e-01 3.557686512275868740e+00 6.838000918214237345e+01
4.955401239204830777e-01 4.033061592992801536e+00 3.160126342383781051e+01
4.154551409167490661e-01 3.340481441394103079e+00 7.118266106818458638e+01
4.467886361301074416e-01 3.289085337203270676e+00 5.492721040666335597e+01
4.064069864682386957e-01 3.420543212524514320e+00 5.110020249100413992e+01
5.400315706456231268e-01 4.128857422368421126e+00 1.945722776610824667e+01
4.963355101789443946e-01 3.835701765608839242e+00 5.812562285622585989e+01
5.178885925720972949e-01 3.875283936036849841e+00 1.942881523867964688e+01
3.337043334984499676e-01 3.233470941952230504e+00 2.110209260362007200e+01
4.482992838830519577e-01 3.306909943216031600e+00 5.782924605670555707e+01
4.304884064217264772e-01 3.588350328624128061e+00 4.609913744913488642e+01
4.900475453770249956e-01 3.404430641522941059e+00 8.958082230883047714e+01
5.115998061582642809e-01 3.916190032298936696e+00 5.128086687492935170e+01
5.436069704564369109e-01 4.008503715081232599e+00 2.043281276107717304e+01
4.639362901458632393e-01 3.074410807091048525e+00 2.650844528350833684e+01
4.467886361301074416e-01 3.289085337203270676e+00 5.492721040666335597e+01
4.529667134886923296e-01 3.651536617642952010e+00 5.390857788614591328e+01
4.323163494308681631e-01 3.381182538932476334e+00 8.660507078331181674e+01
4.725109183613585007e-01 3.303572667139503150e+00 4.289305523806884679e+01
4.119992194960928611e-01 3.589410599214698738e+00 9.868006746971204279e+00
4.983668235524287837e-01 3.527451846212430908e+00 4.477402753930434898e+01
3.990326494107006017e-01 3.014124169982106416e+00 5.805774458966840967e+01
4.802357512493020675e-01 3.631477141695351740e+00 5.156542051707720020e+01
4.810671559887742532e-01 3.850105887720473241e+00 5.199200903215182734e+01
4.670479831505314205e-01 3.737712691709653257e+00 1.210472782078214493e+01
5.330812194027048090e-01 3.936374360282931306e+00 1.044753756499864608e+02
4.279892696773319738e-01 3.552601620199624222e+00 5.659074035277139814e+01
4.595995154162184626e-01 3.792152621268407575e+00 2.495914613638320390e+01
4.773122722492164627e-01 3.498144938760052725e+00 4.665162142356341235e+01
4.534949251306992224e-01 3.277969312382094103e+00 3.340211869799557576e+01
4.703822068740071138e-01 3.488601938610713660e+00 3.702489613367305310e+01
3.988632507155334128e-01 3.308413689826504633e+00 8.934188605113956783e+01
4.497398062565363119e-01 3.499950678908719581e+00 6.930006918771779567e+01
5.314656254337062347e-01 3.929723076760130329e+00 7.336287848967606351e+01
5.017683961178677210e-01 3.563182546575410115e+00 7.900645563935901805e+01
4.810671559887742532e-01 3.850105887720473241e+00 5.199200903215182734e+01
4.391746168917274318e-01 2.861142806230301261e+00 5.302281588012530023e+01
4.695304444639920582e-01 4.113687282529614464e+00 9.099833688554838318e+00
4.868686298502329368e-01 3.549691732916376186e+00 1.031382901360529871e+02
4.321570810616401914e-01 3.508920902434250699e+00 4.623171301044443737e+00
5.622070046668402599e-01 4.231066578030421965e+00 4.394147436224008629e+01
4.962075840758424228e-01 3.895393591856930460e+00 6.696280204427682747e+01
4.973253632018894699e-01 3.455797663412773613e+00 6.319644917216822932e+01
5.571612500787690436e-01 4.330773268262774423e+00 2.898335551233336460e+01
2.420986515004504014e-01 2.704663782384536752e+00 2.075234295088251457e+01
4.828688676429018223e-01 3.902107966568674868e+00 2.113438101608814890e+01
5.330812194027048090e-01 3.936374360282931306e+00 1.044753756499864608e+02
4.929093472980476953e-01 3.720576530888645372e+00 5.386852288728047000e+01
4.770364767014767526e-01 3.451821494684691682e+00 8.572665888909219234e+01
4.201632989613770519e-01 3.401515635303129059e+00 5.311150152718286677e+01
5.532519847625061438e-01 4.124609340184435702e+00 5.555225982014897568e+01
5.056134495777443449e-01 3.601391896539351656e+00 8.642746656478311706e+01
3.796983423895707865e-01 3.314008572686683252e+00 6.556017143354813470e+01
5.173864423297103166e-01 4.024737911495722464e+00 1.506718970467666452e+01
5.117141414942767419e-01 3.965733097689822184e+00 2.064281127158772478e+01
3.642699384579164423e-01 2.791541344958231363e+00 5.473002284737548706e+01
4.175150491299726152e-01 3.457400968270370800e+00 3.057686258752688957e+00
3.860672923039978333e-01 3.535260454577170641e+00 3.073123877204149323e+01
5.374803908917291650e-01 4.053273680955805425e+00 1.378209169064867012e+01
5.125132467893351862e-01 3.987129821091139448e+00 2.167538109692088710e+00
3.504784344772842175e-01 3.319726351909365825e+00 1.446530392059891312e+01
3.450894482749278236e-01 3.157749164295557964e+00 5.006021573466821195e+01
4.396576238041958185e-01 3.587111463972022740e+00 6.312846379245775807e+01
5.117013026422494448e-01 3.719463458386030652e+00 5.023404224667247320e+01
3.609903425578877556e-01 2.478118376393765310e+00 6.346453474277270601e+01
4.484807977754532438e-01 2.970590210765926997e+00 9.265277479779885539e+01
4.053916495328928615e-01 3.347991677204423588e+00 4.244382006911273209e+01
5.571612500787690436e-01 4.330773268262774423e+00 2.898335551233336460e+01
4.413819235906462080e-01 3.426570572933889558e+00 1.396340143159715552e+01
4.721869065967339019e-01 3.704434894568105374e+00 2.768957289769357288e+01
3.694140572130497624e-01 3.050728979847187716e+00 8.453064532413267784e+01
5.111579003967972046e-01 3.704200991736642745e+00 4.316653089078025118e+01
4.034846567101391113e-01 2.617755600799396731e+00 1.341525053126046885e+01
4.930596015447978875e-01 3.815068336609008792e+00 1.921326153462423036e+01
4.559242920918493702e-01 3.545159619073741553e+00 6.111925350863622697e+01
3.990326494107006017e-01 3.014124169982106416e+00 5.805774458966840967e+01
5.476245819443230634e-01 4.095242763906258077e+00 5.379252212637697994e+01
5.182844846578441578e-01 3.752725896243520154e+00 3.925256265399647759e+01
3.954351493911221205e-01 3.197230246280967858e+00 7.571210756849070833e+01
4.969306736945215963e-01 3.715039216452155735e+00 7.866075859824600514e+01
4.467886361301074416e-01 3.289085337203270676e+00 5.492721040666335597e+01
5.120524105746233623e-01 3.715196536362518565e+00 9.281309547432260842e+01
3.994133296909001540e-01 3.411224492961886678e+00 7.706817924392964869e+01
4.978108736021247260e-01 3.903989005159108405e+00 6.222762066719540286e+01
5.230680556023055150e-01 3.864064649473933688e+00 4.434497696848771398e+01
4.155444439026854120e-01 3.238619833153423944e+00 5.407414133045101323e+01
5.293527194691068916e-01 4.226925020203426975e+00 8.449751606203392384e+00
4.806419130630172898e-01 3.356636016791024968e+00 7.518731843309372209e+01
4.929093472980476953e-01 3.720576530888645372e+00 5.386852288728047000e+01
4.956066355764376929e-01 3.431788737425778724e+00 5.512090772363283975e+01
4.702139652595191954e-01 3.696391993402746046e+00 5.940243932647461378e+01
3.985792633898281867e-01 3.437420071667942167e+00 5.909894604788675565e+01
5.039132873871221552e-01 4.321657491953502905e+00 8.846220329155208617e+00
4.806419130630172898e-01 3.356636016791024968e+00 7.518731843309372209e+01
3.694140572130497624e-01 3.050728979847187716e+00 8.453064532413267784e+01
5.012629827017153206e-01 3.583288430849754569e+00 4.713336963447472527e+01
5.056134495777443449e-01 3.601391896539351656e+00 8.642746656478311706e+01
4.467886361301074416e-01 3.289085337203270676e+00 5.492721040666335597e+01
3.918616966920209777e-01 3.564403836701213635e+00 2.401452456680640068e+01
4.412353517208875697e-01 3.374797808681294864e+00 5.416150822620981842e+01
4.671874469752732573e-01 3.613515917787507359e+00 2.797435191766021489e+01
5.311589300549315329e-01 3.863030925055555453e+00 3.869903675114913710e+01
4.249081736748614446e-01 3.746481196155824644e+00 1.062654246410393455e+01
4.701291984604276664e-01 3.387128419092735321e+00 2.501488745310468431e+01
4.993269618228484141e-01 3.776622009100362387e+00 9.567120580350565717e+01
4.050250063939841993e-01 3.854825379716221967e+00 1.332754955586403156e+01
4.973253632018894699e-01 3.455797663412773613e+00 6.319644917216822932e+01
4.187427598421193942e-01 3.203585001082273287e+00 2.197537102909889484e+01
5.481232611889326201e-01 4.148077842735204079e+00 2.842399639575598513e+01
3.475151134760063876e-01 2.898784607664659507e+00 7.160226506675282110e+01
5.123290189650639981e-01 4.331683299661048814e+00 4.756547080591865040e+00
4.321570810616401914e-01 3.508920902434250699e+00 4.623171301044443737e+00
4.047304694572355643e-01 3.377789719201564012e+00 3.903442247510468377e+01
5.225865127594606641e-01 3.945516973701605590e+00 2.926142982513335511e+01
4.810443399006187892e-01 3.383397720110900675e+00 7.680519731422126029e+01
4.962075840758424228e-01 3.895393591856930460e+00 6.696280204427682747e+01
5.314656254337062347e-01 3.929723076760130329e+00 7.336287848967606351e+01
5.117141414942767419e-01 3.965733097689822184e+00 2.064281127158772478e+01
4.898423665913653746e-01 3.756014527393582547e+00 5.067870869815152446e+01
4.330091617112750146e-01 3.220746442050133496e+00 3.934910524306551594e+01
4.235168502935238166e-01 3.557686512275868740e+00 6.838000918214237345e+01
4.434436893916968714e-01 3.494148473494738116e+00 6.293070950333378732e+01
5.476245819443230634e-01 4.095242763906258077e+00 5.379252212637697994e+01
5.233575568691731794e-01 3.989080146762234325e+00 5.740363983125740788e+01
4.542626246677134993e-01 3.302668444346173793e+00 7.847344731418201036e+01
2.496624916751200018e-01 3.040000185568330959e+00 1.479289084333969129e+01
4.391746168917274318e-01 2.861142806230301261e+00 5.302281588012530023e+01
4.559242920918493702e-01 3.545159619073741553e+00 6.111925350863622697e+01
5.959141848333628921e-01 4.625478056065325916e+00 1.193230586583952402e+01
4.444678350071211703e-01 3.359907448220436521e+00 3.326544987768794215e+01
5.239638723218564831e-01 4.112878168214614938e+00 2.606644500866988068e+01
5.006815841167604475e-01 3.755256897015073037e+00 1.103941904778372987e+02
5.314656254337062347e-01 3.929723076760130329e+00 7.336287848967606351e+01
3.246797159696965807e-01 3.414158008424858615e+00 1.678529220497448904e+01
4.568661586652478235e-01 3.416915187142919308e+00 3.369457361059693312e+01
4.247104635243099668e-01 3.364197371943545178e+00 1.007920606382688931e+02
4.580836042696863064e-01 3.404897279367534502e+00 5.358319485909940028e+01
5.574246853824190717e-01 4.461857652391364226e+00 3.319224596741513267e+00
3.918616966920209777e-01 3.564403836701213635e+00 2.401452456680640068e+01
4.757014718642007534e-01 3.789355902422641531e+00 4.394047010570832867e+01
4.970999169069043599e-01 3.641043903084780098e+00 4.813223802000583618e+01
4.886367151607808879e-01 3.475711112564102034e+00 3.258938530440199344e+01
4.553145901542714480e-01 3.344549011898425128e+00 6.794765540702344708e+01
5.016425894521117090e-01 3.543676086635835887e+00 3.870242054802154286e+01
5.120524105746233623e-01 3.715196536362518565e+00 9.281309547432260842e+01
4.770725466913776636e-01 3.631245854344562485e+00 5.285536330042682351e+01
5.152398781894812485e-01 3.852191384169793231e+00 6.171561679348316432e+01
4.980359500888948965e-01 3.588152652968422451e+00 5.581672746387689443e+01
4.898529657850660968e-01 3.657774331160857262e+00 5.134106713660345633e+01
4.270924827415034652e-01 3.465548669486739453e+00 3.936694786882097219e+01
5.506403068747061091e-01 4.122911334227219449e+00 6.622842649847369501e+01
4.983668235524287837e-01 3.527451846212430908e+00 4.477402753930434898e+01
4.484807977754532438e-01 2.970590210765926997e+00 9.265277479779885539e+01
4.303755312286261514e-01 3.511686286144892311e+00 2.173965559522053326e+01
4.948167072529168209e-01 3.518297771014170738e+00 1.487976204288899140e+01
4.036475517373248056e-01 3.051933922285918310e+00 9.231329091398660580e+01
3.465380840253364791e-01 3.030456862481694547e+00 6.967701909057723242e+01
4.320246992648919537e-01 3.537832948456216986e+00 6.825295169008310836e+01
4.434436893916968714e-01 3.494148473494738116e+00 6.293070950333378732e+01
3.396557053667714765e-01 2.839132342176390544e+00 8.215041114463116401e+01
5.017683961178677210e-01 3.563182546575410115e+00 7.900645563935901805e+01
4.175150491299726152e-01 3.457400968270370800e+00 3.057686258752688957e+00
5.059414430201002455e-01 3.799544077308881107e+00 2.815476277422346030e+01
4.990026170637289482e-01 3.924544666239416113e+00 3.956948670558638526e+01
4.804863381384443244e-01 4.134597386129153840e+00 3.653961761174386424e+00
4.760033987499681096e-01 3.460401735842854265e+00 5.185628072034484859e+01
4.644603990210527389e-01 3.588232280916094030e+00 3.050787284669242538e+01
2.656178508496398472e-01 2.553364081868788382e+00 5.767407894977548466e+01
3.917828476811573424e-01 3.652622045917119475e+00 1.678794999845928260e+01
4.970999169069043599e-01 3.641043903084780098e+00 4.813223802000583618e+01
5.300359111450290150e-01 3.826095420702460892e+00 6.914471454783837601e+01
4.033723932778696675e-01 3.357855810006235675e+00 4.802793258475190896e+01
5.264193367724930850e-01 3.881220420112752478e+00 1.981871405848032452e+01
5.019962150430694603e-01 3.770993906241415061e+00 4.879491599517174194e+01
5.574246853824190717e-01 4.461857652391364226e+00 3.319224596741513267e+00
4.006800278455264763e-01 3.275321153592911649e+00 9.595477774851207187e+01
4.695304444639920582e-01 4.113687282529614464e+00 9.099833688554838318e+00
4.422127585561543839e-01 3.303666191377644612e+00 3.539893430514165118e+01
4.533531472468432799e-01 3.513017860411070448e+00 3.409914634325248528e+01
5.138494411439628040e-01 3.910256014364912769e+00 2.974355950051661779e+01
5.301095012524532635e-01 3.876679847876287610e+00 4.181999784212313642e+01
4.304884064217264772e-01 3.588350328624128061e+00 4.609913744913488642e+01
5.571612500787690436e-01 4.330773268262774423e+00 2.898335551233336460e+01
3.119834230466804748e-01 3.159230141144016013e+00 1.082918698385194745e+01
4.763125302020236873e-01 3.362739850930118735e+00 2.411802683840100059e+01
5.014110327268426204e-01 4.010539008802584959e+00 3.005726919117199003e+01
4.534949251306992224e-01 3.277969312382094103e+00 3.340211869799557576e+01
5.083109889485895039e-01 4.277271217394188696e+00 1.289283948655344858e+01
5.008424987146209428e-01 3.810249354891393381e+00 3.016193378191694663e+01
5.286254530044210975e-01 4.073521219852843878e+00 8.473766008519461934e+00
4.627816744670960603e-01 3.524556787923066370e+00 4.177236944429473198e+01
4.422127585561543839e-01 3.303666191377644612e+00 3.539893430514165118e+01
3.813173410592709534e-01 3.218370057265283801e+00 1.008973720976980815e+01
4.788006511238083185e-01 3.560694964042416366e+00 6.465794564636101427e+01
3.793375101711440323e-01 3.199600006522028028e+00 7.303302339413259858e+01
5.622070046668402599e-01 4.231066578030421965e+00 4.394147436224008629e+01
4.279892696773319738e-01 3.552601620199624222e+00 5.659074035277139814e+01
3.396557053667714765e-01 2.839132342176390544e+00 8.215041114463116401e+01
5.332171051532149653e-01 3.989906618980985087e+00 6.868102846479484924e+01
4.482992838830519577e-01 3.306909943216031600e+00 5.782924605670555707e+01
5.389667457785587423e-01 3.937519301083115764e+00 4.788692039325653127e+01
4.482992838830519577e-01 3.306909943216031600e+00 5.782924605670555707e+01
4.412353517208875697e-01 3.374797808681294864e+00 5.416150822620981842e+01
5.173864423297103166e-01 4.024737911495722464e+00 1.506718970467666452e+01
5.019962150430694603e-01 3.770993906241415061e+00 4.879491599517174194e+01
4.230315145298007007e-01 3.424347042317907874e+00 6.261389150615301702e+01
4.595995154162184626e-01 3.792152621268407575e+00 2.495914613638320390e+01
4.980359500888948965e-01 3.588152652968422451e+00 5.581672746387689443e+01
5.239638723218564831e-01 4.112878168214614938e+00 2.606644500866988068e+01
4.701291984604276664e-01 3.387128419092735321e+00 2.501488745310468431e+01
4.288591258125726835e-01 3.106089519870324001e+00 9.115577344088821121e+01
3.649504631810054356e-01 3.186119943728259685e+00 5.038425787750719564e+01
4.372790458495809940e-01 2.875998486621005767e+00 7.349178074638282965e+01
4.321700185406331940e-01 3.707249911552098265e+00 3.621221124111656309e+00
4.986991151967479219e-01 4.243594101022106102e+00 8.544328903352571558e+00
4.288591258125726835e-01 3.106089519870324001e+00 9.115577344088821121e+01
4.663790820494422285e-01 3.560653407965288064e+00 7.587625675895344557e+01
3.796983423895707865e-01 3.314008572686683252e+00 6.556017143354813470e+01
2.496624916751200018e-01 3.040000185568330959e+00 1.479289084333969129e+01
5.111579003967972046e-01 3.704200991736642745e+00 4.316653089078025118e+01
3.560368093367027864e-01 3.632940930740160113e+00 8.096603204672888410e+00
3.759049624213477436e-01 3.135015656308629772e+00 8.768453247506528214e+01
5.003065038173790668e-01 4.026196942569320036e+00 8.446420413173314046e+00
4.317919753669712257e-01 3.541637660646074437e+00 3.307255242060473677e+01
5.410370678356888341e-01 4.050849646442729934e+00 6.997023663597848042e+01
4.747796789113667426e-01 3.847066373162045139e+00 2.679175315259710288e+01
5.076579685585451696e-01 3.850714567216693140e+00 4.789183696086045927e+01
4.824947204175471516e-01 3.349710167823426676e+00 4.005651447864093484e+01
4.639362901458632393e-01 3.074410807091048525e+00 2.650844528350833684e+01
4.444678350071211703e-01 3.359907448220436521e+00 3.326544987768794215e+01
4.836955398598523637e-01 3.675505842694809289e+00 8.231538520878842746e+01
4.378748740301263709e-01 3.465544188683616245e+00 5.269693360759214329e+01
5.125132467893351862e-01 3.987129821091139448e+00 2.167538109692088710e+00
3.856592036565469339e-01 3.306686298166779281e+00 7.107161744086144495e+01
4.772032441964446647e-01 3.543361728476756678e+00 3.850370590586040720e+01
4.249081736748614446e-01 3.746481196155824644e+00 1.062654246410393455e+01
4.214851081646737718e-01 3.409395112468168065e+00 9.267644800696004381e+01
4.453186287062118609e-01 3.258237610160901188e+00 6.012569932150168484e+01
5.332171051532149653e-01 3.989906618980985087e+00 6.868102846479484924e+01
4.232247901310020044e-01 3.587141219169485140e+00 3.552761683320483144e+01
5.318719431297559419e-01 4.018551385285646482e+00 6.925902459983844039e+01
4.134329695013838624e-01 3.106297523211268619e+00 5.864729601438059348e+01
4.969306736945215963e-01 3.715039216452155735e+00 7.866075859824600514e+01
3.765186933129054392e-01 3.318354783405530029e+00 6.797382147652362505e+01
4.484807977754532438e-01 2.970590210765926997e+00 9.265277479779885539e+01
4.533531472468432799e-01 3.513017860411070448e+00 3.409914634325248528e+01
5.076579685585451696e-01 3.850714567216693140e+00 4.789183696086045927e+01
4.327340024013597297e-01 3.580115155998898846e+00 4.623451848574588041e+01
5.068752915983320007e-01 4.251723600847586049e+00 1.644024818628260221e+00
4.983668235524287837e-01 3.527451846212430908e+00 4.477402753930434898e+01
3.285112316549037015e-01 2.938623889709645276e+00 7.828106135154473577e+01
4.986991151967479219e-01 4.243594101022106102e+00 8.544328903352571558e+00
3.917828476811573424e-01 3.652622045917119475e+00 1.678794999845928260e+01
5.083435351189996565e-01 3.986482097989904272e+00 3.128468046900584199e+01
4.740495279564060915e-01 3.742295669183417495e+00 5.641207517395178428e+01
4.565102811843373409e-01 3.362934528109997601e+00 6.395276954921649093e+01
4.073442218945324544e-01 3.796366347331985303e+00 1.575113726998458219e+01
4.900475453770249956e-01 3.404430641522941059e+00 8.958082230883047714e+01
4.710411042405167059e-01 3.701463354277399809e+00 6.656317104716727329e+01
4.175150491299726152e-01 3.457400968270370800e+00 3.057686258752688957e+00
4.187427598421193942e-01 3.203585001082273287e+00 2.197537102909889484e+01
4.493292129538652979e-01 3.583281759554305168e+00 6.500642420027060098e+01
4.983668235524287837e-01 3.527451846212430908e+00 4.477402753930434898e+01
4.757014718642007534e-01 3.789355902422641531e+00 4.394047010570832867e+01
4.391746168917274318e-01 2.861142806230301261e+00 5.302281588012530023e+01
5.544206431240834565e-01 4.286284779395979072e+00 3.107865950600319849e+01
5.366795595418334397e-01 3.932269733626617469e+00 3.963183386568448441e+01
5.152398781894812485e-01 3.852191384169793231e+00 6.171561679348316432e+01
5.433778951381982303e-01 3.976406649981194086e+00 4.759449834185889472e+01
3.560368093367027864e-01 3.632940930740160113e+00 8.096603204672888410e+00
4.368340943078716787e-01 3.451914046532727820e+00 5.735933075407992021e+01
4.295060141140303323e-01 3.242271227641262854e+00 4.331496855821809788e+01
4.824947204175471516e-01 3.349710167823426676e+00 4.005651447864093484e+01
5.212309705297794027e-01 3.864151129868055090e+00 1.079077112175984041e+02
3.246797159696965807e-01 3.414158008424858615e+00 1.678529220497448904e+01
5.277208233087264944e-01 3.961924536875082392e+00 5.162382897588238961e+01
5.622070046668402599e-01 4.231066578030421965e+00 4.394147436224008629e+01
4.554736944633419604e-01 3.580406998660309537e+00 4.888464798410988976e+01
5.038994537326448864e-01 3.711171479638657900e+00 7.905791375265373233e+00
4.214851081646737718e-01 3.409395112468168065e+00 9.267644800696004381e+01
4.690020927483855573e-01 3.586070070993818248e+00 4.521003725848335364e+01
4.317919753669712257e-01 3.541637660646074437e+00 3.307255242060473677e+01
3.161531832244770523e-01 2.861289599453378241e+00 9.467572111232126986e+01
3.759049624213477436e-01 3.135015656308629772e+00 8.768453247506528214e+01
4.368340943078716787e-01 3.451914046532727820e+00 5.735933075407992021e+01
5.366795595418334397e-01 3.932269733626617469e+00 3.963183386568448441e+01
5.083109889485895039e-01 4.277271217394188696e+00 1.289283948655344858e+01
3.985792633898281867e-01 3.437420071667942167e+00 5.909894604788675565e+01
3.450894482749278236e-01 3.157749164295557964e+00 5.006021573466821195e+01
4.321700185406331940e-01 3.707249911552098265e+00 3.621221124111656309e+00
5.016425894521117090e-01 3.543676086635835887e+00 3.870242054802154286e+01
4.910414570764005671e-01 3.642836365814984489e+00 7.510176425751578222e+01
4.703822068740071138e-01 3.488601938610713660e+00 3.702489613367305310e+01
4.760033987499681096e-01 3.460401735842854265e+00 5.185628072034484859e+01
5.113117632429293735e-01 3.720080178503393675e+00 4.291332093185397412e+01
5.043896644684167097e-01 3.585831562913453840e+00 7.653560463497561273e+01
