weight logl gamma delta nu_max
0.000000000000000000e+00 -2.789445729864359018e+05 1.006702176761117506e+00 4.449552780881176339e+00 9.510945060680478491e+01
0.000000000000000000e+00 -2.783718098760516150e+05 2.453293803881519963e+00 4.175567182194177107e+00 1.006229393094866964e+01
0.000000000000000000e+00 -2.756899757602207828e+05 1.138373091818309479e+00 4.503672025102492427e+00 4.409247944072358649e+01
0.000000000000000000e+00 -2.751560339037094964e+05 1.163613332208107254e+00 4.568503369233634537e+00 3.380213583878245487e+01
0.000000000000000000e+00 -2.750913356943433755e+05 1.092968096812137357e+00 4.766805180363803629e+00 1.205432431827798467e+02
0.000000000000000000e+00 -2.745586381254800363e+05 4.013589242653532452e-01 3.668808299636462156e+00 8.276446030002087184e+01
0.000000000000000000e+00 -2.732460478759465623e+05 7.976741091672341355e-01 3.744509767300610470e+00 9.240326270110941209e+01
0.000000000000000000e+00 -2.730193086341421003e+05 4.251946795214687214e-01 4.065044832011460052e+00 4.948999327789280045e+01
0.000000000000000000e+00 -2.681915287510683993e+05 1.319495003518486698e+00 5.028753435178002107e+00 4.098140444407299299e+01
0.000000000000000000e+00 -2.671527334409788018e+05 1.152271207131549735e+00 4.324122781924817360e+00 2.789749930238149744e+01
0.000000000000000000e+00 -2.669744197841763380e+05 9.233646491363123321e-01 4.016941904404715658e+00 7.213941702529420752e+01
0.000000000000000000e+00 -2.663388903025442269e+05 1.164523731561771358e+00 4.353884646725272312e+00 3.293532534282162771e+01
0.000000000000000000e+00 -2.653293349300757400e+05 1.192574816989053765e+00 4.456670168890302541e+00 3.654876610310452634e+01
0.000000000000000000e+00 -2.645658434281875379e+05 3.300422232340511908e-01 3.753489419275970018e+00 4.147374367872333778e+01
0.000000000000000000e+00 -2.642893821444360656e+05 8.965439446790284261e-01 3.866425235168279517e+00 6.132417124578245193e+01
0.000000000000000000e+00 -2.637888924262983492e+05 7.807414053333532333e-01 3.529883949060696136e+00 6.463208765432345615e+01
0.000000000000000000e+00 -2.635486648044895846e+05 7.589851269098231157e-01 3.482384027940741866e+00 7.084335429534111483e+01
0.000000000000000000e+00 -2.635123962915528100e+05 1.207806119401112710e+00 4.725550361324809323e+00 6.113507898388264294e+01
0.000000000000000000e+00 -2.633611012726272456e+05 2.060399418995557674e+00 3.794790522740914884e+00 1.026114805098261229e+01
0.000000000000000000e+00 -2.630430327019565157e+05 1.252158305530472138e+00 4.681284741065238286e+00 4.498182924942099703e+01
0.000000000000000000e+00 -2.629179890951446141e+05 1.497901194279636083e+00 5.598001895073750234e+00 5.114745928618205539e+01
0.000000000000000000e+00 -2.606598744666099083e+05 9.821128712684280559e-01 4.204743131082018692e+00 8.780405322501613341e+01
0.000000000000000000e+00 -2.594397340024063888e+05 9.301452733907306092e-01 4.084690131656079082e+00 1.031348569472265382e+02
0.000000000000000000e+00 -2.576745527044686896e+05 8.042608065822173247e-01 5.038535654203858627e+00 5.883469144352550728e+01
0.000000000000000000e+00 -2.574610382898169046e+05 8.604088768150492950e-01 3.687230035182986310e+00 5.772925991535799994e+01
0.000000000000000000e+00 -2.567984246080038138e+05 1.242220871738024979e+00 4.805813042717223205e+00 6.729086273847772759e+01
0.000000000000000000e+00 -2.564644349495078495e+05 1.002113183251395201e+00 4.052966167369646655e+00 5.305167271156829401e+01
0.000000000000000000e+00 -2.557544520782689506e+05 7.621087115320733796e-01 3.487986237115288546e+00 9.202866304616046023e+01
0.000000000000000000e+00 -2.556595774846012646e+05 1.219630399500791107e+00 4.271381989977833804e+00 2.324576797932104455e+01
0.000000000000000000e+00 -2.530207442463904736e+05 1.371477455791217048e+00 4.812088966522255262e+00 3.289953379168258607e+01
0.000000000000000000e+00 -2.526326268615512818e+05 1.175944402050925763e+00 4.093279087909806435e+00 2.514845132932597238e+01
0.000000000000000000e+00 -2.523878604152994521e+05 9.910762968559139185e-01 4.099054211479448817e+00 7.276616871446447021e+01
0.000000000000000000e+00 -2.521461405974296504e+05 8.543977849364016164e-01 3.406072205657245000e+00 2.820370625675104748e+01
0.000000000000000000e+00 -2.514760659205031116e+05 9.509674798444880395e-01 3.678845627084430081e+00 3.135022535076206651e+01
0.000000000000000000e+00 -2.503390896087028668e+05 3.012273643182428184e-01 3.320748202706433005e+00 4.783920865308120085e+01
0.000000000000000000e+00 -2.495201802185592824e+05 1.256433013338225546e+00 3.974674037190522480e+00 1.464998630187717055e+01
0.000000000000000000e+00 -2.476149288969022455e+05 8.317996669157108336e-01 4.778068708153962341e+00 4.045209864132908706e+01
0.000000000000000000e+00 -2.470656969870792236e+05 6.432693168704466391e-01 4.416062170694897482e+00 4.094933646190525423e+01
0.000000000000000000e+00 -2.461417943086916057e+05 7.120910391183001842e-01 4.316019946870536472e+00 2.141850617755206798e+01
