weight logl gamma delta nu_max
0.000000000000000000e+00 -2.738837416893014451e+05 1.442096733015022503e-01 5.473708920629191121e-01 3.085172818788137761e-01
0.000000000000000000e+00 -2.727048701409996138e+05 2.218751156501690414e-01 8.544900121630448764e-01 4.435528703571011144e-01
0.000000000000000000e+00 -2.726530728669053642e+05 3.967313634105920084e-01 9.823695564269712133e-01 1.204561745557118924e-01
0.000000000000000000e+00 -2.725124980670393561e+05 9.338955918473557105e-02 4.462221226444184063e-01 9.536007106856837501e-01
0.000000000000000000e+00 -2.715316123225685442e+05 2.945603740367296330e-01 9.320255524291981564e-01 1.842561183346426157e-01
0.000000000000000000e+00 -2.711548425315850182e+05 2.031893863248432908e-01 6.148610082563751300e-01 1.396376668015998357e-01
0.000000000000000000e+00 -2.710301122683925787e+05 2.047818898315270086e-01 5.968475456896481512e-01 7.755030203708990211e-02
0.000000000000000000e+00 -2.672761174089478445e+05 6.859917276985905144e-02 9.915472979514172724e-01 8.087942973882873421e-01
0.000000000000000000e+00 -2.646004041036893032e+05 1.629918486457085924e-01 6.071688631950002968e-01 3.788371653894476720e-01
0.000000000000000000e+00 -2.622413031934280298e+05 3.309002628719009964e-01 9.392605684933088561e-01 2.525555194666321279e-01
0.000000000000000000e+00 -2.615219545243090251e+05 2.196383415912320780e-01 6.826832647420607580e-01 2.045548778611708807e-01
0.000000000000000000e+00 -2.611245840177797945e+05 1.876649164128297853e-01 4.246556188455958836e-01 9.925129688289235919e-02
0.000000000000000000e+00 -2.610491899748409924e+05 7.649208060461420988e-02 5.624296828497743483e-02 6.698906889025602052e-02
0.000000000000000000e+00 -2.608496258233930275e+05 1.691973010235005015e-01 7.070235152116501887e-01 6.766879767847203686e-01
0.000000000000000000e+00 -2.598170443966825260e+05 8.386987952611613117e-02 8.595530931978333511e-01 5.535882311550610613e-02
0.000000000000000000e+00 -2.594534707172772323e+05 2.419017056317097625e-01 4.329936087059305105e-02 2.854512809939002693e-02
0.000000000000000000e+00 -2.574068689616831252e+05 4.067541187590518748e-01 8.557435159220292409e-01 5.588112747819395931e-02
0.000000000000000000e+00 -2.567478511554764409e+05 2.110078562105491828e-01 4.714791148017388744e-01 1.008891085918319774e-01
0.000000000000000000e+00 -2.559528237615235848e+05 1.224707481447329105e-02 3.277028472688962024e-01 2.754078892080722429e-01
0.000000000000000000e+00 -2.538226430168820370e+05 1.637017708069304911e-01 3.089905371910040000e-01 1.021913098086306704e-01
0.000000000000000000e+00 -2.532703117182119458e+05 7.075686374736450679e-01 3.068214184841401293e-01 2.882104413195185622e-02
0.000000000000000000e+00 -2.532661359310193220e+05 2.392588969113762509e-01 8.866022443550490850e-01 7.696472866605196250e-01
0.000000000000000000e+00 -2.505150161810392456e+05 1.496926218673573228e-01 5.277679042314888935e-01 5.876008255381506284e-01
0.000000000000000000e+00 -2.495219041015062248e+05 4.272228348210771465e-02 8.463055896776453535e-01 3.270232018182204214e-01
0.000000000000000000e+00 -2.494673038073145726e+05 8.975331733029322523e-01 3.219905697791120014e-01 2.743827401329534954e-02
0.000000000000000000e+00 -2.479687435394893982e+05 1.794600448755038213e-01 6.152719447739484204e-01 5.032732339932620702e-01
0.000000000000000000e+00 -2.475912182623110712e+05 4.976177613536741928e-01 9.978395575471854517e-01 6.531899416697733995e-01
0.000000000000000000e+00 -2.458442516792867100e+05 7.275898316348783368e-02 1.437844146686317881e-01 9.068960075445244851e-01
0.000000000000000000e+00 -2.450910875429221778e+05 4.499691734995050485e-01 9.511076023336100249e-01 1.611749032791649494e-01
0.000000000000000000e+00 -2.450196427112719684e+05 4.100602676414385472e-01 9.047273149330627984e-01 1.709447245024665607e-01
0.000000000000000000e+00 -2.450056782458947855e+05 6.637170329039532302e-02 8.211300886053385373e-02 6.223475419623657467e-01
0.000000000000000000e+00 -2.443892033959518303e+05 1.799119511155858886e-01 6.655337157468743658e-01 7.352649406534751408e-01
0.000000000000000000e+00 -2.441401242272483360e+05 6.826610838154267835e-02 8.946699231910767436e-01 2.622502022024583157e-01
0.000000000000000000e+00 -2.440867743553990149e+05 1.203742178137667818e-02 1.489045840951386257e-01 3.379674737940042695e-01
0.000000000000000000e+00 -2.411059368012165360e+05 7.786364130483014456e-02 8.980620288676538499e-01 3.923434558709630871e-01
0.000000000000000000e+00 -2.396354022326163249e+05 4.166440556806406681e-01 8.250143687224595901e-01 9.665117942925061101e-02
0.000000000000000000e+00 -2.393836706664368976e+05 4.837926689583593731e-02 8.860792482919570556e-01 9.240635537839835267e-01
0.000000000000000000e+00 -2.386047305956537311e+05 9.980106555167747029e-01 9.523698075484055003e-02 6.784677258219465878e-01
0.000000000000000000e+00 -2.381586485689672991e+05 2.440924494381770948e-01 8.627918311717817090e-01 8.772494122887618540e-01
0.000000000000000000e+00 -2.373584201474378642e+05 2.301768416150705709e-01 8.265423888918156381e-01 8.717281217375745239e-01
0.000000000000000000e+00 -2.345531229585937981e+05 1.630906379488746838e-01 5.888186616325086220e-01 9.212183411321516191e-01
0.000000000000000000e+00 -2.336710828323918395e+05 1.617095509710984036e-01 5.454077244207429231e-01 8.502085935750617329e-01
0.000000000000000000e+00 -2.312308781989798590e+05 7.581436755775756708e-01 8.897708226518911134e-01 4.343682132065762591e-02
0.000000000000000000e+00 -2.303894767965810606e+05 9.335688442965135447e-01 3.842706864453997451e-01 2.977989766543154282e-02
0.000000000000000000e+00 -2.282417862623047549e+05 1.511870328168375410e-01 3.778518094680937134e-01 6.093638925426984043e-01
0.000000000000000000e+00 -2.282407486176332459e+05 4.449080414291105567e-01 2.785847276911085357e-01 3.625124707642202182e-02
0.000000000000000000e+00 -2.254510266719543142e+05 4.537177625777185641e-01 9.051094538410028312e-01 2.100405682272294960e-01
0.000000000000000000e+00 -2.245966576109207235e+05 2.445442306120064746e-01 6.635590334650699473e-01 4.727237830308385069e-01
0.000000000000000000e+00 -2.237307018625104392e+05 4.073223608220278846e-01 8.489502030476467898e-01 2.135291774069234538e-01
0.000000000000000000e+00 -2.228033309253136686e+05 2.268675500955069646e-01 6.778176929223935776e-01 7.153320908047667848e-01
0.000000000000000000e+00 -2.227974236877645017e+05 3.837047168378704409e-01 9.842299100623455033e-01 9.823750986556416542e-01
0.000000000000000000e+00 -2.214945845727034612e+05 1.217547653118268292e-01 2.542356668187247815e-01 8.652769541818271515e-01
0.000000000000000000e+00 -2.210827565093623416e+05 1.758524936571387309e-01 4.709583025864649830e-01 7.379397355085993704e-01
0.000000000000000000e+00 -2.204573894263654656e+05 6.929674758774422294e-01 9.157615003919488128e-01 6.226611892010303073e-02
0.000000000000000000e+00 -2.193868493579488131e+05 5.074279230780371908e-01 6.644891913238452075e-01 6.823373283326317207e-02
0.000000000000000000e+00 -2.191411869838936836e+05 1.734894008188063719e-01 4.606947268155440200e-01 7.897558574396936759e-01
0.000000000000000000e+00 -2.190207275757597235e+05 5.158811641408516113e-01 1.084155823585893907e-01 3.213384757157045080e-02
0.000000000000000000e+00 -2.187490023440146178e+05 4.209519228582905281e-01 9.486161910475819914e-01 5.376671113971474014e-01
0.000000000000000000e+00 -2.185951644378522178e+05 2.218785953223092466e-01 3.266285966556828901e-01 1.568311870237576455e-01
0.000000000000000000e+00 -2.183034579049352324e+05 2.817367096555928319e-01 8.231687706717849551e-01 8.019542941616647491e-01
0.000000000000000000e+00 -2.168439722163651604e+05 1.639533127319177108e-01 2.554884027433143023e-01 3.329527271874398453e-01
0.000000000000000000e+00 -2.162849634952183114e+05 1.647485798805155000e-01 4.832907774625269104e-01 9.740035610456041493e-01
0.000000000000000000e+00 -2.149815109114497027e+05 1.650764058944447221e-01 3.703846857833580364e-01 7.357365605172945244e-01
0.000000000000000000e+00 -2.146521623927915643e+05 2.314784760806649633e-01 6.872775807815395543e-01 8.773924507210046908e-01
0.000000000000000000e+00 -2.138020592297089170e+05 1.307551422321802104e-01 2.051061623097335529e-01 6.939712053307801609e-01
0.000000000000000000e+00 -2.134704097046148090e+05 3.874636186496922541e-01 8.104006060243442722e-01 2.821187565879548220e-01
0.000000000000000000e+00 -2.134287765756079461e+05 4.166439465787938889e-01 6.845999871487389310e-01 1.300864158436921825e-01
0.000000000000000000e+00 -2.122670032982596604e+05 1.085326722254531528e-01 4.201021618645683908e-02 1.465130073516419662e-01
0.000000000000000000e+00 -2.112538750960833859e+05 4.186049998764788116e-01 9.426344648212098276e-01 6.414621498759183194e-01
0.000000000000000000e+00 -2.102160640100640885e+05 1.989436973558892374e-01 5.077076624139096328e-01 8.363104530292875260e-01
0.000000000000000000e+00 -2.099861743249663268e+05 3.786065344852203030e-01 8.476021268342360804e-01 4.394224507792179324e-01
0.000000000000000000e+00 -2.086618862977515673e+05 4.658247668524224672e-01 9.522441807345806142e-01 5.283482297480908141e-01
0.000000000000000000e+00 -2.078445906220184988e+05 3.255740049840782913e-01 8.312893696328347293e-01 7.358996648461878509e-01
0.000000000000000000e+00 -2.067605391216507705e+05 3.842981804766719689e-01 4.161017379283058482e-01 8.436503796521632736e-02
0.000000000000000000e+00 -2.063762074709895533e+05 2.365324277833104061e-01 5.635901302179971983e-01 6.940177927475235098e-01
0.000000000000000000e+00 -2.063520823468144226e+05 2.846679388103016128e-01 6.604641475899264424e-01 5.448083468329770751e-01
0.000000000000000000e+00 -2.058756118293914478e+05 5.819462402669558498e-01 5.646361259525488618e-01 5.822659696368315263e-02
0.000000000000000000e+00 -2.047894558684603253e+05 4.092313510782759067e-01 6.258706608220446777e-01 1.435086685710408316e-01
0.000000000000000000e+00 -2.041677549912173999e+05 2.243242894727461856e-01 6.097260821238198458e-01 9.505212347350775470e-01
0.000000000000000000e+00 -2.021713748084348044e+05 1.609187037675671172e-01 3.279210557932408232e-01 9.655411827232467381e-01
0.000000000000000000e+00 -2.012945833835995581e+05 5.904024197588241263e-01 8.459161117022638843e-01 1.294285329338191737e-01
0.000000000000000000e+00 -2.011486963187718065e+05 2.448603385397719601e-01 5.212650636207781796e-01 6.379678935470984857e-01
0.000000000000000000e+00 -2.009319984825665015e+05 1.589343452347108387e-01 2.549989536394715595e-01 8.353617370524915042e-01
0.000000000000000000e+00 -2.006705431054548826e+05 3.542033698340094627e-01 3.527541575906918414e-01 9.681866308236231067e-02
0.000000000000000000e+00 -2.005974219461418979e+05 4.298675223884119712e-01 8.312710607702408216e-01 3.470824098547208303e-01
0.000000000000000000e+00 -2.002922679055613116e+05 2.362185561041577619e-01 3.172479170699292750e-01 2.718970990833164958e-01
0.000000000000000000e+00 -1.993474526765383780e+05 5.071977072765190275e-01 7.524957867460300154e-01 1.449390768524266848e-01
0.000000000000000000e+00 -1.983123385906538460e+05 4.073920107200390550e-01 8.745641239687325097e-01 6.106512872103316836e-01
0.000000000000000000e+00 -1.980117148697294469e+05 3.845322325140761999e-01 5.220944593422947033e-01 1.494578343173250667e-01
0.000000000000000000e+00 -1.970362414220320061e+05 9.653925778216169151e-01 7.068799657737099285e-01 3.734654253517377676e-02
0.000000000000000000e+00 -1.969521045604911051e+05 2.284581385419179878e-01 5.234560998737872728e-01 9.029267428778903204e-01
0.000000000000000000e+00 -1.959948759489717486e+05 5.620993352405514454e-01 9.568636867705266891e-01 4.038703972554391619e-01
0.000000000000000000e+00 -1.959044993367757415e+05 6.650002334177239627e-01 9.572023068560076009e-01 2.068577601437784352e-01
0.000000000000000000e+00 -1.957188594462338951e+05 5.028685244286703604e-01 5.061566279395258716e-01 8.299631588435085749e-02
0.000000000000000000e+00 -1.956120523044052243e+05 4.711044412659963765e-01 9.434060794985177356e-01 6.888520674199816174e-01
0.000000000000000000e+00 -1.953683125944183848e+05 3.576032172028826839e-01 6.618411174143641329e-01 3.675896885130164327e-01
0.000000000000000000e+00 -1.946101592783654924e+05 2.583960604262376393e-01 5.547969302843409611e-01 7.848136561192237126e-01
0.000000000000000000e+00 -1.945806311580086767e+05 2.087200892174911893e-01 2.750972606180638325e-01 4.711743705860963471e-01
0.000000000000000000e+00 -1.943439312640472490e+05 2.888281201974279844e-01 6.298773199262815981e-01 7.337036271334207438e-01
0.000000000000000000e+00 -1.943051067665307783e+05 2.908784509399663376e-01 4.921316629410259491e-01 3.980754355853384219e-01
0.000000000000000000e+00 -1.942132640610325034e+05 4.505383831484238710e-01 7.909555097556068004e-01 2.980229492082095977e-01
0.000000000000000000e+00 -1.938562698535747768e+05 3.202720774160774386e-01 4.384086382200366172e-01 2.242956019008787161e-01
0.000000000000000000e+00 -1.929666683106931741e+05 1.993435642584749923e-01 8.710824386432169941e-02 1.225963489419387153e-01
0.000000000000000000e+00 -1.919328742038648343e+05 5.026526965974562611e-01 8.940288450479608739e-01 3.957988186866679969e-01
0.000000000000000000e+00 -1.919314028023460705e+05 3.352087786643167533e-01 6.345904874038237331e-01 4.861811296532793092e-01
0.000000000000000000e+00 -1.918513002072864620e+05 3.014527973298133379e-01 4.910364065008122614e-01 3.889960199875740487e-01
0.000000000000000000e+00 -1.918072612885937851e+05 3.325191881708545738e-01 7.907135284603624692e-01 9.053493804298219372e-01
0.000000000000000000e+00 -1.914848701501061441e+05 2.401420662483760848e-01 3.278015691432819567e-01 4.331715604783873408e-01
0.000000000000000000e+00 -1.912997265723008313e+05 1.968994152939914644e-01 3.125678731718564141e-01 8.331293643675391491e-01
0.000000000000000000e+00 -1.909518842952744744e+05 4.379946420745656210e-01 9.072815176155576422e-01 7.529148470043063313e-01
0.000000000000000000e+00 -1.908953639028614271e+05 3.722911647681640401e-01 8.122666658904907910e-01 7.603816400344687310e-01
0.000000000000000000e+00 -1.896482409499100177e+05 2.072897073122054179e-01 3.350048375761474073e-01 8.353787118183820803e-01
0.000000000000000000e+00 -1.895656386900357029e+05 3.908573748324591923e-01 6.648362943339956033e-01 3.429181910509119247e-01
0.000000000000000000e+00 -1.895032625480089628e+05 3.379139795914452016e-01 6.333717705636037199e-01 5.236669961182459643e-01
0.000000000000000000e+00 -1.894762386570596718e+05 1.619991194601115847e-01 1.723533227737600315e-01 8.189695633950871967e-01
0.000000000000000000e+00 -1.894546796292668441e+05 9.840005929729146450e-01 5.095516242959839959e-01 9.956392241130153087e-01
0.000000000000000000e+00 -1.889433380316142866e+05 9.022783099266851181e-02 2.398800142825352477e-02 9.111983103590478583e-01
0.000000000000000000e+00 -1.878418166836863384e+05 4.530948580301000783e-01 7.485027128863390722e-01 3.065785198341213214e-01
0.000000000000000000e+00 -1.878171503478993836e+05 2.804728132582525735e-01 5.065688782237637300e-01 6.659842808528165792e-01
0.000000000000000000e+00 -1.870134598273072334e+05 5.566951430670635803e-01 8.387962957323681357e-01 2.281675772747799869e-01
0.000000000000000000e+00 -1.869772514817012125e+05 4.035757388878284946e-01 4.577321996913413793e-01 1.557015745519433336e-01
0.000000000000000000e+00 -1.869209986637692200e+05 1.315231875020335117e-01 5.531873711972357111e-02 5.548610612337150361e-01
0.000000000000000000e+00 -1.854202400108700676e+05 7.328747909747955758e-01 8.837894666346280959e-01 1.182853028209953639e-01
0.000000000000000000e+00 -1.851517845073220378e+05 5.173076620226663147e-01 5.035730728565118719e-01 1.010426306393999996e-01
0.000000000000000000e+00 -1.851333834424048837e+05 2.723684775738065555e-01 3.054681690571412478e-01 3.306766207094428145e-01
0.000000000000000000e+00 -1.849962891555305687e+05 5.336459184069292094e-01 9.680442967950375621e-01 8.100709888472935605e-01
0.000000000000000000e+00 -1.847693761605801410e+05 7.874607813765808206e-01 5.500099167120156007e-01 5.130694431249727128e-02
0.000000000000000000e+00 -1.845223464532888611e+05 2.823859236130734640e-01 3.469669917395502567e-01 3.705073442249469107e-01
0.000000000000000000e+00 -1.839679377486583253e+05 2.261262461740828345e-01 2.469310423114319253e-01 5.277998983811137412e-01
0.000000000000000000e+00 -1.837583437269208080e+05 3.418554050495666852e-01 3.473734229147448227e-01 1.936660422704399309e-01
0.000000000000000000e+00 -1.834399797277076577e+05 8.067507538632164854e-01 5.329447887384536342e-01 4.869050252189377481e-02
0.000000000000000000e+00 -1.833694942502847407e+05 4.509999898146166419e-01 9.366562004926416440e-01 9.550423376173999834e-01
0.000000000000000000e+00 -1.830465404382010456e+05 3.415503280728011681e-01 6.079944036480899872e-01 6.081664278354562692e-01
0.000000000000000000e+00 -1.828604997885016201e+05 3.686315557862567260e-01 1.799770190111916746e-01 8.252456795508966714e-02
0.000000000000000000e+00 -1.828042550958810607e+05 1.420796930285189719e-01 7.985085601857999649e-02 8.083263422992073011e-01
0.000000000000000000e+00 -1.826404821817220654e+05 4.453550803772090561e-01 5.379535307711532655e-01 1.794104854582516673e-01
0.000000000000000000e+00 -1.819837392372048052e+05 4.819948182656160762e-01 8.140217752649842042e-01 4.237045283824107944e-01
0.000000000000000000e+00 -1.811744378205634421e+05 5.210008935249749173e-01 7.233651791231440198e-01 2.168960445141109306e-01
0.000000000000000000e+00 -1.811563867783869500e+05 2.052651023889745519e-01 1.978374477300378631e-01 6.614482165564460336e-01
0.000000000000000000e+00 -1.809112487574881234e+05 8.091777273551933325e-01 9.946928377615034123e-01 2.948802111688255678e-01
0.000000000000000000e+00 -1.805276808503191860e+05 1.926043453090341417e-01 1.868748974680572994e-01 7.946308451373937931e-01
0.000000000000000000e+00 -1.799206660642670176e+05 5.842333299212636444e-01 9.345971115326550116e-01 4.697554500665827026e-01
0.000000000000000000e+00 -1.798505672318230791e+05 7.831965158806457605e-01 9.469039299576437196e-01 1.513389558586760719e-01
0.000000000000000000e+00 -1.791846095989761816e+05 2.039609010290630575e-01 1.782350347899314125e-01 6.644520643999553000e-01
0.000000000000000000e+00 -1.786668489719275385e+05 5.505845497278689660e-01 8.828897388700823745e-01 4.218978421850198002e-01
0.000000000000000000e+00 -1.784947819113498845e+05 4.097319125878129409e-01 7.337781996110106508e-01 6.326305675788629346e-01
0.000000000000000000e+00 -1.780401362309270771e+05 2.807689016323695608e-01 3.654095546542389661e-01 5.978453334543494258e-01
0.000000000000000000e+00 -1.779609807063338230e+05 8.954366243921713098e-01 6.011580858147064221e-01 4.728307783916263496e-02
0.000000000000000000e+00 -1.779461772571413603e+05 1.869105082790808448e-01 1.432277320722962211e-01 7.552116139580712373e-01
0.000000000000000000e+00 -1.778648405037284829e+05 1.611414594265491163e-01 4.642904362269051344e-02 3.552849417984119684e-01
0.000000000000000000e+00 -1.775977456183824688e+05 3.102213790168052432e-01 5.088428001778756427e-01 7.506026342411341590e-01
0.000000000000000000e+00 -1.767204878840573365e+05 3.612095470855988255e-01 3.726092123170628989e-01 2.520197822314561575e-01
0.000000000000000000e+00 -1.763326719904447673e+05 2.776295915403498293e-01 2.062792414194319912e-01 2.828405145687958866e-01
0.000000000000000000e+00 -1.763261168182814727e+05 2.495508086724040897e-01 3.251474787064728700e-01 8.171413759285550693e-01
0.000000000000000000e+00 -1.762035709354931314e+05 3.296800139466793400e-01 1.156738250393370970e-01 9.319298053500724155e-02
0.000000000000000000e+00 -1.758518632686412311e+05 4.885123357329713700e-01 8.288559026567833277e-01 5.626336406295804338e-01
0.000000000000000000e+00 -1.756351294793713605e+05 3.894255724591314527e-01 4.317438061113236802e-01 2.598594156133784416e-01
0.000000000000000000e+00 -1.755224612969364098e+05 2.502483192465945194e-01 3.154662995228774136e-01 8.106859189194094428e-01
0.000000000000000000e+00 -1.753218724401520740e+05 2.533989741204578650e-01 4.584039733089289026e-01 9.955230370716430244e-01
0.000000000000000000e+00 -1.749306826466571074e+05 3.667852431314382322e-01 6.479465786219664736e-01 7.757428840926354763e-01
0.000000000000000000e+00 -1.745899269649352354e+05 6.804386470212034910e-01 9.887918678925815552e-01 6.766042807460922459e-01
0.000000000000000000e+00 -1.743605799076870608e+05 3.950264212828822341e-01 6.945652875357993805e-01 7.334920935689400734e-01
0.000000000000000000e+00 -1.742822397250924259e+05 4.842693114786561503e-01 3.767656045850101831e-01 1.175366319089863332e-01
0.000000000000000000e+00 -1.739620715658967965e+05 4.525779210184920354e-01 5.150393830766792913e-01 2.262484173393737308e-01
0.000000000000000000e+00 -1.721332841717158444e+05 2.660375477353456031e-01 1.075542092336067013e-01 1.926422745086756594e-01
0.000000000000000000e+00 -1.720170463796014083e+05 9.330859941938690616e-01 9.939866595958024575e-03 6.474084864712167375e-01
0.000000000000000000e+00 -1.719850819821328332e+05 2.576770128318617292e-01 2.260886418069339987e-01 5.775563596679902378e-01
0.000000000000000000e+00 -1.717807118261999567e+05 2.408142495379220760e-01 6.321672692716295838e-02 1.598837488718839461e-01
0.000000000000000000e+00 -1.712161713664525305e+05 4.445561071558863375e-01 4.607346568295772604e-01 2.253501387843416248e-01
0.000000000000000000e+00 -1.711963493866641074e+05 3.667421011451589274e-01 4.413912158447933498e-01 4.324960608496947190e-01
0.000000000000000000e+00 -1.707525666311185341e+05 8.925275360042252970e-01 5.599299906370663882e-01 5.244735898854890888e-02
0.000000000000000000e+00 -1.707442115117933427e+05 2.632083955565412969e-01 4.290717535854341458e-01 9.951110488278308575e-01
0.000000000000000000e+00 -1.706637510398304148e+05 8.916074038683932113e-01 8.600559364987603317e-03 8.226913713791184080e-01
0.000000000000000000e+00 -1.705200287228512752e+05 3.856558809185294256e-01 4.295692776961017589e-01 3.504899927837431539e-01
0.000000000000000000e+00 -1.704980215298197872e+05 2.241955754190798622e-01 2.042704606145557822e-01 8.800460984305603640e-01
0.000000000000000000e+00 -1.702419236809665454e+05 9.377307327495255640e-01 3.642700780313257169e-01 4.098174997917070073e-02
0.000000000000000000e+00 -1.701407703895992308e+05 2.382524293686049122e-01 2.553154460589601715e-01 9.170294353070251869e-01
0.000000000000000000e+00 -1.701117991093874152e+05 5.776006903689118177e-01 8.677331563796024660e-01 4.469025840728699794e-01
0.000000000000000000e+00 -1.699797531534556183e+05 7.775150014489324857e-01 6.983555165682547861e-01 8.605032343744289935e-02
0.000000000000000000e+00 -1.698331104157792579e+05 1.897648511704976837e-01 7.630515399687065603e-02 6.061193441346636179e-01
