weight logl gamma delta nu_max
0.000000000000000000e+00 -3.154670818729128223e+05 8.708955481953200017e-01 4.144444193176805236e+00 4.217585876463624572e+01
0.000000000000000000e+00 -3.140755625799890840e+05 6.932403543646673549e-01 3.589686146857414606e+00 5.743977452970136710e+01
0.000000000000000000e+00 -3.136040056178889936e+05 8.701083633127674188e-01 4.296251166757826034e+00 1.061379046885023172e+02
0.000000000000000000e+00 -3.112250122309840517e+05 1.120022519267676042e+00 5.288267116381971888e+00 1.001734545066668716e+02
0.000000000000000000e+00 -3.031435583653960493e+05 3.431873672145078213e-01 3.970225081325752470e+00 7.793875717577877538e+01
0.000000000000000000e+00 -3.030665492977351532e+05 9.334734473669148436e-01 4.179286704416592890e+00 4.637524230967319738e+01
0.000000000000000000e+00 -2.970808170012349146e+05 1.027031124902930026e+00 4.475852642650544055e+00 3.899671861950309903e+01
0.000000000000000000e+00 -2.945867329475036240e+05 1.122769681313612988e+00 4.846088361021624102e+00 4.866691895567949189e+01
0.000000000000000000e+00 -2.941723496987376129e+05 8.986281221575316280e-01 3.949059156535881243e+00 3.911104935309418806e+01
0.000000000000000000e+00 -2.937103104316539248e+05 3.371942779056951167e-01 3.775190704220408477e+00 8.885592335252735552e+01
0.000000000000000000e+00 -2.867141142104780301e+05 1.606816590939575073e+00 3.388371279149425597e+00 9.596758102907564592e+00
0.000000000000000000e+00 -2.865566363470588112e+05 3.682444936658664236e-01 3.769844063873402984e+00 7.817701743357953603e+01
0.000000000000000000e+00 -2.852206720328569063e+05 1.625232480369630528e+00 4.341272635884534381e+00 1.170936557301071446e+01
0.000000000000000000e+00 -2.840666738877528114e+05 1.082404301513077094e+00 4.454722610428714979e+00 4.848869660167248696e+01
0.000000000000000000e+00 -2.776616401530057774e+05 1.081024962961190550e+00 4.251613145443914554e+00 2.543165234742906478e+01
0.000000000000000000e+00 -2.762937339935376076e+05 8.568919156752912158e-01 3.714404132490346733e+00 3.994982736734878870e+01
0.000000000000000000e+00 -2.755312551088362816e+05 4.781620323317108401e-01 3.912151073660266931e+00 7.398777204312149536e+01
0.000000000000000000e+00 -2.745890547827006085e+05 5.316880613427340529e-01 4.303220329582817527e+00 5.783474598268240641e+01
0.000000000000000000e+00 -2.745533658956394647e+05 6.579811347945276889e-01 3.296828627095060860e+00 9.324228403981572910e+01
0.000000000000000000e+00 -2.745026363121055183e+05 4.500121833577215291e-01 4.016402104151179486e+00 6.168530222790645468e+01
0.000000000000000000e+00 -2.738837416893014451e+05 9.717390118281095113e-01 4.059510817178693998e+00 4.632447344740920414e+01
0.000000000000000000e+00 -2.727048701409996138e+05 1.118824891307145464e+00 4.527943356021851606e+00 5.670056200552248526e+01
0.000000000000000000e+00 -2.726530728669053642e+05 1.370147560669805475e+00 5.052674802196197135e+00 2.765314695356131125e+01
0.000000000000000000e+00 -2.725124980670393561e+05 8.435650360396891312e-01 3.932393990952122387e+00 1.107534832971458911e+02
0.000000000000000000e+00 -2.715316123225685442e+05 1.231324578116264501e+00 4.745523996278103063e+00 3.505168314711740152e+01
0.000000000000000000e+00 -2.711548425315850182e+05 1.086758359941263574e+00 4.146005650456362268e+00 3.006882642668747252e+01
0.000000000000000000e+00 -2.710301122683925787e+05 1.089556561267456036e+00 4.122597848107447227e+00 2.130187063759953503e+01
0.000000000000000000e+00 -2.672761174089478445e+05 7.615695686487973237e-01 5.194379322975398949e+00 8.668628045141470295e+01
0.000000000000000000e+00 -2.646004041036893032e+05 1.011170947117309371e+00 4.135973823946244465e+00 5.185230445876391059e+01
0.000000000000000000e+00 -2.622413031934280298e+05 1.282530674513183477e+00 4.774298010587829211e+00 4.157567024895600127e+01
0.000000000000000000e+00 -2.615219545243090251e+05 1.115070469297009037e+00 4.237607686736160950e+00 3.710191655674385913e+01
0.000000000000000000e+00 -2.611245840177797945e+05 1.058765255145085238e+00 3.905001344517694761e+00 2.471189230676652926e+01
0.000000000000000000e+00 -2.610491899748409924e+05 7.897762529396958886e-01 3.206441032439988792e+00 1.944516344013189268e+01
0.000000000000000000e+00 -2.608496258233930275e+05 1.023546901435160805e+00 4.272355011983028028e+00 7.437106963451711295e+01
0.000000000000000000e+00 -2.598170443966825260e+05 8.142403375599847060e-01 4.539156818183711195e+00 1.720239993643997423e+01
0.000000000000000000e+00 -2.594534707172772323e+05 1.151537812117051640e+00 3.143190499954769290e+00 1.084129704273080108e+01
0.000000000000000000e+00 -2.574068689616831252e+05 1.383080441546237882e+00 4.530694704395577865e+00 1.730831903907572666e+01
0.000000000000000000e+00 -2.567478511554764409e+05 1.100375315201274962e+00 3.964223867465279660e+00 2.495116551213004641e+01
0.000000000000000000e+00 -2.559528237615235848e+05 3.954010657372653004e-01 3.776867402603782065e+00 4.356406344906170602e+01
0.000000000000000000e+00 -2.538226430168820370e+05 1.012601913953539601e+00 3.750643137652184933e+00 2.513982917288325325e+01
0.000000000000000000e+00 -2.532703117182119458e+05 1.773722373803311880e+00 3.747559796974621715e+00 1.091876716316404838e+01
0.000000000000000000e+00 -2.532661359310193220e+05 1.147308274297732744e+00 4.604327377002346289e+00 8.265123323164716851e+01
0.000000000000000000e+00 -2.505150161810392456e+05 9.835822636859478107e-01 4.034830055432706786e+00 6.736636518075167146e+01
0.000000000000000000e+00 -2.495219041015062248e+05 6.470562340362884246e-01 4.510358201662492128e+00 4.781691424589546102e+01
0.000000000000000000e+00 -2.494673038073145726e+05 2.134197377345189217e+00 3.768930148196675045e+00 1.052717773795175304e+01
0.000000000000000000e+00 -2.479687435394893982e+05 1.043398113812203265e+00 4.146543200874074131e+00 6.109617936401641458e+01
0.000000000000000000e+00 -2.475912182623110712e+05 1.497864253657093192e+00 5.426866427821815719e+00 7.246236639587773709e+01
0.000000000000000000e+00 -2.458442516792867100e+05 7.767220194580213288e-01 3.468264962913945926e+00 1.000412588321184444e+02
0.000000000000000000e+00 -2.450910875429221778e+05 1.438068227859544690e+00 4.827844551174789167e+00 3.256856359720165983e+01
0.000000000000000000e+00 -2.450196427112719684e+05 1.387329015276071775e+00 4.654483734917294058e+00 3.364163976376401877e+01
0.000000000000000000e+00 -2.450056782458947855e+05 7.531690519151060803e-01 3.304500974424302129e+00 7.003025487581210484e+01
0.000000000000000000e+00 -2.443892033959518303e+05 1.044255684048901678e+00 4.213806727405554398e+00 7.941961188960243589e+01
0.000000000000000000e+00 -2.441401242272483360e+05 7.603267075028270483e-01 4.625876126116944320e+00 4.242860189305527996e+01
0.000000000000000000e+00 -2.440867743553990149e+05 3.923693976219322366e-01 3.479428481539487361e+00 4.868531699202468133e+01
0.000000000000000000e+00 -2.411059368012165360e+05 7.944529385736990301e-01 4.635293039123742354e+00 5.287757284962434312e+01
0.000000000000000000e+00 -2.396354022326163249e+05 1.395765671721069134e+00 4.467322516900289919e+00 2.432735455741556763e+01
0.000000000000000000e+00 -2.393836706664368976e+05 6.759391878329129577e-01 4.602968862297541541e+00 1.033542856091660553e+02
0.000000000000000000e+00 -2.386047305956537311e+05 2.940136160751156247e+00 3.345410850737658315e+00 7.451793396896120214e+01
0.000000000000000000e+00 -2.381586485689672991e+05 1.155025050923600638e+00 4.546474334714440957e+00 9.525590391753337371e+01
0.000000000000000000e+00 -2.373584201474378642e+05 1.132575982270429993e+00 4.470294791534101364e+00 9.445898937686683894e+01
0.000000000000000000e+00 -2.345531229585937981e+05 1.011370313184449587e+00 4.112253592529524937e+00 1.027685302506487375e+02
0.000000000000000000e+00 -2.336710828323918395e+05 1.008576062437550158e+00 4.057033582292953966e+00 9.156211115368415676e+01
0.000000000000000000e+00 -2.312308781989798590e+05 1.850694979865348255e+00 4.612655115972723152e+00 1.462391506079343628e+01
0.000000000000000000e+00 -2.303894767965810606e+05 2.251802775832956183e+00 3.852858310907389949e+00 1.118547485896245774e+01
0.000000000000000000e+00 -2.282417862623047549e+05 9.867603198935284148e-01 3.844436199356398909e+00 6.902670814678545241e+01
0.000000000000000000e+00 -2.282407486176332459e+05 1.431679595405295213e+00 3.706474500237515013e+00 1.289202982092734118e+01
0.000000000000000000e+00 -2.254510266719543142e+05 1.442793478953031894e+00 4.655613486151154667e+00 3.763772971770806208e+01
0.000000000000000000e+00 -2.245966576109207235e+05 1.155742110891392560e+00 4.211098019071018328e+00 5.885063435162638257e+01
0.000000000000000000e+00 -2.237307018625104392e+05 1.383811254728625650e+00 4.515970674617941327e+00 3.797479414415280274e+01
0.000000000000000000e+00 -2.228033309253136686e+05 1.127128269750282463e+00 4.230802495939860464e+00 7.764665727596576517e+01
0.000000000000000000e+00 -2.227974236877645017e+05 1.353206365563817792e+00 5.075095056662894066e+00 1.234436945560398300e+02
0.000000000000000000e+00 -2.214945845727034612e+05 9.197933983154927828e-01 3.669390075379154403e+00 9.355762507705185271e+01
0.000000000000000000e+00 -2.210827565093623416e+05 1.036503354371631325e+00 3.963569422252322560e+00 7.966263077767990808e+01
0.000000000000000000e+00 -2.204573894263654656e+05 1.752729760143362459e+00 4.688557009257119823e+00 1.856223363037656782e+01
0.000000000000000000e+00 -2.193868493579488131e+05 1.510143572997102002e+00 4.212373157222698339e+00 1.967208410559423015e+01
0.000000000000000000e+00 -2.191411869838936836e+05 1.031938839392433804e+00 3.950658176718611969e+00 8.466815935048636277e+01
0.000000000000000000e+00 -2.190207275757597235e+05 1.520729078776518639e+00 3.382500887465934802e+00 1.182436196987078603e+01
0.000000000000000000e+00 -2.187490023440146178e+05 1.401269729648559448e+00 4.815790892729296502e+00 6.363233036632360751e+01
0.000000000000000000e+00 -2.185951644378522178e+05 1.118830715166181600e+00 3.775379069795236742e+00 3.208004406952618126e+01
0.000000000000000000e+00 -2.183034579049352324e+05 1.212589663382513283e+00 4.463754367489483066e+00 8.594773224569055969e+01
0.000000000000000000e+00 -2.168439722163651604e+05 1.013107981840286387e+00 3.671341264892452383e+00 4.828862867145275573e+01
0.000000000000000000e+00 -2.162849634952183114e+05 1.014704679433437562e+00 3.979051968506309489e+00 1.185924211091176801e+02
0.000000000000000000e+00 -2.149815109114497027e+05 1.015361433382773182e+00 3.834582665203107865e+00 7.946236809959897585e+01
0.000000000000000000e+00 -2.146521623927915643e+05 1.134706785305539922e+00 4.244074123883014416e+00 9.527688110968051660e+01
0.000000000000000000e+00 -2.138020592297089170e+05 9.413394633621385843e-01 3.588239978937580066e+00 7.581260894339021661e+01
0.000000000000000000e+00 -2.134704097046148090e+05 1.358111290598579046e+00 4.439686757112855098e+00 4.413414496660137587e+01
0.000000000000000000e+00 -2.134287765756079461e+05 1.395765532167019041e+00 4.240300555490147616e+00 2.889117618610757177e+01
0.000000000000000000e+00 -2.122670032982596604e+05 8.860335055003309979e-01 3.136089809943984896e+00 3.088876762385507391e+01
0.000000000000000000e+00 -2.112538750960833859e+05 1.398272648965250831e+00 4.788640091047490444e+00 7.152875608410296593e+01
0.000000000000000000e+00 -2.102160640100640885e+05 1.079234104903255664e+00 4.009660723322819642e+00 8.983797972454350145e+01
0.000000000000000000e+00 -2.099861743249663268e+05 1.346531092101562965e+00 4.513101671088781686e+00 5.639500778040237350e+01
0.000000000000000000e+00 -2.086618862977515673e+05 1.458022177832457800e+00 4.833506956149268063e+00 6.294336371721755086e+01
0.000000000000000000e+00 -2.078445906220184988e+05 1.275179155265818709e+00 4.479636472946984860e+00 7.947716404557105818e+01
0.000000000000000000e+00 -2.067605391216507705e+05 1.353981693433185418e+00 3.894061808446657835e+00 2.242532787968747243e+01
0.000000000000000000e+00 -2.063762074709895533e+05 1.142918232470735207e+00 4.080038931176777517e+00 7.581654288980965362e+01
0.000000000000000000e+00 -2.063520823468144226e+05 1.216906839878424185e+00 4.206865101730642209e+00 6.416157901401189179e+01
0.000000000000000000e+00 -2.058756118293914478e+05 1.604160164507644870e+00 4.081367081018267839e+00 1.777752635703794226e+01
0.000000000000000000e+00 -2.047894558684603253e+05 1.386264590142118225e+00 4.160468140800650083e+00 3.053318329703268219e+01
0.000000000000000000e+00 -2.041677549912173999e+05 1.122911332450710731e+00 4.139302590808552118e+00 1.098310774711741828e+02
0.000000000000000000e+00 -2.021713748084348044e+05 1.006969067795444595e+00 3.777169480239138455e+00 1.148799877251880730e+02
0.000000000000000000e+00 -2.012945833835995581e+05 1.615001569491918643e+00 4.509537063121768163e+00 2.880828970556712676e+01
0.000000000000000000e+00 -2.011486963187718065e+05 1.156243411643294916e+00 4.026664438283320990e+00 7.125277573145108079e+01
0.000000000000000000e+00 -2.009319984825665015e+05 1.002914265998902321e+00 3.670579524342523658e+00 8.972386534394473756e+01
0.000000000000000000e+00 -2.006705431054548826e+05 1.314172852765540522e+00 3.811052310365197648e+00 2.435230083253258471e+01
0.000000000000000000e+00 -2.005974219461418979e+05 1.412623859950827399e+00 4.479600121136427582e+00 4.940136806386681201e+01
0.000000000000000000e+00 -2.002922679055613116e+05 1.142411084968266044e+00 3.762295747898114939e+00 4.326345691181984421e+01
0.000000000000000000e+00 -1.993474526765383780e+05 1.509855372135858298e+00 4.341182306081218023e+00 3.070299534732028590e+01
0.000000000000000000e+00 -1.983123385906538460e+05 1.383900813996891133e+00 4.574117272394309097e+00 6.912574672560015188e+01
0.000000000000000000e+00 -1.980117148697294469e+05 1.354287373034359643e+00 4.027705469406377858e+00 3.123338327986501994e+01
0.000000000000000000e+00 -1.970362414220320061e+05 2.408812684822883021e+00 4.272146350818099236e+00 1.316622595726011724e+01
0.000000000000000000e+00 -1.969521045604911051e+05 1.129752161046293057e+00 4.029414819861760755e+00 9.934137840967326838e+01
0.000000000000000000e+00 -1.959948759489717486e+05 1.578897025193097825e+00 4.857698059550688008e+00 5.374600928865492477e+01
0.000000000000000000e+00 -1.959044993367757415e+05 1.713695128874957341e+00 4.859552138157884116e+00 3.732773020764449257e+01
0.000000000000000000e+00 -1.957188594462338951e+05 1.504436290466758530e+00 4.007716495139376889e+00 2.220392318207213833e+01
0.000000000000000000e+00 -1.956120523044052243e+05 1.464650170777510585e+00 4.792012915463052636e+00 7.538197072104267704e+01
0.000000000000000000e+00 -1.953683125944183848e+05 1.318724804687098739e+00 4.208746553450354533e+00 5.099123127556967461e+01
0.000000000000000000e+00 -1.946101592783654924e+05 1.177397464368550528e+00 4.068895157135996143e+00 8.416237648215890488e+01
0.000000000000000000e+00 -1.945806311580086767e+05 1.096421879217269968e+00 3.701265667183241792e+00 5.873667886805665717e+01
0.000000000000000000e+00 -1.943439312640472490e+05 1.222998110465733701e+00 4.165764221519267174e+00 7.927834632391775926e+01
0.000000000000000000e+00 -1.943051067665307783e+05 1.225985059479300698e+00 3.990137862491597964e+00 5.331011915322438455e+01
0.000000000000000000e+00 -1.942132640610325034e+05 1.438786085929299130e+00 4.404870559107477490e+00 4.546309623413056045e+01
0.000000000000000000e+00 -1.938562698535747768e+05 1.267812627977083828e+00 3.922497437160164857e+00 3.899801379044087923e+01
0.000000000000000000e+00 -1.929666683106931741e+05 1.079946804983311859e+00 3.320610276019019924e+00 2.793300423268495791e+01
0.000000000000000000e+00 -1.919328742038648343e+05 1.504166145543466726e+00 4.624121187667438626e+00 5.313849268881357091e+01
0.000000000000000000e+00 -1.919314028023460705e+05 1.288443184792314566e+00 4.172018124630714198e+00 5.983986906389985450e+01
0.000000000000000000e+00 -1.918513002072864620e+05 1.241238795236035752e+00 3.988764856154671801e+00 5.262428810191445905e+01
0.000000000000000000e+00 -1.918072612885937851e+05 1.284755824301238691e+00 4.404449761706736410e+00 9.976597377237855824e+01
0.000000000000000000e+00 -1.914848701501061441e+05 1.148724488596311710e+00 3.777004078613111382e+00 5.593186563397613043e+01
0.000000000000000000e+00 -1.912997265723008313e+05 1.075577043481337203e+00 3.755707649433820627e+00 8.945703059482752906e+01
0.000000000000000000e+00 -1.909518842952744744e+05 1.422934587601133893e+00 4.662099497169965190e+00 8.104803776694564021e+01
0.000000000000000000e+00 -1.908953639028614271e+05 1.338223856265201350e+00 4.443139995706042455e+00 8.175577118537759702e+01
0.000000000000000000e+00 -1.896482409499100177e+05 1.093937204931861862e+00 3.786932635358438937e+00 8.972590334027836434e+01
0.000000000000000000e+00 -1.895656386900357029e+05 1.362528031453243749e+00 4.212849348715197451e+00 4.907500888633632741e+01
0.000000000000000000e+00 -1.895032625480089628e+05 1.292140377055748468e+00 4.170398466924241099e+00 6.259787679624194112e+01
0.000000000000000000e+00 -1.894762386570596718e+05 1.009163194911443018e+00 3.527546782082664034e+00 8.781592847017041947e+01
0.000000000000000000e+00 -1.894546796292668441e+05 2.572482666123519834e+00 4.011972329715418617e+00 1.389183513081108003e+02
0.000000000000000000e+00 -1.889433380316142866e+05 8.340786165954701126e-01 3.011209537267995007e+00 1.008253308897616876e+02
0.000000000000000000e+00 -1.878418166836863384e+05 1.442008647322023718e+00 4.334892721783931258e+00 4.616620707825965297e+01
0.000000000000000000e+00 -1.878171503478993836e+05 1.210721557102395485e+00 4.008233239995941055e+00 7.349487460178376352e+01
0.000000000000000000e+00 -1.870134598273072334e+05 1.572055460420978212e+00 4.494761411996782918e+00 3.936004535745232857e+01
0.000000000000000000e+00 -1.869772514817012125e+05 1.378988087111169492e+00 3.946925667026813134e+00 3.195178421459396390e+01
0.000000000000000000e+00 -1.869209986637692200e+05 9.431303978695942947e-01 3.202332793925768861e+00 6.490884238633385905e+01
0.000000000000000000e+00 -1.854202400108700676e+05 1.811313826830690532e+00 4.597072738266472669e+00 2.736637010785005941e+01
0.000000000000000000e+00 -1.851517845073220378e+05 1.522516186573528385e+00 4.004478242597083515e+00 2.497347994044226738e+01
0.000000000000000000e+00 -1.851333834424048837e+05 1.198644837654891937e+00 3.745631324711183652e+00 4.810790505880106593e+01
0.000000000000000000e+00 -1.849962891555305687e+05 1.543010890749051622e+00 4.926398688274488791e+00 8.682592653905166458e+01
0.000000000000000000e+00 -1.847693761605801410e+05 1.899315312239346465e+00 4.062843200720866577e+00 1.636196122730347469e+01
0.000000000000000000e+00 -1.845223464532888611e+05 1.213547677156906923e+00 3.803239003485903158e+00 5.121528344644071495e+01
0.000000000000000000e+00 -1.839679377486583253e+05 1.125901875883282832e+00 3.657910455175809705e+00 6.290287616367427859e+01
0.000000000000000000e+00 -1.837583437269208080e+05 1.297506907817168598e+00 3.803789279163461323e+00 3.601603234824831645e+01
0.000000000000000000e+00 -1.834399797277076577e+05 1.933468290615714569e+00 4.041337211624926873e+00 1.580051887073096140e+01
0.000000000000000000e+00 -1.833694942502847407e+05 1.439368147917067686e+00 4.763647647312278188e+00 1.112023048130112812e+02
0.000000000000000000e+00 -1.830465404382010456e+05 1.297092363631188183e+00 4.137047775530207083e+00 6.893467607997543212e+01
0.000000000000000000e+00 -1.828604997885016201e+05 1.333389639263836912e+00 3.542273664332175720e+00 2.212713422707494715e+01
0.000000000000000000e+00 -1.828042550958810607e+05 9.670574617785729910e-01 3.296962259094453618e+00 8.663523957471852555e+01
0.000000000000000000e+00 -1.826404821817220654e+05 1.432244323669857655e+00 4.047639678701476562e+00 3.454491581752471063e+01
0.000000000000000000e+00 -1.819837392372048052e+05 1.478303429274463454e+00 4.446407315814882466e+00 5.522854462503003248e+01
0.000000000000000000e+00 -1.811744378205634421e+05 1.527144437437078617e+00 4.296433890440717107e+00 3.829748001882465758e+01
0.000000000000000000e+00 -1.811563867783869500e+05 1.090403078291570349e+00 3.575314509662140594e+00 7.312704417998715201e+01
0.000000000000000000e+00 -1.809112487574881234e+05 1.937908649594153765e+00 5.277573035259849554e+00 4.520282297847116837e+01
0.000000000000000000e+00 -1.805276808503191860e+05 1.067818484066103135e+00 3.555264307250317835e+00 8.517402853367789817e+01
0.000000000000000000e+00 -1.799206660642670176e+05 1.607087330670488035e+00 4.755465999842687808e+00 5.863230479344883150e+01
0.000000000000000000e+00 -1.798505672318230791e+05 1.892015736518408708e+00 4.807773848257109073e+00 3.145154655700612523e+01
0.000000000000000000e+00 -1.791846095989761816e+05 1.088115605849068190e+00 3.538943914986961481e+00 7.337040257231103624e+01
0.000000000000000000e+00 -1.786668489719275385e+05 1.564335760825487753e+00 4.594778541761685986e+00 5.509403638766159617e+01
0.000000000000000000e+00 -1.784947819113498845e+05 1.386907430593262935e+00 4.312140087884849038e+00 7.083304954483287474e+01
0.000000000000000000e+00 -1.780401362309270771e+05 1.211159552875741952e+00 3.827981931294924589e+00 6.814481704097424597e+01
0.000000000000000000e+00 -1.779609807063338230e+05 2.128374620538731055e+00 4.128172904360512874e+00 1.549199521424789339e+01
0.000000000000000000e+00 -1.779461772571413603e+05 1.057369790447256319e+00 3.467035196618482917e+00 8.126447185702699016e+01
0.000000000000000000e+00 -1.778648405037284829e+05 1.007422220099697618e+00 3.159744889225266640e+00 5.004060905038461016e+01
0.000000000000000000e+00 -1.775977456183824688e+05 1.253706913302185644e+00 4.011083714156209901e+00 8.083124914249643211e+01
0.000000000000000000e+00 -1.767204878840573365e+05 1.323536853158149285e+00 3.837524676720133421e+00 4.152810581020111158e+01
0.000000000000000000e+00 -1.763326719904447673e+05 1.206504265219179084e+00 3.590300217322373033e+00 4.419511413245965770e+01
0.000000000000000000e+00 -1.763261168182814727e+05 1.163641756864876475e+00 3.773323766035038052e+00 8.761008399003557656e+01
0.000000000000000000e+00 -1.762035709354931314e+05 1.280850641008910218e+00 3.401552713946021544e+00 2.380664734658179071e+01
0.000000000000000000e+00 -1.758518632686412311e+05 1.486466054002748338e+00 4.474826897391707803e+00 6.548868415808220789e+01
0.000000000000000000e+00 -1.756351294793713605e+05 1.360665966784312397e+00 3.914031852529622935e+00 4.221960423422298447e+01
0.000000000000000000e+00 -1.755224612969364098e+05 1.164735648343051100e+00 3.759792688919283421e+00 8.689339613780740024e+01
0.000000000000000000e+00 -1.753218724401520740e+05 1.169656933642107433e+00 3.947772291415890145e+00 1.386498525126388586e+02
0.000000000000000000e+00 -1.749306826466571074e+05 1.330944828820031178e+00 4.189891270881823893e+00 8.325148178118506337e+01
0.000000000000000000e+00 -1.745899269649352354e+05 1.735066530182030720e+00 5.141619752946852806e+00 7.436417156295735253e+01
0.000000000000000000e+00 -1.743605799076870608e+05 1.367939152983268070e+00 4.254416401051268615e+00 7.925923995681156953e+01
0.000000000000000000e+00 -1.742822397250924259e+05 1.481152580302675714e+00 3.843006695409024509e+00 2.726677478758515605e+01
0.000000000000000000e+00 -1.739620715658967965e+05 1.441357221583045911e+00 4.018853538208116305e+00 3.918098194422873348e+01
0.000000000000000000e+00 -1.721332841717158444e+05 1.189087270962105869e+00 3.380179783474573263e+00 3.591232542948140605e+01
0.000000000000000000e+00 -1.720170463796014083e+05 2.249936395203950834e+00 2.835694975223819192e+00 7.200067192695719598e+01
0.000000000000000000e+00 -1.719850819821328332e+05 1.176288447538583304e+00 3.624104939281683091e+00 6.660790351016224520e+01
0.000000000000000000e+00 -1.717807118261999567e+05 1.149800488122599162e+00 3.235840699642174023e+00 3.242411689605717129e+01
0.000000000000000000e+00 -1.712161713664525305e+05 1.431234948177806166e+00 3.950708465594392926e+00 3.909691472491495290e+01
0.000000000000000000e+00 -1.711963493866641074e+05 1.330887653870306719e+00 3.926278540798217698e+00 5.588176025704698446e+01
0.000000000000000000e+00 -1.707525666311185341e+05 2.120433650219410993e+00 4.075395859579053592e+00 1.660196006753158571e+01
0.000000000000000000e+00 -1.707442115117933427e+05 1.184779412209240768e+00 3.910631049178843188e+00 1.377454325120657188e+02
0.000000000000000000e+00 -1.706637510398304148e+05 2.117954280614620544e+00 2.808809802776877085e+00 8.823908636768499036e+01
0.000000000000000000e+00 -1.705200287228512752e+05 1.355754138669783337e+00 3.911264571998943840e+00 4.966749623979335837e+01
0.000000000000000000e+00 -1.704980215298197872e+05 1.122697201639925257e+00 3.586767990979959020e+00 9.566922223790604107e+01
0.000000000000000000e+00 -1.702419236809665454e+05 2.268342593729582468e+00 3.826465948591085020e+00 1.404931605935378514e+01
0.000000000000000000e+00 -1.701407703895992308e+05 1.145690886184676405e+00 3.671072175783528291e+00 1.019347178658990742e+02
0.000000000000000000e+00 -1.701117991093874152e+05 1.598608180852025829e+00 4.557869715135281830e+00 5.694810972895280088e+01
0.000000000000000000e+00 -1.699797531534556183e+05 1.882417894963997362e+00 4.259838323050979980e+00 2.269515945226801534e+01
0.000000000000000000e+00 -1.698331104157792579e+05 1.062631636805011048e+00 3.284814048648808438e+00 6.877753989854640793e+01
