logz logzerr logvol nlive logl logwt insert_order
-3.640888322814203566e+05 1.231446161297817980e+03 -3.499999999999999639e-02 4.000000000000000000e+02 -3.607252741286788951e+05 -3.607313018429655931e+05 1.439999999999999947e+00
-3.607313018429655931e+05 1.453812349601201959e+03 -3.749999999999999861e-02 4.000000000000000000e+02 -3.599316170037738048e+05 -3.599376472180605051e+05 1.864999999999999991e+00
-3.599376472180605051e+05 1.445317659374445384e+03 -4.000000000000000083e-02 4.000000000000000000e+02 -3.578213404683395056e+05 -3.578273731826262083e+05 9.500000000000000111e-02
-3.578273731826262083e+05 1.810537649617983789e+03 -4.250000000000000305e-02 4.000000000000000000e+02 -3.568805095071322867e+05 -3.568865447214189917e+05 1.679999999999999938e+00
-3.568865447214189917e+05 1.053288125505010839e+03 -4.500000000000000527e-02 4.000000000000000000e+02 -3.568145911149160820e+05 -3.568206288292027893e+05 5.250000000000000222e-01
-3.568206288292027893e+05 1.099179945889815144e+03 -4.750000000000000749e-02 4.000000000000000000e+02 -3.534271610972910421e+05 -3.534332013115777518e+05 1.985000000000000098e+00
-3.534332013115777518e+05 2.262533751143791505e+03 -5.000000000000000971e-02 4.000000000000000000e+02 -3.451422480226977495e+05 -3.451482907369844615e+05 1.925000000000000044e+00
-3.451482907369844615e+05 3.588002421994337965e+03 -5.250000000000001193e-02 4.000000000000000000e+02 -3.398997543780112755e+05 -3.399057995922979899e+05 1.849999999999999978e-01
-3.399057995922979899e+05 4.018204317701824493e+03 -5.500000000000001416e-02 4.000000000000000000e+02 -3.394971773836525972e+05 -3.395032250979393139e+05 1.334999999999999964e+00
-3.395032250979393139e+05 3.983690009709466267e+03 -5.750000000000001638e-02 4.000000000000000000e+02 -3.356060149242267362e+05 -3.356120651385134552e+05 1.794999999999999929e+00
-3.356120651385134552e+05 2.892977513033593823e+03 -6.000000000000001860e-02 4.000000000000000000e+02 -3.337989179733080673e+05 -3.338049706875947304e+05 5.849999999999999645e-01
-3.338049706875947304e+05 1.729078423576145951e+03 -6.250000000000001388e-02 4.000000000000000000e+02 -3.282506133258813643e+05 -3.282566685401680297e+05 1.949999999999999956e+00
-3.282566685401680297e+05 2.614922984742795506e+03 -6.500000000000001610e-02 4.000000000000000000e+02 -3.273415899764087517e+05 -3.273476476906954194e+05 1.950000000000000067e-01
-3.273476476906954194e+05 1.770657091077013092e+03 -6.750000000000001832e-02 4.000000000000000000e+02 -3.251921715242271312e+05 -3.251982317385138012e+05 1.915000000000000036e+00
-3.251982317385138012e+05 2.398345018969974717e+03 -7.000000000000002054e-02 4.000000000000000000e+02 -3.249087367271838011e+05 -3.249147994414704735e+05 2.800000000000000266e-01
-3.249147994414704735e+05 6.571898559354585814e+02 -7.250000000000002276e-02 4.000000000000000000e+02 -3.154670818729128223e+05 -3.154731470871994970e+05 5.600000000000000533e-01
-3.154731470871994970e+05 4.484912885561624535e+03 -7.500000000000002498e-02 4.000000000000000000e+02 -3.140755625799890840e+05 -3.140816302942757611e+05 1.919999999999999929e+00
-3.140816302942757611e+05 3.880454168315308834e+03 -7.750000000000002720e-02 4.000000000000000000e+02 -3.136040056178889936e+05 -3.136100758321756730e+05 4.849999999999999867e-01
-3.136100758321756730e+05 3.085778645696356762e+03 -8.000000000000002942e-02 4.000000000000000000e+02 -3.112250122309840517e+05 -3.112310849452707334e+05 1.235000000000000098e+00
-3.112310849452707334e+05 1.274298235607242304e+03 -8.250000000000003164e-02 4.000000000000000000e+02 -3.031435583653960493e+05 -3.031496335796827334e+05 1.155000000000000027e+00
-3.031496335796827334e+05 4.490913866197705829e+03 -8.500000000000003386e-02 4.000000000000000000e+02 -3.030665492977351532e+05 -3.030726270120218396e+05 1.905000000000000027e+00
-3.030726270120218396e+05 4.010243901274781820e+03 -8.750000000000003608e-02 4.000000000000000000e+02 -2.970808170012349146e+05 -2.970868972155216034e+05 5.699999999999999512e-01
-2.970868972155216034e+05 4.869236410254132352e+03 -9.000000000000003830e-02 4.000000000000000000e+02 -2.945867329475036240e+05 -2.945928156617903151e+05 1.479999999999999982e+00
-2.945928156617903151e+05 3.616855906535472513e+03 -9.250000000000004052e-02 4.000000000000000000e+02 -2.941723496987376129e+05 -2.941784349130243063e+05 1.745000000000000107e+00
-2.941784349130243063e+05 3.302412620249970587e+03 -9.500000000000004274e-02 4.000000000000000000e+02 -2.937103104316539248e+05 -2.937163981459406205e+05 3.449999999999999734e-01
-2.937163981459406205e+05 1.279789433947853752e+02 -9.750000000000004496e-02 4.000000000000000000e+02 -2.867141142104780301e+05 -2.867202044247647282e+05 8.100000000000000533e-01
-2.867202044247647282e+05 3.029130256900063614e+03 -1.000000000000000472e-01 4.000000000000000000e+02 -2.865566363470588112e+05 -2.865627290613455116e+05 6.949999999999999512e-01
-2.865627290613455116e+05 1.966601066993021277e+03 -1.025000000000000494e-01 4.000000000000000000e+02 -2.852206720328569063e+05 -2.852267672471436090e+05 6.700000000000000400e-01
-2.852267672471436090e+05 6.748018756094315904e+02 -1.050000000000000516e-01 4.000000000000000000e+02 -2.840666738877528114e+05 -2.840727716020395164e+05 8.299999999999999600e-01
-2.840727716020395164e+05 1.009967595434585860e+03 -1.075000000000000538e-01 4.000000000000000000e+02 -2.776616401530057774e+05 -2.776677403672924847e+05 1.604999999999999982e+00
-2.776677403672924847e+05 1.770321746915317817e+03 -1.100000000000000561e-01 4.000000000000000000e+02 -2.762937339935376076e+05 -2.762998367078243173e+05 9.300000000000000488e-01
-2.762998367078243173e+05 5.921344210265044694e+02 -1.125000000000000583e-01 4.000000000000000000e+02 -2.755312551088362816e+05 -2.755373603231229936e+05 1.564999999999999947e+00
-2.755373603231229936e+05 6.226872740582061851e+02 -1.150000000000000605e-01 4.000000000000000000e+02 -2.745890547827006085e+05 -2.745951624969873228e+05 1.790000000000000036e+00
-2.745951624969873228e+05 3.511788066928954208e+02 -1.175000000000000627e-01 4.000000000000000000e+02 -2.745533658956394647e+05 -2.745594761099261814e+05 9.300000000000000488e-01
-2.745594761099261814e+05 2.664097296322680108e+02 -1.200000000000000649e-01 4.000000000000000000e+02 -2.745026363121055183e+05 -2.745087490263922373e+05 8.050000000000000488e-01
-2.745087490263922373e+05 2.768869347548557016e+02 -1.225000000000000672e-01 4.000000000000000000e+02 -2.738837416893014451e+05 -2.738898569035881083e+05 5.100000000000000089e-01
-2.738898569035881083e+05 2.952942092862782602e+02 -1.250000000000000555e-01 4.000000000000000000e+02 -2.727048701409996138e+05 -2.727109878552862792e+05 1.699999999999999956e+00
-2.727109878552862792e+05 5.550743186710433292e+02 -1.275000000000000577e-01 4.000000000000000000e+02 -2.726530728669053642e+05 -2.726591930811920320e+05 1.080000000000000071e+00
-2.726591930811920320e+05 3.365401187732184667e+02 -1.300000000000000600e-01 4.000000000000000000e+02 -2.725124980670393561e+05 -2.725186207813260262e+05 1.314999999999999947e+00
-2.725186207813260262e+05 3.665742528813882473e+02 -1.325000000000000622e-01 4.000000000000000000e+02 -2.715316123225685442e+05 -2.715377375368552166e+05 1.850000000000000089e+00
-2.715377375368552166e+05 4.550760375926050187e+02 -1.350000000000000644e-01 4.000000000000000000e+02 -2.711548425315850182e+05 -2.711609702458716929e+05 6.199999999999999956e-01
-2.711609702458716929e+05 1.771186622843527516e+02 -1.375000000000000666e-01 4.000000000000000000e+02 -2.710301122683925787e+05 -2.710362424826792558e+05 1.979999999999999982e+00
-2.710362424826792558e+05 2.055267368737399067e+02 -1.400000000000000688e-01 4.000000000000000000e+02 -2.672761174089478445e+05 -2.672822501232345239e+05 9.849999999999999867e-01
-2.672822501232345239e+05 1.661885240006647336e+03 -1.425000000000000711e-01 4.000000000000000000e+02 -2.646004041036893032e+05 -2.646065393179759849e+05 1.199999999999999956e-01
-2.646065393179759849e+05 1.875406596881335872e+03 -1.450000000000000733e-01 4.000000000000000000e+02 -2.622413031934280298e+05 -2.622474409077147138e+05 5.699999999999999512e-01
-2.622474409077147138e+05 6.515711303816557347e+02 -1.475000000000000755e-01 4.000000000000000000e+02 -2.615219545243090251e+05 -2.615280947385957115e+05 4.249999999999999889e-01
-2.615280947385957115e+05 3.547290794540332968e+02 -1.500000000000000777e-01 4.000000000000000000e+02 -2.611245840177797945e+05 -2.611307267320664832e+05 2.949999999999999845e-01
-2.611307267320664832e+05 3.989201586495539686e+02 -1.525000000000000799e-01 4.000000000000000000e+02 -2.610491899748409924e+05 -2.610553351891276834e+05 3.049999999999999933e-01
-2.610553351891276834e+05 1.297700422287625770e+02 -1.550000000000000822e-01 4.000000000000000000e+02 -2.608496258233930275e+05 -2.608557735376797209e+05 9.649999999999999689e-01
-2.608557735376797209e+05 9.373356347457439597e+01 -1.575000000000000844e-01 4.000000000000000000e+02 -2.598170443966825260e+05 -2.598231946109692217e+05 1.260000000000000009e+00
-2.598231946109692217e+05 3.845410677179465893e+02 -1.600000000000000866e-01 4.000000000000000000e+02 -2.594534707172772323e+05 -2.594596234315639304e+05 1.294999999999999929e+00
-2.594596234315639304e+05 3.878367702102141266e+02 -1.625000000000000888e-01 4.000000000000000000e+02 -2.574068689616831252e+05 -2.574130241759698256e+05 1.989999999999999991e+00
-2.574130241759698256e+05 1.217473778292943962e+03 -1.650000000000000910e-01 4.000000000000000000e+02 -2.567478511554764409e+05 -2.567540088697631436e+05 1.844999999999999973e+00
-2.567540088697631436e+05 1.041973823248237977e+03 -1.675000000000000933e-01 4.000000000000000000e+02 -2.559528237615235848e+05 -2.559589839758102898e+05 1.495000000000000107e+00
-2.559589839758102898e+05 3.441212671855516874e+02 -1.700000000000000955e-01 4.000000000000000000e+02 -2.538226430168820370e+05 -2.538288057311687153e+05 9.399999999999999467e-01
-2.538288057311687153e+05 1.115871794496510347e+03 -1.725000000000000977e-01 4.000000000000000000e+02 -2.532703117182119458e+05 -2.532764769324986264e+05 1.830000000000000071e+00
-2.532764769324986264e+05 7.422828131239069762e+02 -1.750000000000000999e-01 4.000000000000000000e+02 -2.532661359310193220e+05 -2.532723036453060049e+05 7.299999999999999822e-01
-2.532722883611569996e+05 1.190444403002606677e+00 -1.775000000000001021e-01 4.000000000000000000e+02 -2.505150161810392456e+05 -2.505211863953259308e+05 1.574999999999999956e+00
-2.505211863953259308e+05 1.191110480598936647e+03 -1.800000000000001044e-01 4.000000000000000000e+02 -2.495219041015062248e+05 -2.495280768157929124e+05 6.650000000000000355e-01
-2.495280768157929124e+05 1.292190302078418426e+03 -1.825000000000001066e-01 4.000000000000000000e+02 -2.494673038073145726e+05 -2.494734790216012625e+05 1.735000000000000098e+00
-2.494734790216012625e+05 4.517194348161157222e+02 -1.850000000000001088e-01 4.000000000000000000e+02 -2.479687435394893982e+05 -2.479749212537760905e+05 1.114999999999999991e+00
-2.479749212537760905e+05 6.566760833274140623e+02 -1.875000000000001110e-01 4.000000000000000000e+02 -2.475912182623110712e+05 -2.475973984765977657e+05 1.929999999999999938e+00
-2.475973984765977657e+05 6.644096193413338369e+02 -1.900000000000001132e-01 4.000000000000000000e+02 -2.458442516792867100e+05 -2.458504343935734069e+05 9.899999999999999911e-01
-2.458504343935734069e+05 1.236291988623288034e+03 -1.925000000000001155e-01 4.000000000000000000e+02 -2.450910875429221778e+05 -2.450972727572088770e+05 1.120000000000000107e+00
-2.450972727572088770e+05 1.036908758978088144e+03 -1.950000000000001177e-01 4.000000000000000000e+02 -2.450196427112719684e+05 -2.450258304255586700e+05 8.000000000000000444e-01
-2.450258304255586700e+05 3.032087555988703116e+02 -1.975000000000001199e-01 4.000000000000000000e+02 -2.450056782458947855e+05 -2.450118684601814894e+05 6.550000000000000266e-01
-2.450118684593177168e+05 6.422772665986710372e+00 -2.000000000000001221e-01 4.000000000000000000e+02 -2.443892033959518303e+05 -2.443953961102385074e+05 1.495000000000000107e+00
-2.443953961102385074e+05 3.090599828193522853e+02 -2.025000000000001243e-01 4.000000000000000000e+02 -2.441401242272483360e+05 -2.441463194415350154e+05 1.820000000000000062e+00
-2.441463194415350154e+05 3.147643379030054689e+02 -2.050000000000001266e-01 4.000000000000000000e+02 -2.440867743553990149e+05 -2.440929720696856966e+05 1.300000000000000044e+00
-2.440929720696856966e+05 2.579855818320670551e+02 -2.075000000000001288e-01 4.000000000000000000e+02 -2.411059368012165360e+05 -2.411121370155032200e+05 6.149999999999999911e-01
-2.411121370155032200e+05 1.563969017840385732e+03 -2.100000000000001310e-01 4.000000000000000000e+02 -2.396354022326163249e+05 -2.396416049469030113e+05 1.900000000000000022e-01
-2.396416049469030113e+05 2.041139650647766530e+03 -2.125000000000001332e-01 4.000000000000000000e+02 -2.393836706664368976e+05 -2.393898758807235863e+05 2.399999999999999911e-01
-2.393898758807235863e+05 4.605118457668244787e+02 -2.150000000000001354e-01 4.000000000000000000e+02 -2.386047305956537311e+05 -2.386109383099404222e+05 1.850000000000000089e+00
-2.386109383099404222e+05 3.787129979864956226e+02 -2.175000000000001377e-01 4.000000000000000000e+02 -2.381586485689672991e+05 -2.381648587832539924e+05 1.504999999999999893e+00
-2.381648587832539924e+05 3.593763635265237326e+02 -2.200000000000001399e-01 4.000000000000000000e+02 -2.373584201474378642e+05 -2.373646328617245599e+05 1.715000000000000080e+00
-2.373646328617245599e+05 3.462718430202648392e+02 -2.225000000000001421e-01 4.000000000000000000e+02 -2.345531229585937981e+05 -2.345593381728804961e+05 8.750000000000000000e-01
-2.345593381728804961e+05 1.322340816025091726e+03 -2.250000000000001443e-01 4.000000000000000000e+02 -2.336710828323918395e+05 -2.336773005466785398e+05 6.800000000000000488e-01
-2.336773005466785398e+05 1.001120669006440721e+03 -2.275000000000001465e-01 4.000000000000000000e+02 -2.312308781989798590e+05 -2.312370984132665617e+05 1.314999999999999947e+00
-2.312370984132665617e+05 9.093541245796211570e+02 -2.300000000000001488e-01 4.000000000000000000e+02 -2.303894767965810606e+05 -2.303956995108677656e+05 1.780000000000000027e+00
-2.303956995108677656e+05 3.642766582934492590e+02 -2.325000000000001510e-01 4.000000000000000000e+02 -2.282417862623047549e+05 -2.282480114765914332e+05 1.650000000000000078e-01
-2.282480114765914332e+05 8.012632575943772508e+02 -2.350000000000001532e-01 4.000000000000000000e+02 -2.282407486176332459e+05 -2.282469763319199265e+05 7.499999999999999722e-02
-2.282466724013274361e+05 5.177107157033276064e-01 -2.375000000000001554e-01 4.000000000000000000e+02 -2.254510266719543142e+05 -2.254572568862409971e+05 1.534999999999999920e+00
-2.254572568862409971e+05 1.375175794104480701e+03 -2.400000000000001577e-01 4.000000000000000000e+02 -2.245966576109207235e+05 -2.246028903252074088e+05 1.574999999999999956e+00
-2.246028903252074088e+05 1.495549340467884576e+03 -2.425000000000001599e-01 4.000000000000000000e+02 -2.237307018625104392e+05 -2.237369370767971268e+05 1.955000000000000071e+00
-2.237369370767971268e+05 1.259635613456275905e+03 -2.450000000000001621e-01 4.000000000000000000e+02 -2.228033309253136686e+05 -2.228095686396003584e+05 9.449999999999999512e-01
-2.228095686396003584e+05 5.372313058093861855e+02 -2.475000000000001643e-01 4.000000000000000000e+02 -2.227974236877645017e+05 -2.228036639020511939e+05 1.199999999999999956e+00
-2.228036611792640761e+05 4.971139161549214123e+02 -2.500000000000001665e-01 4.000000000000000000e+02 -2.214945845727034612e+05 -2.215008272869901557e+05 9.499999999999999556e-01
-2.215008272869901557e+05 4.868318063356265952e+02 -2.525000000000001688e-01 4.000000000000000000e+02 -2.210827565093623416e+05 -2.210890017236490385e+05 6.500000000000000222e-02
-2.210890017236490385e+05 4.778447986425851468e+02 -2.550000000000001710e-01 4.000000000000000000e+02 -2.204573894263654656e+05 -2.204636371406521648e+05 6.049999999999999822e-01
-2.204636371406521648e+05 3.442430850655613312e+02 -2.575000000000001732e-01 4.000000000000000000e+02 -2.193868493579488131e+05 -2.193930995722355146e+05 2.000000000000000042e-02
-2.193930995722355146e+05 5.733562174664257327e+02 -2.600000000000001754e-01 4.000000000000000000e+02 -2.191411869838936836e+05 -2.191474396981803875e+05 1.104999999999999982e+00
-2.191474396981803875e+05 6.090023578313271173e+02 -2.625000000000001776e-01 4.000000000000000000e+02 -2.190207275757597235e+05 -2.190269827900464006e+05 1.639999999999999902e+00
-2.190269827900464006e+05 5.653427656295257293e+02 -2.650000000000001799e-01 4.000000000000000000e+02 -2.187490023440146178e+05 -2.187552600583012972e+05 1.189999999999999947e+00
-2.187552600583012972e+05 1.456985188194558702e+02 -2.675000000000001821e-01 4.000000000000000000e+02 -2.185951644378522178e+05 -2.186014246521388995e+05 3.800000000000000044e-01
-2.186014246521388995e+05 1.243738142699381655e+02 -2.700000000000001843e-01 4.000000000000000000e+02 -2.183034579049352324e+05 -2.183097206192219164e+05 1.415000000000000036e+00
-2.183097206192219164e+05 1.531535802295440760e+02 -2.725000000000001865e-01 4.000000000000000000e+02 -2.168439722163651604e+05 -2.168502374306518468e+05 8.399999999999999689e-01
-2.168502374306518468e+05 7.522774798697907954e+02 -2.750000000000001887e-01 4.000000000000000000e+02 -2.162849634952183114e+05 -2.162912312095050002e+05 1.705000000000000071e+00
-2.162912312095050002e+05 9.045121692126697326e+02 -2.775000000000001910e-01 4.000000000000000000e+02 -2.149815109114497027e+05 -2.149877811257363937e+05 1.655000000000000027e+00
-2.149877811257363937e+05 1.270983476318609974e+03 -2.800000000000001932e-01 4.000000000000000000e+02 -2.146521623927915643e+05 -2.146584351070782577e+05 1.034999999999999920e+00
-2.146584351070782577e+05 9.998553860931559711e+02 -2.825000000000001954e-01 4.000000000000000000e+02 -2.138020592297089170e+05 -2.138083344439956127e+05 1.179999999999999938e+00
-2.138083344439956127e+05 4.190519504927477783e+02 -2.850000000000001976e-01 4.000000000000000000e+02 -2.134704097046148090e+05 -2.134766874189015070e+05 2.099999999999999922e-01
-2.134766874189015070e+05 3.330370040252488479e+02 -2.875000000000001998e-01 4.000000000000000000e+02 -2.134287765756079461e+05 -2.134350567898946465e+05 7.099999999999999645e-01
-2.134350567898946465e+05 1.369477712318344231e+02 -2.900000000000002021e-01 4.000000000000000000e+02 -2.122670032982596604e+05 -2.122732860125463631e+05 1.649999999999999911e+00
-2.122732860125463631e+05 5.027073038558260123e+02 -2.925000000000002043e-01 4.000000000000000000e+02 -2.112538750960833859e+05 -2.112601603103700909e+05 1.389999999999999902e+00
-2.112601603103700909e+05 3.777548059052798521e+02 -2.950000000000002065e-01 4.000000000000000000e+02 -2.102160640100640885e+05 -2.102223517243507667e+05 1.409999999999999920e+00
-2.102223517243507667e+05 4.494973593383431307e+02 -2.975000000000002087e-01 4.000000000000000000e+02 -2.099861743249663268e+05 -2.099924645392530074e+05 5.100000000000000089e-01
-2.099924645392530074e+05 1.086942193815854978e+02 -3.000000000000002109e-01 4.000000000000000000e+02 -2.086618862977515673e+05 -2.086681790120382502e+05 5.550000000000000488e-01
-2.086681790120382502e+05 7.024267547398720808e+02 -3.025000000000002132e-01 4.000000000000000000e+02 -2.078445906220184988e+05 -2.078508858363051841e+05 1.409999999999999920e+00
-2.078508858363051841e+05 7.850156062947171449e+02 -3.050000000000002154e-01 4.000000000000000000e+02 -2.067605391216507705e+05 -2.067668368359374581e+05 4.000000000000000083e-02
-2.067668368359374581e+05 9.274685110576471061e+02 -3.075000000000002176e-01 4.000000000000000000e+02 -2.063762074709895533e+05 -2.063825076852762431e+05 1.564999999999999947e+00
-2.063825076852762431e+05 9.800714235701802863e+02 -3.100000000000002198e-01 4.000000000000000000e+02 -2.063520823468144226e+05 -2.063583850611011148e+05 8.850000000000000089e-01
-2.063583850611010857e+05 1.507645968921133033e+02 -3.125000000000002220e-01 4.000000000000000000e+02 -2.058756118293914478e+05 -2.058819170436781424e+05 3.099999999999999978e-01
-2.058819170436781424e+05 2.374464122491421847e+02 -3.150000000000002243e-01 4.000000000000000000e+02 -2.047894558684603253e+05 -2.047957635827470222e+05 6.550000000000000266e-01
-2.047957635827470222e+05 5.951236713842804420e+02 -3.175000000000002265e-01 4.000000000000000000e+02 -2.041677549912173999e+05 -2.041740652055040991e+05 6.999999999999999556e-01
-2.041740652055040991e+05 4.717364684934703973e+02 -3.200000000000002287e-01 4.000000000000000000e+02 -2.021713748084348044e+05 -2.021776875227215060e+05 1.735000000000000098e+00
-2.021776875227215060e+05 8.642336100731507713e+02 -3.225000000000002309e-01 4.000000000000000000e+02 -2.012945833835995581e+05 -2.013008985978862620e+05 9.150000000000000355e-01
-2.013008985978862620e+05 4.135312175597700843e+02 -3.250000000000002331e-01 4.000000000000000000e+02 -2.011486963187718065e+05 -2.011550140330584836e+05 7.900000000000000355e-01
-2.011550140330584836e+05 4.322023233180289594e+02 -3.275000000000002354e-01 4.000000000000000000e+02 -2.009319984825665015e+05 -2.009383186968531809e+05 3.250000000000000111e-01
-2.009383186968531809e+05 1.249978397179481533e+02 -3.300000000000002376e-01 4.000000000000000000e+02 -2.006705431054548826e+05 -2.006768658197415643e+05 1.465000000000000080e+00
-2.006768658197415643e+05 9.710588987727433619e+01 -3.325000000000002398e-01 4.000000000000000000e+02 -2.005974219461418979e+05 -2.006037471604285820e+05 1.715000000000000080e+00
-2.006037471604285820e+05 2.724033321842716404e+01 -3.350000000000002420e-01 4.000000000000000000e+02 -2.002922679055613116e+05 -2.002985956198479980e+05 3.350000000000000200e-01
-2.002985956198479980e+05 1.539592405183367987e+02 -3.375000000000002442e-01 4.000000000000000000e+02 -1.993474526765383780e+05 -1.993537828908250667e+05 7.850000000000000311e-01
-1.993537828908250667e+05 2.613304386507258528e+02 -3.400000000000002465e-01 4.000000000000000000e+02 -1.983123385906538460e+05 -1.983186713049405371e+05 1.600000000000000033e-01
-1.983186713049405371e+05 5.103400057811875286e+02 -3.425000000000002487e-01 4.000000000000000000e+02 -1.980117148697294469e+05 -1.980180500840161403e+05 7.049999999999999600e-01
-1.980180500840161403e+05 3.693610305263286477e+02 -3.450000000000002509e-01 4.000000000000000000e+02 -1.970362414220320061e+05 -1.970425791363187018e+05 3.900000000000000133e-01
-1.970425791363187018e+05 4.224392011563913911e+02 -3.475000000000002531e-01 4.000000000000000000e+02 -1.969521045604911051e+05 -1.969584447747778031e+05 6.149999999999999911e-01
-1.969584447747778031e+05 4.586972783650091401e+02 -3.500000000000002554e-01 4.000000000000000000e+02 -1.959948759489717486e+05 -1.960012186632584489e+05 4.450000000000000067e-01
-1.960012186632584489e+05 4.714544681119836582e+02 -3.525000000000002576e-01 4.000000000000000000e+02 -1.959044993367757415e+05 -1.959108445510624442e+05 1.149999999999999911e+00
-1.959108445510624442e+05 2.886424819249755842e+02 -3.550000000000002598e-01 4.000000000000000000e+02 -1.957188594462338951e+05 -1.957252071605206002e+05 9.100000000000000311e-01
-1.957252071605206002e+05 8.027531995096850892e+01 -3.575000000000002620e-01 4.000000000000000000e+02 -1.956120523044052243e+05 -1.956184025186919025e+05 1.114999999999999991e+00
-1.956184025186919025e+05 5.271716536405685360e+01 -3.600000000000002642e-01 4.000000000000000000e+02 -1.953683125944183848e+05 -1.953746653087050654e+05 1.250000000000000000e+00
-1.953746653087050654e+05 1.123866472109089329e+02 -3.625000000000002665e-01 4.000000000000000000e+02 -1.946101592783654924e+05 -1.946165144926521752e+05 8.050000000000000488e-01
-1.946165144926521752e+05 3.740585906170372255e+02 -3.650000000000002687e-01 4.000000000000000000e+02 -1.945806311580086767e+05 -1.945869888722953619e+05 1.574999999999999956e+00
-1.945869888722953619e+05 2.914520852120730297e+02 -3.675000000000002709e-01 4.000000000000000000e+02 -1.943439312640472490e+05 -1.943502914783339365e+05 6.149999999999999911e-01
-1.943502914783339365e+05 2.836544413314902613e+02 -3.700000000000002731e-01 4.000000000000000000e+02 -1.943051067665307783e+05 -1.943114694808174681e+05 2.349999999999999867e-01
-1.943114694808174681e+05 7.597171562179076432e+01 -3.725000000000002753e-01 4.000000000000000000e+02 -1.942132640610325034e+05 -1.942196292753191956e+05 1.300000000000000044e+00
-1.942196292753191956e+05 4.899598978061550270e+01 -3.750000000000002776e-01 4.000000000000000000e+02 -1.938562698535747768e+05 -1.938626375678614713e+05 7.750000000000000222e-01
-1.938626375678614713e+05 1.866214967372398803e+02 -3.775000000000002798e-01 4.000000000000000000e+02 -1.929666683106931741e+05 -1.929730385249798710e+05 1.610000000000000098e+00
-1.929730385249798710e+05 3.692871633715751045e+02 -3.800000000000002820e-01 4.000000000000000000e+02 -1.919328742038648343e+05 -1.919392469181515335e+05 1.754999999999999893e+00
-1.919392469181515335e+05 7.280673194201727938e+02 -3.825000000000002842e-01 4.000000000000000000e+02 -1.919314028023460705e+05 -1.919377780166327721e+05 1.165000000000000036e+00
-1.919375708576017059e+05 2.861168426619823890e+02 -3.850000000000002864e-01 4.000000000000000000e+02 -1.918513002072864620e+05 -1.918576779215731658e+05 5.999999999999999778e-02
-1.918576779215731658e+05 3.989963652734783750e+01 -3.875000000000002887e-01 4.000000000000000000e+02 -1.918072612885937851e+05 -1.918136415028804622e+05 1.900000000000000022e-01
-1.918136415028804622e+05 5.321720400734906065e+01 -3.900000000000002909e-01 4.000000000000000000e+02 -1.914848701501061441e+05 -1.914912528643928235e+05 1.760000000000000009e+00
-1.914912528643928235e+05 1.745268481317859255e+02 -3.925000000000002931e-01 4.000000000000000000e+02 -1.912997265723008313e+05 -1.913061117865875131e+05 9.399999999999999467e-01
-1.913061117865875131e+05 1.496998384161751972e+02 -3.950000000000002953e-01 4.000000000000000000e+02 -1.909518842952744744e+05 -1.909582720095611585e+05 9.200000000000000400e-01
