logz logzerr logvol nlive logl logwt insert_order
-3.200341069184177322e+05 9.579837838759422084e+02 -7.250000000000002276e-02 4.000000000000000000e+02 -3.154723582209525048e+05 -3.154784234352391795e+05 nan
-3.154784234352391795e+05 2.680763581748163688e+03 -7.500000000000002498e-02 4.000000000000000000e+02 -3.150786682315953658e+05 -3.150847359458820429e+05 nan
-3.150847359458820429e+05 1.461349139847520462e+02 -7.750000000000002720e-02 4.000000000000000000e+02 -3.112831242470814032e+05 -3.112891944613680826e+05 nan
-3.112891944613680826e+05 1.789533927717213601e+03 -8.000000000000002942e-02 4.000000000000000000e+02 -3.107509587472195853e+05 -3.107570314615062671e+05 nan
-3.107570314615062671e+05 1.145219284919889333e+03 -8.250000000000003164e-02 4.000000000000000000e+02 -3.066001970071880496e+05 -3.066062722214747337e+05 nan
-3.066062722214747337e+05 1.796921217556728379e+03 -8.500000000000003386e-02 4.000000000000000000e+02 -3.063432994715835666e+05 -3.063493771858702530e+05 nan
-3.063493771858702530e+05 1.608215354714750447e+03 -8.750000000000003608e-02 4.000000000000000000e+02 -3.016717475122553878e+05 -3.016778277265420766e+05 nan
-3.016778277265420766e+05 3.496896446959008244e+03 -9.000000000000003830e-02 4.000000000000000000e+02 -3.005716693692307454e+05 -3.005777520835174364e+05 nan
-3.005777520835174364e+05 3.163443500548845350e+03 -9.250000000000004052e-02 4.000000000000000000e+02 -2.995571922587389708e+05 -2.995632774730256642e+05 nan
-2.995632774730256642e+05 3.040058318102768681e+03 -9.500000000000004274e-02 4.000000000000000000e+02 -2.945677102126699174e+05 -2.945737979269566131e+05 nan
-2.945737979269566131e+05 2.571888408836213330e+03 -9.750000000000004496e-02 4.000000000000000000e+02 -2.939906643193514319e+05 -2.939967545336381299e+05 nan
-2.939967545336381299e+05 2.755139387957143754e+03 -1.000000000000000472e-01 4.000000000000000000e+02 -2.927920005165248294e+05 -2.927980932308115298e+05 nan
-2.927980932308115298e+05 2.595962657475306969e+03 -1.025000000000000494e-01 4.000000000000000000e+02 -2.927373699443449150e+05 -2.927434651586316177e+05 nan
-2.927434651586316177e+05 3.441097103529546075e+02 -1.050000000000000516e-01 4.000000000000000000e+02 -2.892238610050689895e+05 -2.892299587193556945e+05 nan
-2.892299587193556945e+05 1.831557239870666763e+03 -1.075000000000000538e-01 4.000000000000000000e+02 -2.884921374925667187e+05 -2.884982377068534261e+05 nan
-2.884982377068534261e+05 1.160746801013846607e+03 -1.100000000000000561e-01 4.000000000000000000e+02 -2.862526425527825486e+05 -2.862587452670692583e+05 nan
-2.862587452670692583e+05 1.917530312955173713e+03 -1.125000000000000583e-01 4.000000000000000000e+02 -2.860209467662108946e+05 -2.860270519804976066e+05 nan
-2.860270519804976066e+05 8.921939638951764664e+02 -1.150000000000000605e-01 4.000000000000000000e+02 -2.858556512399000349e+05 -2.858617589541867492e+05 nan
-2.858617589541867492e+05 1.484089480994815915e+02 -1.175000000000000627e-01 4.000000000000000000e+02 -2.848443478244612343e+05 -2.848504580387479509e+05 nan
-2.848504580387479509e+05 5.990077711237315725e+02 -1.200000000000000649e-01 4.000000000000000000e+02 -2.840205932581415400e+05 -2.840267059724282590e+05 nan
-2.840267059724282590e+05 9.732954745576896585e+02 -1.225000000000000672e-01 4.000000000000000000e+02 -2.830908264206753229e+05 -2.830969416349619860e+05 nan
-2.830969416349619860e+05 5.734683572689461926e+02 -1.250000000000000555e-01 4.000000000000000000e+02 -2.828477709538064664e+05 -2.828538886680931319e+05 nan
-2.828538886680931319e+05 6.199646354019141654e+02 -1.275000000000000577e-01 4.000000000000000000e+02 -2.823549184181066230e+05 -2.823610386323932908e+05 nan
-2.823610386323932908e+05 2.544830267326684066e+02 -1.300000000000000600e-01 4.000000000000000000e+02 -2.809686610817824840e+05 -2.809747837960691541e+05 nan
-2.809747837960691541e+05 7.457935316586067529e+02 -1.325000000000000622e-01 4.000000000000000000e+02 -2.805312896363716573e+05 -2.805374148506583297e+05 nan
-2.805374148506583297e+05 5.080346165393509636e+02 -1.350000000000000644e-01 4.000000000000000000e+02 -2.787417366319202119e+05 -2.787478643462068867e+05 nan
-2.787478643462068867e+05 9.020851683578955544e+02 -1.375000000000000666e-01 4.000000000000000000e+02 -2.786633510862165713e+05 -2.786694813005032483e+05 nan
-2.786694813005032483e+05 6.877019043707871333e+02 -1.400000000000000688e-01 4.000000000000000000e+02 -2.701975258363736793e+05 -2.702036585506603587e+05 nan
-2.702036585506603587e+05 3.523938546571692314e+03 -1.425000000000000711e-01 4.000000000000000000e+02 -2.692757560043897829e+05 -2.692818912186764646e+05 nan
-2.692818912186764646e+05 4.355059702447356358e+02 -1.450000000000000733e-01 4.000000000000000000e+02 -2.677496635075416416e+05 -2.677558012218283257e+05 nan
-2.677558012218283257e+05 6.768110494087997040e+02 -1.475000000000000755e-01 4.000000000000000000e+02 -2.672308350040546502e+05 -2.672369752183413366e+05 nan
-2.672369752183413366e+05 2.441329523438923275e+02 -1.500000000000000777e-01 4.000000000000000000e+02 -2.667123324283665861e+05 -2.667184751426532748e+05 nan
-2.667184751426532748e+05 3.935122580068546085e+02 -1.525000000000000799e-01 4.000000000000000000e+02 -2.661238272349796025e+05 -2.661299724492662936e+05 nan
-2.661299724492662936e+05 3.066931926849920842e+02 -1.550000000000000822e-01 4.000000000000000000e+02 -2.656848506637310493e+05 -2.656909983780177427e+05 nan
-2.656909983780177427e+05 4.046862672279734170e+02 -1.575000000000000844e-01 4.000000000000000000e+02 -2.646668492445782176e+05 -2.646729994588649133e+05 nan
-2.646729994588649133e+05 5.767826258537542117e+02 -1.600000000000000866e-01 4.000000000000000000e+02 -2.622167539190584794e+05 -2.622229066333451774e+05 nan
-2.622229066333451774e+05 1.399708598523460523e+03 -1.625000000000000888e-01 4.000000000000000000e+02 -2.602257897766610840e+05 -2.602319449909477844e+05 nan
-2.602319449909477844e+05 1.377389587534678412e+03 -1.650000000000000910e-01 4.000000000000000000e+02 -2.600352122084068251e+05 -2.600413699226935278e+05 nan
-2.600413699226935278e+05 5.946808837935933525e+02 -1.675000000000000933e-01 4.000000000000000000e+02 -2.593024992834149161e+05 -2.593086594977016211e+05 nan
-2.593086594977016211e+05 8.003698335476677812e+02 -1.700000000000000955e-01 4.000000000000000000e+02 -2.582058299463887233e+05 -2.582119926606754016e+05 nan
-2.582119926606754016e+05 6.461199633007247485e+02 -1.725000000000000977e-01 4.000000000000000000e+02 -2.580267815155918943e+05 -2.580329467298785748e+05 nan
-2.580329467298785748e+05 4.662673276278007393e+02 -1.750000000000000999e-01 4.000000000000000000e+02 -2.578383634042218036e+05 -2.578445311185084865e+05 nan
-2.578445311185084865e+05 4.011206292628078813e+02 -1.775000000000001021e-01 4.000000000000000000e+02 -2.573533360350587463e+05 -2.573595062493454316e+05 nan
-2.573595062493454316e+05 5.309860098924071963e+02 -1.800000000000001044e-01 4.000000000000000000e+02 -2.572166887562733900e+05 -2.572228614705600776e+05 nan
-2.572228614705600776e+05 5.733180943825631175e+02 -1.825000000000001066e-01 4.000000000000000000e+02 -2.561392738988138444e+05 -2.561454491131005343e+05 nan
-2.561454491131005343e+05 4.276051766692987712e+02 -1.850000000000001088e-01 4.000000000000000000e+02 -2.546857400358876039e+05 -2.546919177501742961e+05 nan
-2.546919177501742961e+05 8.641525587276559008e+02 -1.875000000000001110e-01 4.000000000000000000e+02 -2.540771764890997438e+05 -2.540833567033864383e+05 nan
-2.540833567033864383e+05 7.639972714329851442e+02 -1.900000000000001132e-01 4.000000000000000000e+02 -2.516153096735434956e+05 -2.516214923878301925e+05 nan
-2.516214923878301925e+05 1.505595525858047495e+03 -1.925000000000001155e-01 4.000000000000000000e+02 -2.511156462452190754e+05 -2.511218314595057745e+05 nan
-2.511218314595057745e+05 1.635897158413421039e+03 -1.950000000000001177e-01 4.000000000000000000e+02 -2.509388363984082243e+05 -2.509450241126949259e+05 nan
-2.509450241126949259e+05 1.433929105273382220e+03 -1.975000000000001199e-01 4.000000000000000000e+02 -2.500003425297757203e+05 -2.500065327440624242e+05 nan
-2.500065327440624242e+05 4.859657813934480259e+02 -2.000000000000001221e-01 4.000000000000000000e+02 -2.492763487463910133e+05 -2.492825414606776903e+05 nan
-2.492825414606776903e+05 7.067772210143587017e+02 -2.025000000000001243e-01 4.000000000000000000e+02 -2.490173540969835303e+05 -2.490235493112702097e+05 nan
-2.490235493112702097e+05 5.632156197845922634e+02 -2.050000000000001266e-01 4.000000000000000000e+02 -2.439717865881159960e+05 -2.439779843024026777e+05 nan
-2.439779843024026777e+05 2.514232321256008618e+03 -2.075000000000001288e-01 4.000000000000000000e+02 -2.431826311574593710e+05 -2.431888313717460551e+05 nan
-2.431888313717460551e+05 2.564732869210858553e+03 -2.100000000000001310e-01 4.000000000000000000e+02 -2.424077668111542298e+05 -2.424139695254409162e+05 nan
-2.424139695254409162e+05 1.810134676666150426e+03 -2.125000000000001332e-01 4.000000000000000000e+02 -2.420264236824134132e+05 -2.420326288967001019e+05 nan
-2.420326288967001019e+05 1.052752484136315871e+02 -2.150000000000001354e-01 4.000000000000000000e+02 -2.399094376620966068e+05 -2.399156453763832978e+05 nan
-2.399156453763832978e+05 9.977561471630715459e+02 -2.175000000000001377e-01 4.000000000000000000e+02 -2.393633145907413564e+05 -2.393695248050280497e+05 nan
-2.393695248050280497e+05 7.363053764285790521e+02 -2.200000000000001399e-01 4.000000000000000000e+02 -2.392145908694778627e+05 -2.392208035837645584e+05 nan
-2.392208035837645584e+05 7.631156922213164080e+02 -2.225000000000001421e-01 4.000000000000000000e+02 -2.386836864933344477e+05 -2.386899017076211458e+05 nan
-2.386899017076211458e+05 8.933894697063477679e+02 -2.250000000000001443e-01 4.000000000000000000e+02 -2.354372488500256732e+05 -2.354434665643123735e+05 nan
-2.354434665643123735e+05 1.766056402278511086e+03 -2.275000000000001465e-01 4.000000000000000000e+02 -2.347906286749542633e+05 -2.347968488892409659e+05 nan
-2.347968488892409659e+05 1.721079297019367459e+03 -2.300000000000001488e-01 4.000000000000000000e+02 -2.346594148234889726e+05 -2.346656375377756776e+05 nan
-2.346656375377756776e+05 1.247985275250112863e+03 -2.325000000000001510e-01 4.000000000000000000e+02 -2.325030017961036938e+05 -2.325092270103903720e+05 nan
-2.325092270103903720e+05 1.100566243376912325e+03 -2.350000000000001532e-01 4.000000000000000000e+02 -2.309762676142627024e+05 -2.309824953285493830e+05 nan
-2.309824953285493830e+05 5.692997581573216621e+02 -2.375000000000001554e-01 4.000000000000000000e+02 -2.299798983265799179e+05 -2.299861285408666008e+05 nan
-2.299861285408666008e+05 4.915394705053406597e+02 -2.400000000000001577e-01 4.000000000000000000e+02 -2.295666461147826922e+05 -2.295728788290693774e+05 nan
-2.295728788290693774e+05 4.867815834119163014e+02 -2.425000000000001599e-01 4.000000000000000000e+02 -2.287639271569858829e+05 -2.287701623712725705e+05 nan
-2.287701623712725705e+05 6.811711311949344463e+02 -2.450000000000001621e-01 4.000000000000000000e+02 -2.282554345610892342e+05 -2.282616722753759241e+05 nan
-2.282616722753759241e+05 7.819540804114064940e+02 -2.475000000000001643e-01 4.000000000000000000e+02 -2.282010836674591410e+05 -2.282073238817458332e+05 nan
-2.282073238817458332e+05 3.903214837461432012e+02 -2.500000000000001665e-01 4.000000000000000000e+02 -2.270442007800514693e+05 -2.270504434943381639e+05 nan
-2.270504434943381639e+05 5.756919078042594720e+02 -2.525000000000001688e-01 4.000000000000000000e+02 -2.259428838796287891e+05 -2.259491290939154860e+05 nan
-2.259491290939154860e+05 6.972063789306984063e+02 -2.550000000000001710e-01 4.000000000000000000e+02 -2.259409725946250546e+05 -2.259472203089117538e+05 nan
-2.259470820607989444e+05 6.703314830709439320e+02 -2.575000000000001732e-01 4.000000000000000000e+02 -2.252647487102344166e+05 -2.252709989245211182e+05 nan
-2.252709989245211182e+05 8.140904010959361585e+02 -2.600000000000001754e-01 4.000000000000000000e+02 -2.246172231370240042e+05 -2.246234758513107081e+05 nan
-2.246234758513107081e+05 4.197796626741420027e+02 -2.625000000000001776e-01 4.000000000000000000e+02 -2.230414125592766504e+05 -2.230476677735633275e+05 nan
-2.230476677735633275e+05 9.844610863870981348e+02 -2.650000000000001799e-01 4.000000000000000000e+02 -2.223239578401277540e+05 -2.223302155544144334e+05 nan
-2.223302155544144334e+05 8.180619018329238088e+02 -2.675000000000001821e-01 4.000000000000000000e+02 -2.217744418940411706e+05 -2.217807021083278523e+05 nan
-2.217807021083278523e+05 3.810018496090171425e+02 -2.700000000000001843e-01 4.000000000000000000e+02 -2.215751378286996332e+05 -2.215814005429863173e+05 nan
-2.215814005429863173e+05 4.299290553105419121e+02 -2.725000000000001865e-01 4.000000000000000000e+02 -2.210084686940290267e+05 -2.210147339083157131e+05 nan
-2.210147339083157131e+05 4.132424933311262976e+02 -2.750000000000001887e-01 4.000000000000000000e+02 -2.194470969282553415e+05 -2.194533646425420302e+05 nan
-2.194533646425420302e+05 9.501842207331258123e+02 -2.775000000000001910e-01 4.000000000000000000e+02 -2.193509191029329086e+05 -2.193571893172195996e+05 nan
-2.193571893172195996e+05 7.098304730552038109e+02 -2.800000000000001932e-01 4.000000000000000000e+02 -2.190768767530627956e+05 -2.190831494673494890e+05 nan
-2.190831494673494890e+05 6.795023508048884651e+02 -2.825000000000001954e-01 4.000000000000000000e+02 -2.180783225656345312e+05 -2.180845977799212269e+05 nan
-2.180845977799212269e+05 5.910891860591575551e+02 -2.850000000000001976e-01 4.000000000000000000e+02 -2.180670501574444061e+05 -2.180733278717311041e+05 nan
-2.180733278589802794e+05 5.864040371876366180e+02 -2.875000000000001998e-01 4.000000000000000000e+02 -2.175328286110592599e+05 -2.175391088253459602e+05 nan
-2.175391088253459602e+05 5.157729650151093210e+02 -2.900000000000002021e-01 4.000000000000000000e+02 -2.170072511216405546e+05 -2.170135338359272573e+05 nan
-2.170135338359272573e+05 3.408681790303004391e+02 -2.925000000000002043e-01 4.000000000000000000e+02 -2.158062823219431157e+05 -2.158125675362298207e+05 nan
-2.158125675362298207e+05 7.158703397557256949e+02 -2.950000000000002065e-01 4.000000000000000000e+02 -2.155225505697358167e+05 -2.155288382840224949e+05 nan
-2.155288382840224949e+05 8.194864063094470339e+02 -2.975000000000002087e-01 4.000000000000000000e+02 -2.154237499949756311e+05 -2.154300402092623117e+05 nan
-2.154300402092623117e+05 6.703006137340200894e+02 -3.000000000000002109e-01 4.000000000000000000e+02 -2.135618744307435409e+05 -2.135681671450302238e+05 nan
-2.135681671450302238e+05 1.281550617684668623e+03 -3.025000000000002132e-01 4.000000000000000000e+02 -2.132296648195742164e+05 -2.132359600338609016e+05 nan
-2.132359600338609016e+05 8.108518737036976063e+02 -3.050000000000002154e-01 4.000000000000000000e+02 -2.112611475278844882e+05 -2.112674452421711758e+05 nan
-2.112674452421711758e+05 1.333736744370012502e+03 -3.075000000000002176e-01 4.000000000000000000e+02 -2.108726212502384733e+05 -2.108789214645251632e+05 nan
-2.108789214645251632e+05 1.680748363633287568e+02 -3.100000000000002198e-01 4.000000000000000000e+02 -2.104379790322295739e+05 -2.104442817465162661e+05 nan
-2.104442817465162661e+05 2.277442576395411891e+02 -3.125000000000002220e-01 4.000000000000000000e+02 -2.093808942063903378e+05 -2.093871994206770323e+05 nan
-2.093871994206770323e+05 6.390086714806377586e+02 -3.150000000000002243e-01 4.000000000000000000e+02 -2.091784994284856366e+05 -2.091848071427723335e+05 nan
-2.091848071427723335e+05 5.309228817517246171e+02 -3.175000000000002265e-01 4.000000000000000000e+02 -2.091091025342135399e+05 -2.091154127485002391e+05 nan
-2.091154127485002391e+05 7.502420569594673339e+01 -3.200000000000002287e-01 4.000000000000000000e+02 -2.083002476605823904e+05 -2.083065603748690919e+05 nan
-2.083065603748690919e+05 2.428032433267226793e+02 -3.225000000000002309e-01 4.000000000000000000e+02 -2.080830508802616678e+05 -2.080893660945483716e+05 nan
-2.080893660945483716e+05 1.026326641414077017e+02 -3.250000000000002331e-01 4.000000000000000000e+02 -2.072943104230497847e+05 -2.073006281373364618e+05 nan
-2.073006281373364618e+05 4.723244290687336502e+02 -3.275000000000002354e-01 4.000000000000000000e+02 -2.067691694866080943e+05 -2.067754897008947737e+05 nan
-2.067754897008947737e+05 4.426799328047446807e+02 -3.300000000000002376e-01 4.000000000000000000e+02 -2.059450532632817922e+05 -2.059513759775684739e+05 nan
-2.059513759775684739e+05 4.691574197940907993e+02 -3.325000000000002398e-01 4.000000000000000000e+02 -2.051032474826845864e+05 -2.051095726969712705e+05 nan
-2.051095726969712705e+05 6.665227615889511981e+02 -3.350000000000002420e-01 4.000000000000000000e+02 -2.048700265722427866e+05 -2.048763542865294730e+05 nan
-2.048763542865294730e+05 5.744941039680674066e+02 -3.375000000000002442e-01 4.000000000000000000e+02 -2.039457427536791656e+05 -2.039520729679658543e+05 nan
-2.039520729679658543e+05 2.554959038278589674e+02 -3.400000000000002465e-01 4.000000000000000000e+02 -2.015260532943288272e+05 -2.015323860086155182e+05 nan
-2.015323860086155182e+05 1.305975269696200485e+03 -3.425000000000002487e-01 4.000000000000000000e+02 -2.000174878580129298e+05 -2.000238230722996232e+05 nan
-2.000238230722996232e+05 1.377675269438760324e+03 -3.450000000000002509e-01 4.000000000000000000e+02 -1.988758389013237611e+05 -1.988821766156104568e+05 nan
-1.988821766156104568e+05 5.623802369032814568e+02 -3.475000000000002531e-01 4.000000000000000000e+02 -1.986392228780162113e+05 -1.986455630923029094e+05 nan
-1.986455630923029094e+05 4.819435134741951288e+02 -3.500000000000002554e-01 4.000000000000000000e+02 -1.978907809339328669e+05 -1.978971236482195673e+05 nan
-1.978971236482195673e+05 3.960378562895737673e+02 -3.525000000000002576e-01 4.000000000000000000e+02 -1.974477550643727300e+05 -1.974541002786594327e+05 nan
-1.974541002786594327e+05 1.916439724976155787e+02 -3.550000000000002598e-01 4.000000000000000000e+02 -1.971450566158159345e+05 -1.971514043301026395e+05 nan
-1.971514043301026395e+05 2.786178489003058303e+02 -3.575000000000002620e-01 4.000000000000000000e+02 -1.969922018468424503e+05 -1.969985520611291286e+05 nan
-1.969985520611291286e+05 2.479085580090082033e+02 -3.600000000000002642e-01 4.000000000000000000e+02 -1.967071887551344116e+05 -1.967135414694210922e+05 nan
-1.967135414694210922e+05 1.239224794833530297e+02 -3.625000000000002665e-01 4.000000000000000000e+02 -1.963990991078428924e+05 -1.964054543221295753e+05 nan
-1.964054543221295753e+05 1.949919993003373975e+02 -3.650000000000002687e-01 4.000000000000000000e+02 -1.963117970042601810e+05 -1.963181547185468662e+05 nan
-1.963181547185468662e+05 1.978209458086699328e+02 -3.675000000000002709e-01 4.000000000000000000e+02 -1.962494359190719842e+05 -1.962557961333586718e+05 nan
-1.962557961333586718e+05 5.605419414532827460e+01 -3.700000000000002731e-01 4.000000000000000000e+02 -1.960965721423789219e+05 -1.961029348566656117e+05 nan
-1.961029348566656117e+05 7.624308379966095117e+01 -3.725000000000002753e-01 4.000000000000000000e+02 -1.958207397566843429e+05 -1.958271049709710351e+05 nan
-1.958271049709710351e+05 1.775766103513465737e+02 -3.750000000000002776e-01 4.000000000000000000e+02 -1.951497978408499330e+05 -1.951561655551366275e+05 nan
-1.951561655551366275e+05 4.128074513569310966e+02 -3.775000000000002798e-01 4.000000000000000000e+02 -1.949305488877042371e+05 -1.949369191019909340e+05 nan
-1.949369191019909340e+05 3.747266799929279841e+02 -3.800000000000002820e-01 4.000000000000000000e+02 -1.947419311877845321e+05 -1.947483039020712313e+05 nan
-1.947483039020712313e+05 4.561815229396913196e+02 -3.825000000000002842e-01 4.000000000000000000e+02 -1.944786603501756617e+05 -1.944850355644623633e+05 nan
-1.944850355644623633e+05 1.243924465821361736e+02 -3.850000000000002864e-01 4.000000000000000000e+02 -1.941976439641551988e+05 -1.942040216784419026e+05 nan
-1.942040216784419026e+05 1.778449910518723414e+02 -3.875000000000002887e-01 4.000000000000000000e+02 -1.938051668561059923e+05 -1.938115470703926694e+05 nan
-1.938115470703926694e+05 3.086884665118586213e+02 -3.900000000000002909e-01 4.000000000000000000e+02 -1.936403824896360456e+05 -1.936467652039227250e+05 nan
-1.936467652039227250e+05 7.109216307550255465e+01 -3.925000000000002931e-01 4.000000000000000000e+02 -1.933076490261588187e+05 -1.933140342404455005e+05 nan
-1.933140342404455005e+05 2.016005096217784001e+02 -3.950000000000002953e-01 4.000000000000000000e+02 -1.924819535407984222e+05 -1.924883412550851062e+05 nan
-1.924883412550851062e+05 5.372216752787845735e+02 -3.975000000000002975e-01 4.000000000000000000e+02 -1.924454868814965012e+05 -1.924518770957831875e+05 nan
-1.924518770957831875e+05 4.975907604957506578e+02 -4.000000000000002998e-01 4.000000000000000000e+02 -1.922736682617308397e+05 -1.922800609760175284e+05 nan
-1.922800609760175284e+05 5.320370302129488209e+02 -4.025000000000003020e-01 4.000000000000000000e+02 -1.913111416530736897e+05 -1.913175368673603807e+05 nan
-1.913175368673603807e+05 6.851934483525535597e+02 -4.050000000000003042e-01 4.000000000000000000e+02 -1.909981256837888504e+05 -1.910045233980755438e+05 nan
-1.910045233980755438e+05 7.685494935466090283e+02 -4.075000000000003064e-01 4.000000000000000000e+02 -1.907041203608496289e+05 -1.907105205751363246e+05 nan
-1.907105205751363246e+05 8.621541785669885485e+02 -4.100000000000003086e-01 4.000000000000000000e+02 -1.900187721778039995e+05 -1.900251748920906975e+05 nan
-1.900251748920906975e+05 6.919940926473256013e+02 -4.125000000000003109e-01 4.000000000000000000e+02 -1.898839253689243051e+05 -1.898903305832110054e+05 nan
-1.898903305832110054e+05 7.010407014663779819e+02 -4.150000000000003131e-01 4.000000000000000000e+02 -1.898614574481129821e+05 -1.898678651623996848e+05 nan
-1.898678651623995102e+05 1.082078606068329663e+01 -4.175000000000003153e-01 4.000000000000000000e+02 -1.892587801712630608e+05 -1.892651903855497658e+05 nan
-1.892651903855497658e+05 2.642637775540922576e+02 -4.200000000000003175e-01 4.000000000000000000e+02 -1.891374437997720961e+05 -1.891438565140587743e+05 nan
-1.891438565140587743e+05 2.037968363735102173e+02 -4.225000000000003197e-01 4.000000000000000000e+02 -1.880856093936300895e+05 -1.880920246079167700e+05 nan
-1.880920246079167700e+05 6.418596660780109460e+02 -4.250000000000003220e-01 4.000000000000000000e+02 -1.880718813465323183e+05 -1.880782990608190012e+05 nan
-1.880782990597248718e+05 3.958235650822052207e+02 -4.275000000000003242e-01 4.000000000000000000e+02 -1.878998175785675994e+05 -1.879062377928542846e+05 nan
-1.879062377928542846e+05 7.448498215585199489e+01 -4.300000000000003264e-01 4.000000000000000000e+02 -1.877557688661322172e+05 -1.877621915804189048e+05 nan
-1.877621915804189048e+05 9.820498505335493178e+01 -4.325000000000003286e-01 4.000000000000000000e+02 -1.876413138010188122e+05 -1.876477390153055021e+05 nan
-1.876477390153055021e+05 1.387501723272395679e+02 -4.350000000000003308e-01 4.000000000000000000e+02 -1.863800251764176355e+05 -1.863864528907043277e+05 nan
-1.863864528907043277e+05 6.412181802374745985e+02 -4.375000000000003331e-01 4.000000000000000000e+02 -1.860227288043194276e+05 -1.860291590186061221e+05 nan
-1.860291590186061221e+05 7.777478730919189047e+02 -4.400000000000003353e-01 4.000000000000000000e+02 -1.852462586985358212e+05 -1.852526914128225180e+05 nan
