weight logl gamma delta nu_max
0.000000000000000000e+00 -3.421676529032831313e+05 5.607679924403718985e-02 4.141026570378080196e-01 7.468824466615912039e-01
0.000000000000000000e+00 -3.323950643146137591e+05 2.346972632062682695e-02 3.042994363335549401e-02 1.438243501532309176e-01
0.000000000000000000e+00 -3.299278424744112999e+05 7.877501020996805492e-01 4.908660755412630472e-03 1.917644121315154049e-02
0.000000000000000000e+00 -3.294406443562448840e+05 5.076442010083448420e-02 3.324735592786877136e-01 9.101624393246559031e-01
0.000000000000000000e+00 -3.248590410451097414e+05 2.799254977372678255e-02 6.901042170795801400e-02 6.894607394744511897e-01
0.000000000000000000e+00 -3.239014822837822139e+05 1.237547955154638668e-01 8.984508407703768462e-01 7.952749343435346896e-01
0.000000000000000000e+00 -3.231634095060311956e+05 6.228898751721578808e-02 3.650540504868635683e-01 6.174807077976889325e-01
0.000000000000000000e+00 -3.214819564293685253e+05 9.700932618005686514e-02 6.181038641804705858e-01 1.987730722489630120e-01
0.000000000000000000e+00 -3.200280442041310598e+05 3.948095082583081838e-01 9.814419611618460104e-01 4.710687651590639291e-02
0.000000000000000000e+00 -3.154723582209525048e+05 1.995067403668580042e-01 7.252492970072825784e-01 4.056018087173340891e-02
0.000000000000000000e+00 -3.150786682315953658e+05 1.296955672789467107e-01 7.240233287202443302e-01 1.106833817453607427e-01
0.000000000000000000e+00 -3.112831242470814032e+05 1.265085288911159678e-01 7.703628047320489891e-01 6.509911605152716163e-01
0.000000000000000000e+00 -3.107509587472195853e+05 1.039442846301388279e-01 5.315748481776320089e-01 2.714780674393869608e-01
0.000000000000000000e+00 -3.066001970071880496e+05 1.448635266533924160e-01 8.200215607714009813e-01 3.345230158892184003e-01
0.000000000000000000e+00 -3.063432994715835666e+05 1.447546702335361646e-01 8.050637649383231009e-01 2.668454394553700926e-01
0.000000000000000000e+00 -3.016717475122553878e+05 1.829833514841172626e-01 9.298305714368003683e-01 4.920396741449722944e-01
0.000000000000000000e+00 -3.005716693692307454e+05 1.502763176784939203e-01 7.514980245760960464e-01 1.802143767170938382e-01
0.000000000000000000e+00 -2.995571922587389708e+05 1.706416719546605121e-01 8.794731436578072659e-01 4.378102879552271398e-01
0.000000000000000000e+00 -2.945677102126699174e+05 1.395665570998312344e-01 8.025324787917945679e-01 8.787489133645135508e-01
0.000000000000000000e+00 -2.939906643193514319e+05 1.289628781935598933e-01 6.805479849725043495e-01 5.822945682499469644e-01
0.000000000000000000e+00 -2.927920005165248294e+05 2.326912081055217962e-01 9.794023485718412747e-01 8.374195681282839976e-01
0.000000000000000000e+00 -2.927373699443449150e+05 4.965009316579157561e-01 9.728632358327061747e-01 4.524674299382125398e-02
0.000000000000000000e+00 -2.892238610050689895e+05 5.146296751130263747e-02 1.779798489048154408e-01 9.329666179580152763e-01
0.000000000000000000e+00 -2.884921374925667187e+05 1.303131944960491673e-01 7.810501223513468538e-01 9.784903077421386319e-01
0.000000000000000000e+00 -2.862526425527825486e+05 1.579898356226320244e-01 4.935042914376037704e-01 5.353846275474383187e-02
0.000000000000000000e+00 -2.860209467662108946e+05 5.676450191838544601e-02 1.452512891459136757e-01 4.746668165894651903e-01
0.000000000000000000e+00 -2.858556512399000349e+05 2.955391587831557310e-02 8.681554561363319378e-01 2.614221888088213985e-01
0.000000000000000000e+00 -2.848443478244612343e+05 1.778123371029918243e-01 8.760675707240506149e-01 8.418641300219615875e-01
0.000000000000000000e+00 -2.840205932581415400e+05 6.508997054478871114e-02 7.236267735074654039e-01 3.532567024447597070e-02
0.000000000000000000e+00 -2.830908264206753229e+05 8.898065112025188572e-02 4.091154729230714882e-01 7.422631747504858657e-01
0.000000000000000000e+00 -2.828477709538064664e+05 5.749429113156567794e-03 3.509218526923990611e-01 3.407825792455838609e-01
0.000000000000000000e+00 -2.823549184181066230e+05 1.331488169088531626e-01 5.204400436890675996e-01 2.647635915738162371e-01
0.000000000000000000e+00 -2.809686610817824840e+05 1.726762396679479838e-01 6.052628677422587922e-01 1.169759412485216199e-01
0.000000000000000000e+00 -2.805312896363716573e+05 1.805896521332626126e-01 6.481334804467151489e-01 1.597848912118233766e-01
0.000000000000000000e+00 -2.787417366319202119e+05 1.347876297865040485e-01 9.975673663600090890e-01 2.046746765897565767e-01
0.000000000000000000e+00 -2.786633510862165713e+05 1.920361895361787363e-01 6.921656969777494339e-01 2.023753810546984333e-01
0.000000000000000000e+00 -2.701975258363736793e+05 2.447165031828847370e-01 7.635727767391513598e-01 9.567488495663944992e-02
0.000000000000000000e+00 -2.692757560043897829e+05 1.788568425785664884e-01 5.617002158302716319e-01 1.711179263246520588e-01
0.000000000000000000e+00 -2.677496635075416416e+05 1.577586703828207648e-01 6.746380362597265146e-01 5.875189791311027365e-01
0.000000000000000000e+00 -2.672308350040546502e+05 1.572546057369406114e-01 4.785840735229602849e-01 1.845944160764975139e-01
0.000000000000000000e+00 -2.667123324283665861e+05 1.858929018755168805e-01 4.966559217712575025e-01 1.194727137880389201e-01
0.000000000000000000e+00 -2.661238272349796025e+05 1.858753371433606860e-01 8.343257652652087408e-01 8.545938870894278505e-01
0.000000000000000000e+00 -2.656848506637310493e+05 3.993368087551958379e-01 9.209777883974540336e-01 6.476962756852189251e-02
0.000000000000000000e+00 -2.646668492445782176e+05 1.176945068902389702e-01 4.907413793912566158e-01 7.402246595632617776e-01
0.000000000000000000e+00 -2.622167539190584794e+05 2.982353049231981634e-01 9.254853569915438838e-01 3.953670823254220590e-01
0.000000000000000000e+00 -2.602257897766610840e+05 3.745359048942349389e-01 9.393292099316266075e-01 1.138981929101725576e-01
0.000000000000000000e+00 -2.600352122084068251e+05 1.707650147630132009e-01 7.633153318358774087e-01 8.721148586756261034e-01
0.000000000000000000e+00 -2.593024992834149161e+05 4.226382052661163957e-01 9.926858876454197622e-01 4.090468688707794565e-01
0.000000000000000000e+00 -2.582058299463887233e+05 1.013974824164012301e-01 3.367255289750270553e-01 6.940286275097823365e-01
0.000000000000000000e+00 -2.580267815155918943e+05 8.753799799922357128e-02 2.981083652670635242e-01 9.113322612683811830e-01
0.000000000000000000e+00 -2.578383634042218036e+05 1.213139753024422562e-01 2.610399595799299810e-01 1.735457215197351299e-01
0.000000000000000000e+00 -2.573533360350587463e+05 5.932657306800503960e-02 9.416700033207444642e-01 3.135651019122311922e-01
0.000000000000000000e+00 -2.572166887562733900e+05 5.770217145369797018e-01 2.726595209059796687e-01 2.930184765012422421e-02
0.000000000000000000e+00 -2.561392738988138444e+05 1.740235061880947010e-01 7.199404842566562435e-01 7.534694148358388466e-01
0.000000000000000000e+00 -2.546857400358876039e+05 2.487838487579523417e-01 5.238217662984353540e-01 6.722198428149050997e-02
0.000000000000000000e+00 -2.540771764890997438e+05 1.582758945138008633e-01 1.779213700977526624e-01 5.464553846973640994e-02
0.000000000000000000e+00 -2.516153096735434956e+05 1.930174164423934524e-01 5.505774058215404665e-01 2.255210437500653198e-01
0.000000000000000000e+00 -2.511156462452190754e+05 8.457854290926708485e-01 2.106306560635637926e-01 2.680725316387255752e-02
0.000000000000000000e+00 -2.509388363984082243e+05 1.718681268369698367e-01 5.444091194928489807e-01 3.546971800704015187e-01
0.000000000000000000e+00 -2.500003425297757203e+05 1.197712178101326685e-01 3.181040978261138186e-01 4.131649712219612747e-01
0.000000000000000000e+00 -2.492763487463910133e+05 1.076212570359678100e-01 2.124110363751429142e-01 2.785809270215990896e-01
0.000000000000000000e+00 -2.490173540969835303e+05 5.989081194343792713e-02 9.252451191700132860e-01 4.129533202439102935e-01
0.000000000000000000e+00 -2.439717865881159960e+05 4.531065592384068141e-01 9.955772181214167516e-01 7.443137248763037617e-01
0.000000000000000000e+00 -2.431826311574593710e+05 8.187948620574614367e-02 1.454381876823699349e-01 6.724042563656050797e-01
0.000000000000000000e+00 -2.424077668111542298e+05 1.527869280745710601e-01 5.284201115600551946e-01 7.311714595162555064e-01
0.000000000000000000e+00 -2.420264236824134132e+05 1.315549826692758995e-01 3.641133795943550799e-01 5.440825184418842664e-01
0.000000000000000000e+00 -2.399094376620966068e+05 1.030354620043606451e-01 1.877848366663156243e-01 4.344731258137982666e-01
0.000000000000000000e+00 -2.393633145907413564e+05 1.592703428698670765e-01 5.784603856878367534e-01 8.556072604988865793e-01
0.000000000000000000e+00 -2.392145908694778627e+05 2.303429726579503400e-01 6.880446487416616019e-01 3.872900860685024593e-01
0.000000000000000000e+00 -2.386836864933344477e+05 5.558871537425724707e-02 7.753151233278114951e-01 2.314141342109239385e-01
0.000000000000000000e+00 -2.354372488500256732e+05 4.773580565376445151e-02 7.811804608332187927e-01 6.069883257293876566e-01
0.000000000000000000e+00 -2.347906286749542633e+05 3.269129377900725775e-02 2.751566775480620564e-01 8.003838801413187820e-02
0.000000000000000000e+00 -2.346594148234889726e+05 2.043601379206508861e-01 4.935984034080198590e-01 2.581962429765917166e-01
0.000000000000000000e+00 -2.325030017961036938e+05 2.869135159365820975e-02 4.954888494194044091e-01 9.476301604262262757e-01
0.000000000000000000e+00 -2.309762676142627024e+05 1.997738277431817533e-01 1.037767149553251445e-01 4.066384480380114130e-02
0.000000000000000000e+00 -2.299798983265799179e+05 1.860094000580805318e-01 3.371234185636068359e-01 1.880968529003363976e-01
0.000000000000000000e+00 -2.295666461147826922e+05 1.920650614072900719e-01 5.065125063327391430e-01 4.417048786206941857e-01
0.000000000000000000e+00 -2.287639271569858829e+05 2.921122800240369966e-01 7.920350177584837281e-01 4.175419765381165327e-01
0.000000000000000000e+00 -2.282554345610892342e+05 4.474844075777233421e-01 8.816612803031786960e-01 1.719816744570958900e-01
0.000000000000000000e+00 -2.282010836674591410e+05 2.506641535478217886e-01 5.348579843935118427e-01 1.963134595678608374e-01
0.000000000000000000e+00 -2.270442007800514693e+05 5.538291605449376931e-01 8.426554441342131163e-01 6.704775532267293059e-02
0.000000000000000000e+00 -2.259428838796287891e+05 2.671523593600715341e-01 7.898804785384477833e-01 6.377785924867247491e-01
0.000000000000000000e+00 -2.259409725946250546e+05 4.746573168923980957e-01 9.821394758610358933e-01 5.221623677431643795e-01
0.000000000000000000e+00 -2.252647487102344166e+05 7.091214635143849865e-02 4.243188169891531913e-02 5.081331485748930010e-01
0.000000000000000000e+00 -2.246172231370240042e+05 3.248465778503070167e-01 8.416028554187697797e-01 4.465100658471043982e-01
0.000000000000000000e+00 -2.230414125592766504e+05 1.708105329468386779e-01 1.148236926156864790e-01 7.241534318496523071e-02
0.000000000000000000e+00 -2.223239578401277540e+05 1.940535495496777951e-01 6.438902614109929257e-01 9.440764733624428251e-01
0.000000000000000000e+00 -2.217744418940411706e+05 4.928968291230814147e-01 6.720637090294979687e-01 6.829827974517266309e-02
0.000000000000000000e+00 -2.215751378286996332e+05 4.568417545468453911e-01 9.477801264873173537e-01 3.555511366708177245e-01
0.000000000000000000e+00 -2.210084686940290267e+05 5.085965152864712069e-01 9.625862088060517241e-01 2.994404219945067114e-01
0.000000000000000000e+00 -2.194470969282553415e+05 1.670471286539400024e-01 4.792295949519636000e-01 9.090510289022271095e-01
0.000000000000000000e+00 -2.193509191029329086e+05 4.845062307920646738e-01 9.720503247938843128e-01 4.532294030621549785e-01
0.000000000000000000e+00 -2.190768767530627956e+05 3.686589318818810357e-01 3.310443975263493988e-01 5.659247346312024085e-02
0.000000000000000000e+00 -2.180783225656345312e+05 3.930872994358369787e-01 8.753465305732817114e-01 3.479838206262011457e-01
0.000000000000000000e+00 -2.180670501574444061e+05 2.106151233206134954e-01 6.690372587455382103e-01 9.350799606310662426e-01
0.000000000000000000e+00 -2.175328286110592599e+05 9.286386935034895984e-02 6.739123566443161462e-02 4.421435299752729531e-01
0.000000000000000000e+00 -2.170072511216405546e+05 3.375700916556356734e-01 7.435926239244031732e-01 2.839213946576050196e-01
0.000000000000000000e+00 -2.158062823219431157e+05 3.870939569831395310e-01 8.868789797511569262e-01 4.367114669444522868e-01
0.000000000000000000e+00 -2.155225505697358167e+05 1.261838319632764271e-01 3.555294251227258950e-02 6.378578273016299871e-02
0.000000000000000000e+00 -2.154237499949756311e+05 3.668324047706746915e-01 5.856103168811616078e-01 1.217260282469798671e-01
0.000000000000000000e+00 -2.135618744307435409e+05 4.938773286337773127e-01 8.064116414160150681e-01 1.307604915776349186e-01
0.000000000000000000e+00 -2.132296648195742164e+05 5.215418790511450187e-01 7.483677165612859783e-01 9.540779131211651887e-02
0.000000000000000000e+00 -2.112611475278844882e+05 2.669915129214531779e-01 7.495457953415433083e-01 8.279227195661135186e-01
0.000000000000000000e+00 -2.108726212502384733e+05 1.929364647085133333e-01 5.561381617963244706e-01 9.643019633138601998e-01
0.000000000000000000e+00 -2.104379790322295739e+05 1.399294657431116029e-01 2.873326028901614926e-01 9.431315288077694037e-01
0.000000000000000000e+00 -2.093808942063903378e+05 1.849141568868019059e-01 5.063313929082897680e-01 9.642444822625716450e-01
0.000000000000000000e+00 -2.091784994284856366e+05 4.442308167953130660e-01 8.614600423004815655e-01 2.730839211069479022e-01
0.000000000000000000e+00 -2.091091025342135399e+05 2.661542778180425728e-01 7.625747235902846644e-01 9.074062881021217608e-01
0.000000000000000000e+00 -2.083002476605823904e+05 4.037036415028117942e-01 9.260943463294137867e-01 6.730512115837667952e-01
0.000000000000000000e+00 -2.080830508802616678e+05 1.898976741026867643e-01 3.977297685461143040e-01 6.812940931275892620e-01
0.000000000000000000e+00 -2.072943104230497847e+05 2.156886686751149362e-01 2.670459428057109230e-01 2.003983589396215459e-01
0.000000000000000000e+00 -2.067691694866080943e+05 2.618721331382001249e-01 5.211087782190351181e-01 3.806794611305943654e-01
0.000000000000000000e+00 -2.059450532632817922e+05 6.343763511565404523e-01 4.518349245722664831e-01 4.217564301806697724e-02
0.000000000000000000e+00 -2.051032474826845864e+05 3.113091179215647930e-01 7.689891604919123491e-01 6.882010864120216009e-01
0.000000000000000000e+00 -2.048700265722427866e+05 1.195438397529423602e-01 9.539064919064910164e-02 5.209754614334050071e-01
0.000000000000000000e+00 -2.039457427536791656e+05 3.287967754838352352e-01 7.179576786269462607e-01 4.592774145283289311e-01
0.000000000000000000e+00 -2.015260532943288272e+05 3.652689690998008887e-01 6.849216232613996036e-01 2.914668175311996290e-01
0.000000000000000000e+00 -2.000174878580129298e+05 2.189886508795176878e-01 4.971021997326854347e-01 8.569899064528676558e-01
0.000000000000000000e+00 -1.988758389013237611e+05 9.397688479934397376e-01 2.866557851951079261e-02 9.749179741815657829e-01
0.000000000000000000e+00 -1.986392228780162113e+05 3.621797924858470852e-01 6.381379827755095935e-01 2.749123080234385785e-01
0.000000000000000000e+00 -1.978907809339328669e+05 9.987388026057539836e-01 5.255879650925682212e-01 6.726429220287457600e-01
0.000000000000000000e+00 -1.974477550643727300e+05 2.735296759729609617e-01 3.515406948785572139e-01 2.202721600639101496e-01
0.000000000000000000e+00 -1.971450566158159345e+05 1.731926813195258097e-01 2.220356405419042778e-01 6.117971968855757670e-01
0.000000000000000000e+00 -1.969922018468424503e+05 2.833811621641728618e-01 7.605946274618007319e-01 9.767501180508041392e-01
0.000000000000000000e+00 -1.967071887551344116e+05 1.872068364277266195e-01 3.954459006027742918e-01 9.692115721047385168e-01
0.000000000000000000e+00 -1.963990991078428924e+05 4.974150872535413326e-01 7.711983275025172668e-01 1.800371619980148941e-01
0.000000000000000000e+00 -1.963117970042601810e+05 5.264392421061154792e-01 8.660625147100707855e-01 2.360123420299137242e-01
0.000000000000000000e+00 -1.962494359190719842e+05 6.861161884659519039e-01 9.058371999699967869e-01 1.251771454965038277e-01
0.000000000000000000e+00 -1.960965721423789219e+05 3.358214510481697390e-01 7.531775781406393477e-01 6.853102697590071068e-01
0.000000000000000000e+00 -1.958207397566843429e+05 4.311238061675988220e-01 5.813281798460908645e-01 1.427641226716445111e-01
0.000000000000000000e+00 -1.951497978408499330e+05 3.880456519242507785e-01 2.009113696037101437e-01 5.983969800120347848e-02
0.000000000000000000e+00 -1.949305488877042371e+05 3.767671662689080492e-01 7.451880832749474548e-01 4.537938643520119664e-01
0.000000000000000000e+00 -1.947419311877845321e+05 6.449115340623479131e-01 9.385797508145528045e-01 1.987419023309443533e-01
0.000000000000000000e+00 -1.944786603501756617e+05 2.571188626794225218e-01 5.361139066030482514e-01 7.514247092155559304e-01
0.000000000000000000e+00 -1.941976439641551988e+05 8.195025665623342226e-01 3.281556578254323231e-01 3.664465361523949749e-02
0.000000000000000000e+00 -1.938051668561059923e+05 5.083180235912420075e-01 9.874377579663299320e-01 9.608827955148045996e-01
0.000000000000000000e+00 -1.936403824896360456e+05 2.054745158567490293e-01 1.421820948695965425e-01 1.895327694930976081e-01
0.000000000000000000e+00 -1.933076490261588187e+05 2.786000305043788705e-01 4.674519131429655250e-01 4.415413575603409635e-01
0.000000000000000000e+00 -1.924819535407984222e+05 4.618272071976750048e-01 8.311657901426616757e-01 3.598215530469861534e-01
0.000000000000000000e+00 -1.924454868814965012e+05 3.916191479470875203e-01 7.988599697475351480e-01 5.683449378700132781e-01
0.000000000000000000e+00 -1.922736682617308397e+05 4.705218125700511012e-01 8.826356913259642001e-01 4.671737254819773311e-01
0.000000000000000000e+00 -1.913111416530736897e+05 5.024555723410228936e-01 9.659135080109713112e-01 8.046385325424992851e-01
0.000000000000000000e+00 -1.909981256837888504e+05 4.804473379817487677e-01 9.067382228983430492e-01 5.405752910578093262e-01
0.000000000000000000e+00 -1.907041203608496289e+05 1.953960075059956170e-01 2.736707011378871623e-01 7.404221259819689926e-01
0.000000000000000000e+00 -1.900187721778039995e+05 9.749817053488537555e-01 3.984838561526971024e-02 7.254711284036481356e-01
0.000000000000000000e+00 -1.898839253689243051e+05 3.854150210526801068e-01 5.540131637729360792e-01 2.264117113856698449e-01
0.000000000000000000e+00 -1.898614574481129821e+05 1.986872305014019124e-01 2.202428548147348231e-01 5.249389941045865537e-01
0.000000000000000000e+00 -1.892587801712630608e+05 2.154119925559059290e-01 3.825930093301247448e-01 8.889470740525708958e-01
0.000000000000000000e+00 -1.891374437997720961e+05 3.139354957323404749e-01 4.791664876627267367e-01 3.606539759887879004e-01
0.000000000000000000e+00 -1.880856093936300895e+05 5.198914442751282339e-01 7.951289587052216001e-01 2.278357449798633638e-01
0.000000000000000000e+00 -1.880718813465323183e+05 3.771366873461563518e-01 6.391367958569655894e-01 3.758344832224962406e-01
0.000000000000000000e+00 -1.878998175785675994e+05 2.087532355042924781e-01 2.655960426384147421e-01 6.456216418667904966e-01
0.000000000000000000e+00 -1.877557688661322172e+05 3.267746503916916234e-01 5.369077984308006091e-01 4.267796133671493131e-01
0.000000000000000000e+00 -1.876413138010188122e+05 5.055560533874590146e-01 8.607718456274670027e-01 3.635364340425475405e-01
0.000000000000000000e+00 -1.863800251764176355e+05 8.196464543549191184e-01 5.370112813991841927e-01 4.523477520774921157e-02
0.000000000000000000e+00 -1.860227288043194276e+05 4.505777005978055527e-01 8.326014285706441198e-01 5.171774603968340989e-01
0.000000000000000000e+00 -1.852462586985358212e+05 3.077986471646833033e-01 3.856814325394140042e-01 3.091635796742739917e-01
0.000000000000000000e+00 -1.852260264633009792e+05 2.684368940551744576e-01 4.632553256648734852e-01 7.338864792577037832e-01
0.000000000000000000e+00 -1.850927147494177916e+05 3.125073627154996148e-01 4.970431044271119703e-01 4.877830933638811484e-01
0.000000000000000000e+00 -1.848598921788991720e+05 1.969674490296177138e-01 8.254134843121085918e-02 1.875448833089894407e-01
0.000000000000000000e+00 -1.845640934625934169e+05 2.635855468104045807e-01 4.506287657098680954e-01 7.636730014371208020e-01
0.000000000000000000e+00 -1.842196559029722994e+05 4.069050933190218045e-01 7.806145419370882355e-01 6.270438097685537837e-01
0.000000000000000000e+00 -1.824499372650950681e+05 4.912915859613748992e-01 8.673832351398512719e-01 5.216660017472990463e-01
0.000000000000000000e+00 -1.822009520074092143e+05 2.640094986089972506e-01 2.850236790056104308e-01 3.949705047704104022e-01
0.000000000000000000e+00 -1.821543647404390795e+05 5.400451144746626353e-01 9.319999205359895678e-01 5.839987009295686260e-01
0.000000000000000000e+00 -1.817468964990646346e+05 3.460273267753051218e-01 6.800516203910114132e-01 7.929279402017618272e-01
0.000000000000000000e+00 -1.810489753104120027e+05 5.739239349586101602e-01 6.982826295094882729e-01 1.467126206864373117e-01
0.000000000000000000e+00 -1.809894099462919985e+05 2.870969590871148558e-01 4.611283737439174635e-01 7.042968138213053786e-01
0.000000000000000000e+00 -1.807325103571017680e+05 2.448027156333312249e-01 2.525765977212729441e-01 4.824917861207154157e-01
0.000000000000000000e+00 -1.804351201724018320e+05 3.586267209765326980e-01 6.468665310173172811e-01 6.656477099866030533e-01
0.000000000000000000e+00 -1.803537786712271918e+05 1.209792132649114560e-01 2.104775853446982925e-02 4.269652935941536942e-01
0.000000000000000000e+00 -1.799554841816636908e+05 7.603675046083656630e-01 4.225581354088314701e-01 5.099523411667150619e-02
0.000000000000000000e+00 -1.795436445795406471e+05 1.747713768640416498e-01 6.083897455963160894e-02 3.022102241698235714e-01
0.000000000000000000e+00 -1.794557062525376678e+05 3.411354647280961938e-01 1.766758065474879347e-01 1.076433160737317873e-01
0.000000000000000000e+00 -1.788518106187134108e+05 8.800678134027927202e-01 4.556092173578085713e-02 3.290022023293204256e-02
0.000000000000000000e+00 -1.786533645211341500e+05 7.405003108337760986e-01 1.094941099630915016e-01 3.714022402650374310e-02
0.000000000000000000e+00 -1.784763971942451317e+05 8.803074868292135591e-01 9.725568466364776787e-01 1.186554211901980072e-01
0.000000000000000000e+00 -1.779138738934299618e+05 3.839565019269123303e-01 7.384707530238221462e-01 8.091958853649598993e-01
0.000000000000000000e+00 -1.776344803192360851e+05 6.157019230246971730e-01 9.940071918143031926e-01 9.649829841559879329e-01
0.000000000000000000e+00 -1.775364926738084177e+05 1.969088197428467968e-01 1.915790574135184388e-01 8.691532091001823446e-01
0.000000000000000000e+00 -1.774333557428115455e+05 4.059907193054347330e-01 8.255394278750605164e-01 9.163853349019269734e-01
0.000000000000000000e+00 -1.768881277331465681e+05 4.896715541180264308e-01 9.219746515044761059e-01 8.755216585009713004e-01
0.000000000000000000e+00 -1.768595779998725338e+05 9.969714747167245372e-01 7.436888032906723289e-01 8.290673083205570837e-01
0.000000000000000000e+00 -1.766423912005277816e+05 4.118229651836712302e-01 6.151112693070395210e-01 4.154322604251161621e-01
0.000000000000000000e+00 -1.765062219495593745e+05 3.984213010877648564e-01 6.234155444758613385e-01 4.926038281592516332e-01
0.000000000000000000e+00 -1.758085524263752159e+05 3.769382442315496462e-01 6.707306498963232499e-01 7.421777072795301411e-01
0.000000000000000000e+00 -1.758077398745122482e+05 9.688341079855791182e-01 2.662027741614603205e-02 5.672582253194008439e-01
0.000000000000000000e+00 -1.756609338170118863e+05 2.814309657665020614e-01 4.899390367038335414e-01 9.465582818012074906e-01
0.000000000000000000e+00 -1.749700528562786349e+05 3.798581876608523311e-01 3.973228422312889974e-01 2.555275732868356187e-01
0.000000000000000000e+00 -1.748365816248240008e+05 5.317354908491804810e-01 8.204467006739982748e-01 3.990022039693988942e-01
0.000000000000000000e+00 -1.747250266879084229e+05 9.353552769913381360e-01 9.846508208389793682e-01 1.065445219836576030e-01
0.000000000000000000e+00 -1.735659165758927120e+05 2.503462525601023447e-01 3.619618436225049418e-01 9.569605047397902187e-01
0.000000000000000000e+00 -1.731351527738004224e+05 7.827353726299230985e-01 9.235519957049378448e-01 1.542414984543724055e-01
0.000000000000000000e+00 -1.730093933054146182e+05 5.416413108188475878e-01 4.397359998745310472e-01 1.104619545762857147e-01
0.000000000000000000e+00 -1.727328708737038542e+05 4.838745816242691067e-01 7.896013789565077268e-01 5.525641175066549060e-01
0.000000000000000000e+00 -1.725642444134564721e+05 2.426198540848149010e-01 1.956826839284512287e-01 5.799073718429811342e-01
0.000000000000000000e+00 -1.723685402239161776e+05 7.396861464154461663e-01 9.474978599300523108e-01 2.418814251730109222e-01
0.000000000000000000e+00 -1.722801939673337038e+05 5.935325923775188750e-01 8.814691478779842493e-01 3.941922151012021702e-01
0.000000000000000000e+00 -1.722077592211501033e+05 5.297081340920464232e-01 6.911502224386560922e-01 2.596688037425930462e-01
0.000000000000000000e+00 -1.721275333109404601e+05 2.781894147370689296e-01 3.783645514623792394e-01 8.531684666735630529e-01
0.000000000000000000e+00 -1.719862580330607889e+05 5.043402332365592988e-01 9.160887237984579601e-01 8.904966518544358278e-01
0.000000000000000000e+00 -1.714063737982721068e+05 3.930478877431780038e-01 8.054176901968820301e-01 9.886092355855093938e-01
0.000000000000000000e+00 -1.713368898039285850e+05 3.396668802353134398e-01 5.717546995007014576e-01 8.754952445417696349e-01
0.000000000000000000e+00 -1.711442486443672969e+05 8.170227839970012340e-01 9.941620246317297571e-01 3.620452501895818909e-01
0.000000000000000000e+00 -1.710457688958708604e+05 4.707533971568906850e-01 4.817663494943009717e-01 2.011072665093518452e-01
0.000000000000000000e+00 -1.709690460346964828e+05 2.593583074587407777e-01 2.831615226574454303e-01 7.945962715767947993e-01
0.000000000000000000e+00 -1.708927093819573347e+05 3.023720671275346161e-01 2.329222907423977862e-01 3.389528590683594800e-01
0.000000000000000000e+00 -1.708630618425922876e+05 9.147039565045078646e-01 4.691362746973681830e-03 6.284893383250383936e-01
0.000000000000000000e+00 -1.702644013286095578e+05 3.865940078427029247e-01 4.259206890574898097e-01 3.468650682397063090e-01
