weight logl gamma delta nu_max
0.000000000000000000e+00 -2.295666461147826922e+05 1.066836972965341745e+00 4.008162578810881449e+00 5.656389813623935936e+01
0.000000000000000000e+00 -2.287639271569858829e+05 1.227777809616615201e+00 4.406751292782742802e+00 5.476932974748412164e+01
0.000000000000000000e+00 -2.282554345610892342e+05 1.434933052995751357e+00 4.591666196830578528e+00 3.375355583551902328e+01
0.000000000000000000e+00 -2.282010836674591410e+05 1.165387029692835030e+00 4.043743743504956356e+00 3.628289536653494451e+01
0.000000000000000000e+00 -2.270442007800514693e+05 1.568432750341224313e+00 4.502715756794635205e+00 1.945591502723883082e+01
0.000000000000000000e+00 -2.259428838796287891e+05 1.190778422295660111e+00 4.403003300553269383e+00 7.123785188554630565e+01
0.000000000000000000e+00 -2.259409725946250546e+05 1.469106811220718622e+00 5.050044298178120172e+00 6.248690673039445187e+01
0.000000000000000000e+00 -2.252647487102344166e+05 7.700774318921987938e-01 3.138431528178314167e+00 6.145364984098013394e+01
0.000000000000000000e+00 -2.246172231370240042e+05 1.274171383520067868e+00 4.500533633066432948e+00 5.691911324789167992e+01
0.000000000000000000e+00 -2.230414125592766504e+05 1.026716737453293282e+00 3.399366162489930510e+00 2.041805488139958413e+01
0.000000000000000000e+00 -2.223239578401277540e+05 1.070447863572766112e+00 4.184438453335454611e+00 1.080400802043205033e+02
0.000000000000000000e+00 -2.217744418940411706e+05 1.491955089036725468e+00 4.222809431935361957e+00 1.968378915636660054e+01
0.000000000000000000e+00 -2.215751378286996332e+05 1.446727482261138231e+00 4.811850243554641970e+00 5.006127706569283475e+01
0.000000000000000000e+00 -2.210084686940290267e+05 1.511606555580071287e+00 4.890759871885789423e+00 4.558012931756656627e+01
0.000000000000000000e+00 -2.194470969282553415e+05 1.019292017544165541e+00 3.973956386108241645e+00 1.004305480030900810e+02
0.000000000000000000e+00 -2.193509191029329086e+05 1.481449321241892436e+00 4.955909747342230887e+00 5.741511639934822142e+01
0.000000000000000000e+00 -2.190768767530627956e+05 1.333425859454228313e+00 3.781484450897268701e+00 1.745172386180889390e+01
0.000000000000000000e+00 -2.180783225656345312e+05 1.365424275049664127e+00 4.576017198683614673e+00 4.947184748697542034e+01
0.000000000000000000e+00 -2.180670501574444061e+05 1.099698423498774114e+00 4.218628150856673642e+00 1.057949024287646722e+02
0.000000000000000000e+00 -2.175328286110592599e+05 8.420041392285112503e-01 3.252247069281809289e+00 5.659634391114349228e+01
0.000000000000000000e+00 -2.170072511216405546e+05 1.291671020425199101e+00 4.327230572450406321e+00 4.428629764393635782e+01
0.000000000000000000e+00 -2.158062823219431157e+05 1.357629538150442627e+00 4.605048022649385508e+00 5.619425703039202347e+01
0.000000000000000000e+00 -2.155225505697358167e+05 9.305283324767283926e-01 3.097599682557984124e+00 1.885022440228706131e+01
0.000000000000000000e+00 -2.154237499949756311e+05 1.331007328382072252e+00 4.108133669556972123e+00 2.781953563991880429e+01
0.000000000000000000e+00 -2.135618744307435409e+05 1.493182439937849937e+00 4.432374364786321408e+00 2.897585720656581643e+01
0.000000000000000000e+00 -2.132296648195742164e+05 1.527822570705506422e+00 4.334681014749194539e+00 2.414137845345738498e+01
0.000000000000000000e+00 -2.112611475278844882e+05 1.190534639554164720e+00 4.336530558732844653e+00 8.884355701011425310e+01
0.000000000000000000e+00 -2.108726212502384733e+05 1.068422122406427865e+00 4.070592575467039786e+00 1.144016781080354974e+02
0.000000000000000000e+00 -2.104379790322295739e+05 9.622835364492635657e-01 3.719402936195172593e+00 1.077914415314729411e+02
0.000000000000000000e+00 -2.093808942063903378e+05 1.053660294555345933e+00 4.007935557379217251e+00 1.143798247861918753e+02
0.000000000000000000e+00 -2.091784994284856366e+05 1.430823915528738999e+00 4.543451234113669024e+00 4.336526352301657994e+01
0.000000000000000000e+00 -2.091091025342135399e+05 1.189264515097981922e+00 4.357304604450930263e+00 1.001328275580605833e+02
0.000000000000000000e+00 -2.083002476605823904e+05 1.379152924190162111e+00 4.723652878691230406e+00 7.407202785566559555e+01
0.000000000000000000e+00 -2.080830508802616678e+05 1.062875309643481980e+00 3.870386135229557212e+00 7.475188372728010222e+01
0.000000000000000000e+00 -2.072943104230497847e+05 1.108387347935643863e+00 3.689114064930991255e+00 3.669101864887646514e+01
0.000000000000000000e+00 -2.067691694866080943e+05 1.182736583551155185e+00 4.026468286897764592e+00 5.199268882621998245e+01
0.000000000000000000e+00 -2.059450532632817922e+05 1.672389721671810436e+00 3.939486626043675166e+00 1.433083457336206124e+01
0.000000000000000000e+00 -2.051032474826845864e+05 1.255242798937810988e+00 4.367760973353990828e+00 7.532743641788080424e+01
0.000000000000000000e+00 -2.048700265722427866e+05 9.143332259695446940e-01 3.345864338783808734e+00 6.239939353019526180e+01
0.000000000000000000e+00 -2.039457427536791656e+05 1.279633057728325474e+00 4.288392545146984425e+00 5.786095680740231728e+01
0.000000000000000000e+00 -2.015260532943288272e+05 1.328934017326328876e+00 4.240753114660262391e+00 4.491886655494040070e+01
0.000000000000000000e+00 -2.000174878580129298e+05 1.113975893901664405e+00 3.996368114020284690e+00 9.244240696006363578e+01
0.000000000000000000e+00 -1.988758389013237611e+05 2.276758455857821772e+00 3.049611229631837173e+00 1.190517962238648977e+02
0.000000000000000000e+00 -1.986392228780162113e+05 1.324828680726946040e+00 4.176743058797097063e+00 4.352173059206431560e+01
0.000000000000000000e+00 -1.978907809339328669e+05 3.010525467896045804e+00 4.032091778622532097e+00 7.403854294312459672e+01
0.000000000000000000e+00 -1.974477550643727300e+05 1.200385865210324310e+00 3.809417885156612726e+00 3.861855048635258925e+01
0.000000000000000000e+00 -1.971450566158159345e+05 1.031362941962661539e+00 3.617331822570974964e+00 6.921398464688479635e+01
0.000000000000000000e+00 -1.969922018468424503e+05 1.215014265268013816e+00 4.354108311277042453e+00 1.200162269773836385e+02
0.000000000000000000e+00 -1.967071887551344116e+05 1.057918333383507825e+00 3.867423630667994328e+00 1.163850614287584619e+02
0.000000000000000000e+00 -1.963990991078428924e+05 1.497610579635587191e+00 4.371399529735427336e+00 3.461086238416889671e+01
0.000000000000000000e+00 -1.963117970042601810e+05 1.533963969305727870e+00 4.553984770460865583e+00 4.008450017155192313e+01
0.000000000000000000e+00 -1.962494359190719842e+05 1.743033120888983989e+00 4.657774292586315035e+00 2.826681110073472780e+01
0.000000000000000000e+00 -1.960965721423789219e+05 1.289281529358910827e+00 4.342261600705437097e+00 7.508587300330189862e+01
0.000000000000000000e+00 -1.958207397566843429e+05 1.414220003534575110e+00 4.102646226382796968e+00 3.044441925809983118e+01
0.000000000000000000e+00 -1.951497978408499330e+05 1.358869544410322039e+00 3.580814827512850851e+00 1.809432594134369765e+01
0.000000000000000000e+00 -1.949305488877042371e+05 1.344116058582912610e+00 4.329711767313082049e+00 5.745674935596651522e+01
0.000000000000000000e+00 -1.947419311877845321e+05 1.686453094601958469e+00 4.771479965102686904e+00 3.652604554508808832e+01
0.000000000000000000e+00 -1.944786603501756617e+05 1.175426490533090451e+00 4.045324065204940034e+00 8.090820016432350315e+01
0.000000000000000000e+00 -1.941976439641551988e+05 1.957199182524844705e+00 3.777494161576610665e+00 1.299096746424638837e+01
0.000000000000000000e+00 -1.938051668561059923e+05 1.511257898035147651e+00 5.119741670473411332e+00 1.131491583685579627e+02
0.000000000000000000e+00 -1.936403824896360456e+05 1.090769575268967451e+00 3.464716523982409146e+00 3.559555306337829705e+01
0.000000000000000000e+00 -1.933076490261588187e+05 1.207946030466234388e+00 3.959161662033668261e+00 5.655180192881793033e+01
0.000000000000000000e+00 -1.924819535407984222e+05 1.452998876115648486e+00 4.479391157984510485e+00 5.039220599567758541e+01
0.000000000000000000e+00 -1.924454868814965012e+05 1.363517942274484529e+00 4.418778046959043415e+00 6.591605082018496375e+01
0.000000000000000000e+00 -1.922736682617308397e+05 1.463919076877432390e+00 4.594133014076557942e+00 5.844235289943976142e+01
0.000000000000000000e+00 -1.913111416530736897e+05 1.503919412362396679e+00 4.911930847326805960e+00 8.623566595664811985e+01
0.000000000000000000e+00 -1.909981256837888504e+05 1.476364576106688808e+00 4.660466726484597366e+00 6.384771457306002418e+01
0.000000000000000000e+00 -1.907041203608496289e+05 1.072873011671990895e+00 3.699125631022294858e+00 7.988932866127167642e+01
0.000000000000000000e+00 -1.900187721778039995e+05 2.480114437264307359e+00 3.123775904886180399e+00 7.854039738089458922e+01
0.000000000000000000e+00 -1.898839253689243051e+05 1.355439834782082409e+00 4.067903616804266598e+00 3.919624658414946339e+01
0.000000000000000000e+00 -1.898614574481129821e+05 1.078776542616359357e+00 3.614313361209023245e+00 6.269171746925896826e+01
0.000000000000000000e+00 -1.892587801712630608e+05 1.107916574050079817e+00 3.850661179508508170e+00 9.703207850081803088e+01
0.000000000000000000e+00 -1.891374437997720961e+05 1.258941775724457202e+00 3.973877185157464353e+00 5.045657606181686106e+01
0.000000000000000000e+00 -1.880856093936300895e+05 1.525753881390027322e+00 4.412173797229805849e+00 3.932913711292302139e+01
0.000000000000000000e+00 -1.880718813465323183e+05 1.344601518504216164e+00 4.178076219175835604e+00 5.162311329068256782e+01
0.000000000000000000e+00 -1.878998175785675994e+05 1.096479338436387119e+00 3.686906341596498660e+00 7.185855653577092994e+01
0.000000000000000000e+00 -1.877557688661322172e+05 1.276840526564687828e+00 4.046323248607140322e+00 5.545726657868011245e+01
0.000000000000000000e+00 -1.876413138010188122e+05 1.507800319809290857e+00 4.541896816645884627e+00 5.067913538454791933e+01
0.000000000000000000e+00 -1.863800251764176355e+05 1.957472815240710595e+00 4.046453504661336353e+00 1.503439248745461754e+01
0.000000000000000000e+00 -1.860227288043194276e+05 1.438835666408203595e+00 4.482248169634817536e+00 6.211949205865877843e+01
0.000000000000000000e+00 -1.852462586985358212e+05 1.250277622561048574e+00 3.854703663894438304e+00 4.637714778665720416e+01
0.000000000000000000e+00 -1.852260264633009792e+05 1.192722665756496436e+00 3.953882072530693126e+00 7.929486839761943884e+01
0.000000000000000000e+00 -1.850927147494177916e+05 1.256932050229854214e+00 3.996294047044292697e+00 5.995759502268015240e+01
0.000000000000000000e+00 -1.848598921788991720e+05 1.075699115393730532e+00 3.305910749012265892e+00 3.539160966917965823e+01
0.000000000000000000e+00 -1.845640934625934169e+05 1.185355034784301598e+00 3.937963535106607793e+00 8.207160292260923029e+01
0.000000000000000000e+00 -1.842196559029722994e+05 1.383274633450957136e+00 4.387135189824601156e+00 7.039596655928997393e+01
0.000000000000000000e+00 -1.824499372650950681e+05 1.489945600449031904e+00 4.557053215883063224e+00 6.245030604733943846e+01
0.000000000000000000e+00 -1.822009520074092143e+05 1.186001588704796106e+00 3.716009123437208128e+00 5.307599343577417983e+01
0.000000000000000000e+00 -1.821543647404390795e+05 1.551055867412439948e+00 4.745426375021762233e+00 6.709385078207783693e+01
0.000000000000000000e+00 -1.817468964990646346e+05 1.303161988985608533e+00 4.233921575945886140e+00 8.499651374404844262e+01
0.000000000000000000e+00 -1.810489753104120027e+05 1.593920170154975668e+00 4.259733771523311674e+00 3.091224843337086625e+01
0.000000000000000000e+00 -1.809894099462919985e+05 1.220468416387659349e+00 3.951204296080248479e+00 7.669136966514788867e+01
0.000000000000000000e+00 -1.807325103571017680e+05 1.156152055940410595e+00 3.666798226109011516e+00 5.956873225505659519e+01
0.000000000000000000e+00 -1.804351201724018320e+05 1.320092188391226218e+00 4.188437206014182124e+00 7.346751289203064061e+01
0.000000000000000000e+00 -1.803537786712271918e+05 9.178859721648959802e-01 2.983712686319305973e+00 5.547106871788179205e+01
0.000000000000000000e+00 -1.799554841816636908e+05 1.854263515585624633e+00 3.902323284480810450e+00 1.629587392425460024e+01
0.000000000000000000e+00 -1.795436445795406471e+05 1.034419900534277570e+00 3.226115554957023512e+00 4.580818713009205112e+01
0.000000000000000000e+00 -1.794557062525376678e+05 1.296528415772250087e+00 3.535946060596231177e+00 2.591516336261128117e+01
0.000000000000000000e+00 -1.788518106187134108e+05 2.088067941694548679e+00 3.155245277708003115e+00 1.202772256427491726e+01
0.000000000000000000e+00 -1.786533645211341500e+05 1.822985001653674164e+00 3.385388516249327573e+00 1.311487507997784974e+01
0.000000000000000000e+00 -1.784763971942451317e+05 2.088667426636605207e+00 4.959887576256590158e+00 2.741547416520597125e+01
0.000000000000000000e+00 -1.779138738934299618e+05 1.353535352049066720e+00 4.319318969879724079e+00 8.673014419288043086e+01
0.000000000000000000e+00 -1.776344803192360851e+05 1.647784908019281236e+00 5.256283764652080137e+00 1.146628152046434650e+02
0.000000000000000000e+00 -1.775364926738084177e+05 1.075593919249723918e+00 3.563953931009223197e+00 9.409552697055195836e+01
0.000000000000000000e+00 -1.774333557428115455e+05 1.382098243814640082e+00 4.468341985033417174e+00 1.018093491669482091e+02
0.000000000000000000e+00 -1.768881277331465681e+05 1.487917434206557976e+00 4.709239960159651517e+00 9.500387087630952010e+01
0.000000000000000000e+00 -1.768595779998725338e+05 2.872560090197156413e+00 4.327379918134868220e+00 8.897737896557732995e+01
0.000000000000000000e+00 -1.766423912005277816e+05 1.389590833604561704e+00 4.146332999458904212e+00 5.461184343463435198e+01
0.000000000000000000e+00 -1.765062219495593745e+05 1.372334035983532541e+00 4.157231831066392047e+00 6.031186712351870938e+01
0.000000000000000000e+00 -1.758085524263752159e+05 1.344340831240239620e+00 4.220965801965541608e+00 8.005034020805283035e+01
0.000000000000000000e+00 -1.758077398745122482e+05 2.432263824643493333e+00 3.033517683736391746e+00 6.583464408216337915e+01
0.000000000000000000e+00 -1.756609338170118863e+05 1.212138126340718269e+00 3.987389115550457941e+00 1.087093178889373633e+02
0.000000000000000000e+00 -1.749700528562786349e+05 1.348172425794673002e+00 3.869858629402712413e+00 4.183870394466347875e+01
0.000000000000000000e+00 -1.748365816248240008e+05 1.540611379892329769e+00 4.458534390846271123e+00 5.337992211780002805e+01
0.000000000000000000e+00 -1.747250266879084229e+05 2.258800690639876318e+00 5.080480460124439546e+00 2.576074051534391884e+01
0.000000000000000000e+00 -1.735659165758927120e+05 1.164889106632793991e+00 3.823390114752831082e+00 1.118178496947001008e+02
0.000000000000000000e+00 -1.731351527738004224e+05 1.891231361438368008e+00 4.714688320399146093e+00 3.178523886716966373e+01
0.000000000000000000e+00 -1.730093933054146182e+05 1.553064562405343629e+00 3.924180708057075417e+00 2.630721891525161027e+01
0.000000000000000000e+00 -1.727328708737038542e+05 1.480658167198577457e+00 4.402519441596283833e+00 6.473784837052440366e+01
0.000000000000000000e+00 -1.725642444134564721e+05 1.152682825292638880e+00 3.571428055267839241e+00 6.678503333530301234e+01
0.000000000000000000e+00 -1.723685402239161776e+05 1.821730577231661874e+00 4.810531145581586010e+00 4.061898505088263533e+01
0.000000000000000000e+00 -1.722801939673337038e+05 1.619028144751891052e+00 4.591181491804087855e+00 5.301724129987254486e+01
0.000000000000000000e+00 -1.722077592211501033e+05 1.538066026399241171e+00 4.249556659455531182e+00 4.220290426771582304e+01
0.000000000000000000e+00 -1.721275333109404601e+05 1.207336282394447124e+00 3.845110553099163386e+00 9.194295624288898239e+01
0.000000000000000000e+00 -1.719862580330607889e+05 1.506278420798180750e+00 4.689617106868769980e+00 9.727726807042171231e+01
0.000000000000000000e+00 -1.714063737982721068e+05 1.365373126297170892e+00 4.430566660032033255e+00 1.285753920239959029e+02
0.000000000000000000e+00 -1.713368898039285850e+05 1.294529996078629397e+00 4.090421633389386358e+00 9.500003694051798675e+01
0.000000000000000000e+00 -1.711442486443672969e+05 1.952504677815460443e+00 5.260894821673705479e+00 5.056406345012869963e+01
0.000000000000000000e+00 -1.710457688958708604e+05 1.464209682903328646e+00 3.977139545955432176e+00 3.676140647276109519e+01
0.000000000000000000e+00 -1.709690460346964828e+05 1.178879099974940114e+00 3.713262443695176884e+00 8.517041574622957967e+01
0.000000000000000000e+00 -1.708927093819573347e+05 1.242553353127348714e+00 3.635371591078456088e+00 4.876303106559622336e+01
0.000000000000000000e+00 -1.708630618425922876e+05 2.185521094006696252e+00 2.701107561162521709e+00 7.050884308663599143e+01
0.000000000000000000e+00 -1.702644013286095578e+05 1.356977781359135049e+00 3.906615260555348357e+00 4.938436583613259501e+01
